"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"763",4,2,80,0,0.08721593,9.51,-12.5,9,0,0,0,3,2,2,0,0
"770",4,2,83,0,0.03687583,19.52,-9.59999999999999,9,0,0,0,3,2,2,0,0
"777",4,3,85,0,0.00818373,17.47,-5.40000000000001,9,0,0,0,3,2,2,0,0
"784",4,3,88,0,-0.00071249,11.66,-2.30000000000001,9,0,0,0,2,2,2,0,0
"791",4,3,91,0,0.00418962,7.62,-0.0999999999999943,-1,0,0,0,2,2,2,0,0
"798",4,3,94,0,0.01727857,-1.85,0.699999999999989,-1,0,0,0,2,2,2,0,0
"805",4,3,97,0,0.02963037,0.4,0.300000000000011,36,1,0,0,4,2,2,0,0
"812",4,3,100,0,0.04315702,10.57,1.09999999999999,36,1,0,0,3,2,2,0,0
"819",5,4,3,1,0.04139134,21.31,-0.800000000000011,31,0,0,0,3,1,1,0,0
"826",5,4,5,0,0.05111457,29.89,-5.19999999999999,21,0,0,0,3,1,1,0,0
"833",5,4,8,0,0.05219484,24.64,1.30000000000001,21,0,0,0,3,1,1,0,0
"840",5,4,11,0,0.05608383,16,-4.5,11,0,0,0,3,1,1,0,0
"847",5,4,14,0,0.05108821,13.37,-1.40000000000001,11,0,0,0,2,1,1,0,0
"854",5,4,17,0,0.02407247,10.62,-7.90000000000001,2,0,0,0,2,1,1,0,0
"861",5,1,19,0,-0.01149707,8.51,-9,-1,0,0,0,2,1,1,0,0
"868",5,1,22,0,-0.04585686,6.82,-7.40000000000001,-1,0,0,0,4,1,1,0,0
"875",5,1,25,0,-0.07246251,5.46,-6.09999999999999,-1,0,0,0,3,1,1,0,0
"882",5,1,28,0,-0.09276049,4.36,-5.09999999999999,-1,0,4,0,3,1,1,0,0
"889",5,1,31,0,-0.10804546,3.5,-4.30000000000001,-1,0,3,0,3,1,1,0,0
"896",5,1,34,0,-0.11934504,2.81,-3.59999999999999,-1,0,3,0,3,1,1,0,0
"903",5,1,36,0,-0.12740721,3.04,-3.09999999999999,2,0,3,0,3,1,1,0,0
"910",5,1,39,0,-0.13146354,5.04,-2.19999999999999,2,0,3,0,2,1,1,0,0
"917",5,1,42,0,-0.13008723,3.5,-1.40000000000001,2,0,2,0,4,1,1,0,0
"924",5,1,45,0,-0.12475816,2.93,-0.700000000000003,2,0,2,0,3,1,1,0,0
"931",5,1,48,0,-0.11595904,2.34,-0.200000000000003,2,0,2,0,3,1,1,0,0
"938",5,2,51,0,-0.10437872,1.86,0.299999999999997,2,0,2,0,3,1,1,0,0
"945",5,2,53,0,-0.09062199,1.5,0.599999999999994,2,0,2,0,3,1,1,0,0
"952",5,2,56,0,-0.07509845,1.21,0.900000000000006,2,0,2,0,3,1,1,0,0
"959",5,2,59,0,-0.05811758,0.97,1.09999999999999,2,0,2,0,2,1,1,0,0
"966",5,2,62,0,-0.03993909,0.78,1.3,2,0,2,0,2,1,1,0,0
"973",5,2,65,0,-0.02080116,0.63,1.40000000000001,2,0,2,0,2,1,1,0,0
"980",5,2,68,0,-0.0009044,0.51,1.5,-1,0,2,0,2,1,1,0,0
"987",5,2,71,0,0.01902465,-2.94,1.40000000000001,-1,0,2,0,2,1,1,0,0
"994",5,2,74,0,0.03591648,-1.98,0.900000000000006,-1,0,2,0,2,1,1,0,0
"1001",5,2,77,0,0.05098211,-1.62,0.5,-1,0,1,0,2,1,1,0,0
"1008",5,2,79,0,0.06426424,-1.31,0.200000000000003,-1,0,1,0,2,1,1,0,0
"1015",5,2,82,0,0.07605875,-1.06,0,-1,0,1,0,2,1,1,0,0
"1022",5,3,85,0,0.08665175,-0.86,-0.200000000000003,-1,0,1,4,2,1,1,0,0
"1029",5,3,88,0,0.09634637,-0.69,-0.299999999999997,-1,0,1,3,4,1,1,0,0
"1036",5,3,91,0,0.10520511,-0.56,-0.5,-1,0,1,3,3,1,1,0,0
"1043",5,3,94,0,0.11352847,-0.45,-0.599999999999994,-1,0,1,3,3,1,1,0,0
"1050",5,3,97,0,0.12139221,-0.38,-0.599999999999994,-1,0,1,3,4,0,0,0,0
"1057",5,3,100,0,0.12860428,-0.32,-0.700000000000003,-1,0,1,3,3,0,0,0,0
"1064",6,4,1,1,0.16288917,-0.73,4.2,-43,0,1,2,3,0,0,0,0
"1071",6,4,1,0,0.20941043,-9.45,13.6,-33,0,1,2,3,0,0,0,0
"1078",6,4,2,0,0.29157538,-20.19,10.8,-33,0,1,2,3,0,0,0,0
"1085",6,4,3,0,0.37562437,-30.15,15.6,-23,0,1,2,3,0,0,0,1
"1092",6,4,4,0,0.45765589,-30.02,9,-23,0,1,2,2,0,0,0,1
"1099",6,4,4,0,0.53472914,-28.22,12.8,-13,0,1,2,2,0,0,0,1
"1106",6,4,5,0,0.60375909,-22.04,7.80000000000001,-13,0,1,2,2,0,0,0,2
"1113",6,4,6,0,0.67635845,-18.05,11.9,-25,0,1,2,2,0,0,0,2
"1120",6,1,6,0,0.75330222,-19,12.5,-21,0,1,2,2,0,0,0,2
"1127",6,1,7,0,0.82495777,-28.94,7.69999999999999,-21,0,1,2,2,0,0,0,1
"1134",6,1,8,0,0.86250621,-26.96,1.5,-21,0,1,2,2,0,0,0,1
"1141",6,1,9,0,0.8666024,-18.81,-2.90000000000001,-21,0,1,1,2,0,0,0,1
"1148",6,1,10,0,0.84751938,-15.71,-6.30000000000001,-21,0,1,1,2,0,0,0,1
"1155",6,1,10,0,0.80999493,-12.68,-9.10000000000002,-21,0,1,1,2,0,0,0,1
"1162",6,1,11,0,0.75760196,-10.32,-11.3,-21,0,1,1,2,0,0,0,2
"1169",6,1,12,0,0.69315162,-8.39,-13.1,-11,0,1,1,1,0,0,0,2
"1176",6,1,13,0,0.619188,-3.26,-14.5,-11,0,1,1,1,0,0,0,2
"1183",6,1,14,0,0.54405386,4.37,-14.4,-11,0,1,1,1,0,0,0,2
"1190",6,1,14,0,0.47029403,2.81,-13.7,-11,0,1,1,1,0,0,0,2
"1197",6,1,15,0,0.39995371,2.37,-13.2,-11,0,1,1,1,0,0,0,2
"1204",6,1,16,0,0.33234708,6.15,-12.7,-1,0,1,1,4,0,0,0,2
"1211",6,1,17,0,0.27198086,11.57,-10.9,-1,0,1,1,3,0,0,0,0
"1218",6,1,18,0,0.22404633,8.32,-9,-1,0,1,1,3,0,0,0,0
"1225",6,1,18,0,0.18588454,6.93,-7.5,-1,0,1,1,3,0,0,0,0
"1232",6,1,19,0,0.15582095,5.62,-6.30000000000001,-1,0,0,1,3,0,0,0,0
"1239",6,1,20,0,0.13223988,4.58,-5.30000000000001,-1,0,0,1,2,0,0,0,0
"1246",6,1,21,0,0.11395529,3.73,-4.5,-1,0,0,1,2,0,0,0,0
"1253",6,1,22,0,0.10034286,3.06,-3.90000000000001,-1,0,0,1,2,0,0,0,0
"1260",6,1,23,0,0.08988493,2.49,-3.30000000000001,-1,0,0,1,2,0,0,0,0
"1267",6,1,23,0,0.08227062,2.03,-2.90000000000001,-1,0,0,1,2,0,0,0,0
"1274",6,1,24,0,0.07705003,1.66,-2.59999999999999,-1,0,0,1,2,0,0,0,0
"1281",6,1,25,0,0.07376572,1.35,-2.30000000000001,-1,0,0,1,2,0,0,0,0
"1288",6,1,26,0,0.07205231,1.1,-2,-1,0,0,1,2,0,0,0,0
"1295",6,1,27,0,0.07161002,-0.39,-1.90000000000001,-6,0,0,1,2,0,0,0,0
"1302",6,1,28,0,0.07001467,-4.34,-2.40000000000001,-6,0,0,1,2,0,0,0,0
"1309",6,1,28,0,0.0638411,-3.01,-3.09999999999999,-6,0,0,1,2,0,0,0,0
"1316",6,1,29,0,0.05446904,-2.53,-3.59999999999999,-6,0,0,1,2,0,0,0,0
"1323",6,1,30,0,0.04187749,-2.06,-4.09999999999999,-6,0,0,1,1,0,0,0,0
"1330",6,1,31,0,0.02693125,-1.68,-4.40000000000001,-6,0,0,1,1,0,0,0,0
"1337",6,1,32,0,0.0100936,0.36,-4.69999999999999,-1,0,0,1,1,0,0,0,0
"1344",6,1,32,0,-0.00586857,3.78,-4.09999999999999,-1,0,0,1,1,0,0,0,0
"1351",6,1,33,0,-0.01778124,2.66,-3.5,-1,0,0,1,1,0,0,0,0
"1358",6,1,34,0,-0.02652807,2.22,-3.09999999999999,-1,0,0,1,1,0,0,0,0
"1365",6,1,35,0,-0.03269674,1.8,-2.69999999999999,-1,0,0,1,1,0,0,0,0
"1372",6,1,36,0,-0.0367631,1.47,-2.40000000000001,-1,0,0,0,1,0,0,0,0
"1379",6,1,37,0,-0.03909972,1.19,-2.09999999999999,-1,0,0,0,1,0,0,0,0
"1386",6,1,37,0,-0.04008531,0.98,-1.90000000000001,-1,0,0,0,1,0,0,0,0
"1393",6,1,38,0,-0.03992101,0.8,-1.69999999999999,-1,0,0,0,1,0,0,0,0
"1400",6,1,39,0,-0.03882808,0.65,-1.59999999999999,-1,0,0,0,1,0,0,0,0
"1407",6,1,40,0,-0.03696589,0.52,-1.5,-1,0,0,0,1,0,0,0,0
"1414",6,1,41,0,-0.03452298,0.43,-1.40000000000001,-1,0,0,0,1,0,0,0,0
"1421",6,1,41,0,-0.03155932,0.35,-1.30000000000001,-1,0,0,0,1,0,0,0,0
"1428",6,1,42,0,-0.02822606,0.28,-1.30000000000001,-1,0,0,0,1,0,0,0,0
"1435",6,1,43,0,-0.0245338,0.23,-1.19999999999999,-1,0,0,0,1,0,0,0,0
"1442",6,1,44,0,-0.0206889,0.19,-1.19999999999999,-1,0,0,0,1,0,0,0,0
"1449",6,1,45,0,-0.01654595,0.15,-1.09999999999999,-1,0,0,0,1,0,0,0,0
"1456",6,1,45,0,-0.01223665,0.12,-1.09999999999999,-1,0,0,0,1,0,0,0,0
"1463",6,1,46,0,-0.00775885,0.1,-1.09999999999999,-1,0,0,0,1,4,0,0,0
"1470",6,1,47,0,-0.00320193,0.08,-1.09999999999999,-1,0,0,0,1,3,0,0,0
"1477",6,1,48,0,0.00147569,0.06,-1.09999999999999,-1,0,0,0,1,3,0,0,0
"1484",6,1,49,0,0.00619729,0.05,-1,-1,0,0,0,1,3,0,0,0
"1491",6,1,49,0,0.01099171,0.04,-1,-1,0,0,0,1,3,0,0,0
"1498",6,1,50,0,0.01579683,0.03,-1,-1,0,0,0,1,2,0,0,0
"1505",6,1,51,0,0.02063526,0.03,-1,-1,0,0,0,1,2,0,0,0
"1512",6,1,52,0,0.02550956,0.02,-1,-1,0,0,0,1,2,0,0,0
"1519",6,1,53,0,0.0304845,0.01,-1,-1,0,0,0,1,2,0,0,0
"1526",6,1,53,0,0.03531171,0.01,-1,-1,0,0,0,1,2,0,0,0
"1533",6,1,54,0,0.04032179,0.01,-1,-1,0,0,0,1,2,0,0,0
"1540",6,1,55,0,0.04536232,0.01,-1,-1,0,0,0,1,2,0,0,0
"1547",6,1,56,0,0.05049153,0.01,-1,-1,0,0,0,1,2,0,0,0
"1554",6,1,57,0,0.05559728,0.01,-1,-1,0,0,0,0,2,0,0,0
"1561",6,1,58,0,0.06081506,0,-1,-1,0,0,0,0,2,0,0,0
"1568",6,1,58,0,0.06599101,-1.28,-1,-4,0,0,0,0,2,0,0,0
"1575",6,1,59,0,0.06966116,-2.79,-1.5,-4,0,0,0,0,1,0,0,0
"1582",6,1,60,0,0.07016752,-2.15,-2,-4,0,0,0,0,1,0,0,0
"1589",6,1,61,0,0.0681408,-1.78,-2.30000000000001,-4,0,0,0,0,1,0,0,0
"1596",6,1,62,0,0.06415342,-1.47,-2.59999999999999,-4,0,0,0,0,1,0,0,0
"1603",6,1,63,0,0.05831407,-1.21,-2.90000000000001,-4,0,4,0,0,1,0,0,0
"1610",6,1,63,0,0.05107705,-1,-3.09999999999999,-4,0,3,0,0,1,0,0,0
"1617",6,1,64,0,0.04257306,-0.82,-3.19999999999999,-4,0,3,0,0,1,0,0,0
"1624",6,1,65,0,0.03309253,-0.68,-3.40000000000001,-4,0,3,0,0,1,0,0,0
"1631",6,1,66,0,0.0227353,-0.56,-3.5,-4,0,3,0,0,1,0,0,0
"1638",6,1,67,0,0.01163458,-0.47,-3.59999999999999,-4,0,3,0,0,1,0,0,0
"1645",6,1,68,0,-5.237e-05,-0.39,-3.59999999999999,-4,0,2,0,0,1,0,0,0
"1652",6,1,69,0,-0.01225658,-0.32,-3.69999999999999,-4,0,2,0,0,1,0,0,0
"1659",6,1,70,0,-0.02489277,-0.27,-3.69999999999999,-4,0,2,0,0,1,0,0,0
"1666",6,1,71,0,-0.03754279,-0.22,-3.80000000000001,-4,0,2,0,0,1,0,0,0
"1673",6,1,71,0,-0.05091917,-0.19,-3.80000000000001,-4,0,2,0,0,1,0,0,0
"1680",6,1,72,0,-0.06455071,-0.16,-3.90000000000001,-4,0,2,0,0,1,0,0,0
"1687",6,1,73,0,-0.07842357,-0.13,-3.90000000000001,-4,0,2,0,0,1,0,0,0
"1694",6,1,74,0,-0.09252053,-0.11,-3.90000000000001,-4,0,2,0,0,1,0,0,0
"1701",6,1,75,0,-0.10683158,-0.09,-3.90000000000001,-4,0,2,0,0,1,0,0,0
"1708",6,1,76,0,-0.12129612,-0.08,-3.90000000000001,-4,0,2,0,0,1,0,0,0
"1715",6,1,77,0,-0.13591785,1.31,-3.90000000000001,1,0,2,0,0,1,0,0,0
"1722",6,1,78,0,-0.14839348,5.41,-3.30000000000001,2,0,1,0,0,1,0,0,0
"1729",6,1,79,0,-0.15491759,4.73,-2.40000000000001,2,0,1,0,0,1,0,0,0
"1736",6,1,80,0,-0.15593087,3.94,-1.69999999999999,2,0,1,0,0,1,0,0,0
"1743",6,1,81,0,-0.15238272,3.31,-1.09999999999999,2,0,1,0,0,1,0,0,0
"1750",6,1,82,0,-0.14494534,2.77,-0.599999999999994,2,0,1,0,0,1,0,0,0
"1757",6,1,83,0,-0.13420826,2.32,-0.199999999999989,2,0,1,0,0,1,0,0,0
"1764",6,1,84,0,-0.12073382,1.95,0.199999999999989,2,0,1,0,0,1,0,0,0
"1771",6,1,85,0,-0.10488891,1.53,0.5,0,0,1,0,0,1,0,0,0
"1778",6,1,86,0,-0.08777505,-0.84,0.5,0,0,1,0,0,1,0,0,0
"1785",6,2,87,0,-0.07120398,-0.38,0.400000000000006,0,0,1,0,0,1,0,0,0
"1792",6,2,88,0,-0.05508772,-0.37,0.300000000000011,0,0,1,0,0,1,0,0,0
"1799",6,2,89,0,-0.03930622,-0.3,0.300000000000011,0,0,1,0,0,1,0,0,0
"1806",6,2,90,0,-0.02428906,-0.26,0.300000000000011,0,0,1,0,0,1,0,0,0
"1813",6,2,91,0,-0.00904717,-0.22,0.199999999999989,0,0,1,0,0,0,0,0,0
"1820",6,2,92,0,0.0059764,-0.19,0.199999999999989,0,0,1,0,0,0,0,0,0
"1827",6,2,93,0,0.02082391,-0.16,0.199999999999989,0,0,1,0,0,0,0,0,0
"1834",6,2,94,0,0.03555622,-0.13,0.0999999999999943,0,0,1,0,0,0,0,0,0
"1841",6,2,95,0,0.05015584,-0.11,0.0999999999999943,0,0,1,0,0,0,0,0,0
"1848",6,2,96,0,0.06468983,-0.1,0.0999999999999943,0,0,1,0,0,0,0,0,0
"1855",6,3,97,0,0.07918205,-0.86,0.0999999999999943,0,0,1,0,0,0,0,0,0
"1862",6,3,98,0,0.0924776,-2.19,-0.199999999999989,0,0,1,0,0,0,0,0,0
"1869",6,3,99,0,0.10344923,-1.55,-0.5,0,0,1,0,0,0,0,0,0
