"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"490",3,4,35,0,-3.11745742,30,-19.8,27,0,0,0,2,2,2,0,1
"497",3,4,37,0,-3.1863455,30,-12.7,27,0,0,0,3,2,2,0,1
"504",3,4,40,0,-3.23016213,30,-5.5,27,0,0,0,3,2,2,0,1
"511",3,4,43,0,-3.26409186,27.54,1.69999999999999,27,0,0,0,3,2,2,0,1
"518",3,4,40,0,-3.27841542,21.16,-2.60000000000002,17,0,0,0,3,2,2,0,1
"525",3,4,43,0,-3.26815833,16.53,1.69999999999999,17,0,0,0,3,4,4,0,1
"532",3,4,46,0,-3.25776594,12.94,5,17,0,0,0,2,3,3,0,1
"539",3,4,43,0,-3.25836309,10.15,-2.39999999999998,7,0,0,0,2,3,3,0,1
"546",3,4,46,0,-3.25389046,7.95,-0.399999999999977,7,0,0,0,2,3,3,0,1
"553",3,4,48,0,-3.24523449,6.26,1.19999999999999,7,0,0,0,2,3,3,0,1
"560",3,4,48,0,-3.25224207,4.9,-3.5,1,0,0,0,2,3,3,0,1
"567",3,1,50,0,-3.26584005,3.85,-4.60000000000002,-1,0,0,0,2,2,2,0,1
"574",3,1,53,0,-3.27758839,3.02,-3.80000000000001,-1,0,0,0,3,2,2,0,1
"581",3,2,55,0,-3.28601314,2.37,-3.19999999999999,-1,0,0,0,3,4,2,0,1
"588",3,2,58,0,-3.29172716,1.87,-2.69999999999999,-1,0,0,0,3,3,3,4,1
"595",3,2,61,0,-3.29526754,1.47,-2.39999999999998,-1,0,4,0,3,3,3,3,1
"602",3,2,64,0,-3.29726453,1.43,-2.10000000000002,23,0,3,0,3,3,3,3,1
"609",3,2,66,0,-3.29644706,10.18,-1.19999999999999,23,0,3,0,2,3,3,3,1
"616",3,2,69,0,-3.28448333,20.77,1.80000000000001,33,0,3,0,2,3,3,3,1
"623",3,2,72,0,-3.24795592,28.97,7.69999999999999,33,0,3,0,2,2,2,3,1
"630",3,2,75,0,-3.1771946,22.74,14.2,33,0,2,0,2,2,2,2,1
"637",3,2,77,0,-3.07903223,15.69,18.4,33,0,2,0,2,2,2,2,1
"644",3,2,80,0,-2.9636755,12.44,21.5,33,0,2,0,2,3,4,2,1
"651",3,2,82,0,-2.8365295,9.83,23.9,33,0,2,0,2,3,3,2,1
"658",3,2,85,0,-2.69689634,7.74,25.8,33,0,2,0,4,3,3,2,1
"665",3,2,87,0,-2.54966886,6.11,27.3,33,0,2,0,3,3,3,2,1
"672",3,2,90,0,-2.39826073,4.84,28.5,33,0,2,0,3,3,3,2,1
"679",3,2,92,0,-2.23921791,3.82,29.4,33,0,2,0,3,2,2,2,1
"686",3,2,95,0,-2.07391972,3.01,30.2,33,0,2,0,3,2,2,2,1
"693",3,2,97,0,-1.91082785,2.39,30.8,33,0,2,0,3,2,2,2,1
"700",3,3,100,0,-1.74431646,1.9,31.2,33,0,2,0,3,2,2,2,1
"707",4,4,1,1,-1.58331958,1.5,26.6,28,0,1,0,3,4,4,1,1
"714",4,4,3,0,-1.43315552,1.19,26.9,28,0,1,0,3,3,3,4,1
"721",4,4,6,0,-1.28433622,0.95,27.1,28,0,1,0,3,3,3,3,1
"728",4,4,6,0,-1.16889991,0.75,17.3,18,0,1,0,2,3,3,3,1
"735",4,4,9,0,-1.0645843,0.59,17.5,18,0,1,0,3,3,3,3,1
"742",4,4,12,0,-0.97100852,0.76,17.6,77,0,1,0,3,2,3,3,1
"749",4,4,13,0,-0.91578877,9.75,8.30000000000001,67,0,1,0,3,2,2,3,1
"756",4,4,16,0,-0.8511303,20.54,11.3,67,0,1,0,3,4,2,2,1
"763",4,4,17,0,-0.80819655,29.97,7,57,0,1,0,3,3,3,2,1
"770",4,4,20,0,-0.73741662,30,13.9,57,0,1,0,2,3,3,2,3
"777",4,4,22,0,-0.66246673,30,10.8,47,0,1,0,2,3,3,2,3
"784",4,4,24,0,-0.57073053,29.99,17.6,47,0,1,0,2,3,3,2,3
"791",4,4,26,0,-0.46633431,24.92,13.9,37,0,1,0,2,3,3,2,3
"798",4,4,29,0,-0.36451843,19.76,18.6,37,0,1,0,4,2,2,2,3
"805",4,4,31,0,-0.25565365,15.71,12.4,27,0,1,0,3,2,2,2,0
"812",4,4,34,0,-0.16428822,12.48,15.4,27,0,1,0,3,2,2,2,0
"819",4,4,37,0,-0.0804151,9.96,7.69999999999999,17,0,1,0,3,2,2,2,0
"826",4,4,40,0,-0.01942987,7.97,9.60000000000002,17,0,1,0,3,2,2,2,0
"833",4,4,43,0,0.01999314,6.36,1.09999999999999,7,0,1,0,3,2,2,1,0
"840",4,4,46,0,0.04239522,5.07,2.30000000000001,7,0,1,0,2,3,4,1,0
"847",4,2,49,0,0.03892562,4.06,-4.80000000000001,-1,0,1,0,2,3,3,1,0
"854",4,2,51,0,0.02483183,3.25,-4,-1,0,1,0,2,3,3,1,0
"861",4,2,54,0,0.01418193,2.6,-3.40000000000001,-1,0,1,0,3,3,3,1,0
"868",4,2,57,0,0.00652164,2.08,-2.90000000000001,-1,0,1,0,3,3,3,1,0
"875",4,2,60,0,0.00127162,1.66,-2.5,-1,0,1,0,3,2,2,1,0
"882",4,2,63,0,-0.00203051,1.33,-2.19999999999999,-1,0,1,0,3,2,2,1,0
"889",4,2,66,0,-0.00391883,1.06,-2,-1,0,1,0,3,2,2,1,0
"896",4,2,69,0,-0.00451869,0.85,-1.80000000000001,-1,0,1,0,2,2,2,1,0
"903",4,2,72,0,-0.00414089,0.68,-1.59999999999999,-1,0,1,0,2,2,2,1,0
"910",4,2,75,0,-0.00297428,0.55,-1.5,-1,0,1,0,2,2,2,1,0
"917",4,2,78,0,-0.00120622,0.44,-1.40000000000001,-1,0,1,0,4,2,2,1,0
"924",4,2,81,0,0.00111215,0.35,-1.30000000000001,-1,0,1,0,3,2,2,1,0
"931",4,3,84,0,0.00382066,0.28,-1.30000000000001,36,1,1,0,3,2,2,1,0
"938",4,3,87,0,0.00760285,7.38,-0.900000000000006,36,1,1,0,3,4,4,1,0
"945",4,3,90,0,0.02003488,18.15,1.5,36,1,0,0,3,3,3,1,0
"952",4,3,93,0,0.05432402,28.79,6.40000000000001,36,1,0,0,2,3,3,1,0
"959",4,3,96,0,0.12202308,27.29,12.9,36,1,0,0,2,3,3,1,0
"966",4,3,99,0,0.2225207,19.66,17.6,36,1,0,0,2,3,3,1,0
"973",5,4,2,1,0.32306608,15.82,16.2,31,0,0,0,4,2,3,1,1
"980",5,4,6,0,0.42788082,12.7,9.09999999999999,21,0,0,0,3,2,2,1,1
"987",5,4,8,0,0.4981907,10.25,11.4,21,0,0,0,3,4,4,1,1
"994",5,4,12,0,0.54181146,8.23,3.30000000000001,11,0,0,0,3,3,3,1,2
"1001",5,4,16,0,0.56238151,6.64,-4.19999999999999,2,0,0,0,3,3,3,1,2
"1008",5,1,19,0,0.54959232,2.77,-6.09999999999999,-11,0,0,0,2,3,3,1,2
"1015",5,1,22,0,0.52488882,-5.37,-6.19999999999999,-11,0,0,0,2,3,3,1,2
"1022",5,1,25,0,0.49573274,-4.09,-7.19999999999999,-11,0,0,0,2,3,3,1,2
"1029",5,1,28,0,0.46153841,-3.31,-7.90000000000001,-11,0,0,0,2,2,2,1,2
"1036",5,1,31,0,0.42329919,-2.67,-8.5,-11,0,0,0,2,2,2,1,2
"1043",5,1,33,0,0.38223448,-2.16,-9,-11,0,0,0,2,2,2,1,2
"1050",5,1,36,0,0.33831863,-1.76,-9.30000000000001,-11,0,0,0,2,2,2,1,2
"1057",5,1,39,0,0.29301799,-1.43,-9.69999999999999,-11,0,0,0,2,2,2,1,0
"1064",5,1,42,0,0.24524959,-1.16,-9.90000000000001,-1,0,0,0,2,2,2,0,0
"1071",5,1,45,0,0.19706847,5.85,-9.80000000000001,-1,0,0,0,2,2,2,0,0
"1078",5,1,48,0,0.1547152,8.03,-8.30000000000001,-1,0,0,0,2,2,2,0,0
"1085",5,2,51,0,0.12163193,6.32,-6.90000000000001,-1,0,0,0,1,2,2,0,0
"1092",5,2,54,0,0.09584803,5.13,-5.80000000000001,-1,0,0,0,1,4,2,0,0
"1099",5,2,57,0,0.07596297,4.17,-4.90000000000001,-1,0,0,0,1,3,4,0,0
"1106",5,2,60,0,0.06070432,3.38,-4.19999999999999,-1,0,0,0,1,3,3,0,0
"1113",5,2,63,0,0.04933523,2.73,-3.59999999999999,-1,0,0,0,1,3,3,0,0
"1120",5,2,66,0,0.04114127,2.22,-3.09999999999999,-1,0,0,0,1,3,3,0,0
"1127",5,2,69,0,0.03548241,1.81,-2.69999999999999,-1,0,0,0,4,3,3,0,0
"1134",5,2,72,0,0.03193823,1.47,-2.40000000000001,-1,0,0,0,3,2,2,0,0
"1141",5,2,75,0,0.03014981,1.19,-2.09999999999999,-1,0,0,0,3,2,2,0,0
"1148",5,2,78,0,0.02968694,0.97,-1.90000000000001,-1,0,0,0,3,2,2,0,0
"1155",5,2,81,0,0.03043347,0.79,-1.69999999999999,-1,0,0,0,4,2,2,0,0
"1162",5,2,84,0,0.03211268,0.65,-1.59999999999999,-1,0,0,0,3,2,2,0,0
"1169",5,3,87,0,0.03449468,0.51,-1.5,-1,0,0,0,3,4,4,0,0
"1176",5,3,90,0,0.03753448,0.42,-1.40000000000001,-1,0,0,0,3,3,3,0,0
"1183",5,3,93,0,0.04110278,0.34,-1.30000000000001,-48,1,0,0,3,3,3,0,0
"1190",5,3,96,0,0.04471671,-5.31,-1.5,-48,1,0,0,3,3,3,0,0
"1197",5,3,99,0,0.04188598,-16.09,-3.30000000000001,-48,1,0,0,2,3,3,0,0
"1204",6,4,1,1,0.042147,-26.77,-2.40000000000001,-43,0,0,0,4,3,3,0,0
"1211",6,4,1,0,0.02685059,-30.04,1.40000000000001,-33,0,0,0,3,4,4,0,0
"1218",6,4,2,0,0.0254042,-29.67,-4.69999999999999,-33,0,0,0,3,3,3,0,0
"1225",6,4,3,0,0.02180484,-24.46,-0.0999999999999943,-23,0,0,0,3,3,3,0,0
"1232",6,4,4,0,0.01528396,-19.8,-4.40000000000001,-23,0,0,0,3,3,3,0,0
"1239",6,4,5,0,0.04461334,-16.06,2.09999999999999,-13,0,0,0,3,3,3,0,0
"1246",6,4,6,0,0.07565541,-13.08,7.30000000000001,-5,0,0,0,2,3,3,0,0
"1253",6,1,6,0,0.12944694,-10.63,9,-1,0,0,0,2,2,2,0,0
"1260",6,1,7,0,0.18793453,-8.7,7.19999999999999,-1,0,0,0,2,2,2,0,0
"1267",6,1,8,0,0.23778119,-7.09,5.69999999999999,-1,0,0,0,2,2,2,0,0
"1274",6,1,9,0,0.2794017,-5.78,4.40000000000001,-1,0,0,0,2,2,2,0,0
"1281",6,1,10,0,0.31448783,-4.71,3.40000000000001,-1,0,0,0,2,2,2,0,1
"1288",6,1,10,0,0.34373333,-3.86,2.59999999999999,-1,0,0,0,2,2,2,0,1
"1295",6,1,11,0,0.36888283,-3.14,2,-1,0,0,0,2,4,4,0,1
"1302",6,1,12,0,0.39025325,-2.56,1.40000000000001,-1,0,0,0,2,3,3,0,1
"1309",6,1,13,0,0.40885973,-2.09,1,-1,0,0,0,2,3,3,0,2
"1316",6,1,14,0,0.4245484,-2.46,0.599999999999994,-5,0,0,0,2,3,3,0,2
"1323",6,1,15,0,0.43699324,-5.08,-0.199999999999989,-5,0,0,0,1,3,3,0,2
"1330",6,1,15,0,0.44384228,-4.16,-1.09999999999999,-5,0,0,0,1,3,3,0,2
"1337",6,1,16,0,0.4458182,-3.39,-1.80000000000001,-5,0,0,0,1,2,2,0,2
"1344",6,1,17,0,0.44388276,-2.77,-2.40000000000001,-5,0,0,0,1,2,2,0,2
"1351",6,1,18,0,0.43872039,-2.26,-2.90000000000001,-5,0,0,0,1,2,2,0,2
"1358",6,1,19,0,0.43109345,-1.85,-3.30000000000001,-5,0,0,0,1,2,2,0,2
"1365",6,1,20,0,0.42111272,-1.5,-3.59999999999999,-5,0,0,0,1,2,2,0,2
"1372",6,1,20,0,0.40947018,-1.23,-3.80000000000001,-5,0,0,0,1,4,2,0,2
"1379",6,1,21,0,0.39643142,-1,-4.09999999999999,-5,0,0,0,1,3,4,0,2
"1386",6,1,22,0,0.38209857,-0.81,-4.19999999999999,-5,0,0,0,1,3,3,0,2
"1393",6,1,23,0,0.36728574,-0.66,-4.40000000000001,-5,0,0,0,1,3,3,0,2
"1400",6,1,24,0,0.35141147,-0.54,-4.5,-5,0,0,0,1,3,3,0,2
"1407",6,1,24,0,0.33485126,-0.44,-4.59999999999999,-5,0,0,0,1,3,3,0,2
"1414",6,1,25,0,0.31796407,-0.36,-4.69999999999999,-5,0,0,0,1,2,2,0,2
"1421",6,1,26,0,0.30086138,-0.3,-4.69999999999999,-5,0,0,0,1,2,2,0,2
"1428",6,1,27,0,0.28320001,-0.24,-4.80000000000001,-5,0,0,0,4,2,2,0,0
"1435",6,1,28,0,0.26525631,-0.2,-4.80000000000001,-5,0,0,0,3,4,4,0,0
"1442",6,1,29,0,0.24712729,-0.16,-4.80000000000001,-5,0,0,0,3,3,3,0,0
"1449",6,1,29,0,0.22876316,-0.13,-4.90000000000001,-1,0,0,0,3,3,3,0,0
"1456",6,1,30,0,0.21123345,3.53,-4.59999999999999,-1,0,0,0,3,3,3,0,0
"1463",6,1,31,0,0.19675686,3.13,-3.90000000000001,-1,0,0,0,3,3,3,0,0
"1470",6,1,32,0,0.18586506,2.54,-3.40000000000001,-1,0,0,0,2,3,3,0,0
"1477",6,1,33,0,0.17822214,2.07,-2.90000000000001,-1,0,0,0,2,2,2,0,0
"1484",6,1,33,0,0.1728313,1.68,-2.59999999999999,-1,0,0,0,2,2,2,0,0
"1491",6,1,34,0,0.16944071,1.37,-2.30000000000001,-1,0,0,0,2,2,2,0,0
"1498",6,1,35,0,0.16761569,1.11,-2,-1,0,0,0,2,2,2,0,0
"1505",6,1,36,0,0.16708111,0.9,-1.80000000000001,-1,0,0,0,3,2,2,0,0
"1512",6,1,37,0,0.16763205,0.73,-1.69999999999999,-1,0,0,0,3,2,2,0,0
"1519",6,1,37,0,0.16891849,0.62,-1.59999999999999,-1,0,0,0,3,2,2,0,0
"1526",6,1,38,0,0.17089294,0.5,-1.5,-1,0,0,0,3,2,2,0,0
"1533",6,1,39,0,0.17346023,0.4,-1.40000000000001,-1,0,0,0,3,2,2,0,0
"1540",6,1,40,0,0.17650902,0.33,-1.30000000000001,-1,0,0,0,2,2,2,0,0
"1547",6,1,41,0,0.17996896,0.27,-1.19999999999999,-1,0,0,0,2,2,2,0,0
"1554",6,1,41,0,0.18370722,0.22,-1.19999999999999,-1,0,0,0,2,1,1,0,0
"1561",6,1,42,0,0.18781371,0.18,-1.19999999999999,-1,0,0,0,2,1,1,0,0
"1568",6,1,43,0,0.19202784,0.15,-1.09999999999999,-1,0,0,0,2,1,1,0,0
"1575",6,1,44,0,0.19649106,0.12,-1.09999999999999,-1,0,0,0,2,1,1,0,0
"1582",6,1,45,0,0.20120906,0.09,-1.09999999999999,-1,0,0,0,2,1,1,0,0
"1589",6,1,46,0,0.20594784,0.08,-1.09999999999999,-1,0,0,0,2,1,1,0,0
"1596",6,1,46,0,0.21089289,0.06,-1.09999999999999,-3,0,0,0,2,1,1,0,0
"1603",6,1,47,0,0.2158301,-1.7,-1.09999999999999,-3,0,0,0,2,1,1,0,0
"1610",6,1,48,0,0.21921387,-1.64,-1.40000000000001,-3,0,0,0,2,1,1,0,0
"1617",6,1,49,0,0.22073487,-1.35,-1.69999999999999,-3,0,0,0,1,1,1,0,0
"1624",6,1,50,0,0.220701,-1.12,-1.90000000000001,-3,0,0,0,1,1,1,0,0
"1631",6,1,51,0,0.21938231,-0.93,-2.09999999999999,-3,0,0,0,1,1,1,0,0
"1638",6,1,52,0,0.21694311,-0.77,-2.30000000000001,-3,0,0,0,1,1,1,0,0
"1645",6,1,53,0,0.21358326,-0.63,-2.40000000000001,-3,0,0,0,1,1,1,0,0
"1652",6,1,53,0,0.20949779,-0.53,-2.5,-3,0,0,0,4,1,1,0,0
"1659",6,1,54,0,0.20477976,-0.44,-2.59999999999999,-3,0,0,0,3,4,4,0,0
"1666",6,1,55,0,0.1995511,-0.36,-2.69999999999999,-3,0,0,0,3,3,3,0,0
"1673",6,1,56,0,0.19384052,-0.3,-2.69999999999999,-3,0,0,0,3,3,3,0,0
"1680",6,1,57,0,0.18772871,-0.25,-2.80000000000001,-3,0,0,0,3,3,3,0,0
"1687",6,1,58,0,0.18145829,-0.21,-2.80000000000001,-3,0,0,0,3,3,3,0,0
"1694",6,1,59,0,0.17472453,-0.18,-2.80000000000001,-3,0,0,0,2,3,3,0,0
"1701",6,1,60,0,0.16795922,-0.15,-2.90000000000001,-3,0,0,0,2,2,2,0,0
"1708",6,1,61,0,0.1607766,-0.12,-2.90000000000001,-3,0,0,0,2,2,2,0,0
"1715",6,1,62,0,0.15355571,-0.1,-2.90000000000001,-3,0,0,0,2,2,2,0,0
"1722",6,1,62,0,0.14625147,-0.09,-2.90000000000001,-3,0,0,0,2,2,2,0,0
"1729",6,1,63,0,0.13872735,-0.74,-2.90000000000001,-4,0,0,0,2,2,2,0,0
"1736",6,1,64,0,0.13060977,-0.96,-3.09999999999999,-4,0,0,0,2,2,2,0,0
"1743",6,1,65,0,0.12123305,-0.8,-3.19999999999999,-4,0,0,0,2,2,2,0,0
"1750",6,1,66,0,0.1109122,-0.67,-3.40000000000001,-4,0,0,0,2,2,2,0,0
"1757",6,1,67,0,0.09988713,-0.56,-3.5,-4,0,0,0,2,2,2,0,0
"1764",6,1,68,0,0.08814727,0.3,-3.5,-4,0,0,0,2,2,2,0,0
"1771",6,1,69,0,0.07657962,0.5,-3.5,-4,0,0,0,1,2,2,0,0
"1778",6,1,70,0,0.06554768,0.42,-3.40000000000001,-4,0,0,0,1,1,1,0,0
"1785",6,1,71,0,0.05508264,0.35,-3.30000000000001,-4,0,0,0,1,1,1,0,0
"1792",6,1,72,0,0.04507154,0.29,-3.30000000000001,-4,0,0,0,1,1,1,0,0
"1799",6,1,73,0,0.03518126,0.24,-3.19999999999999,-4,0,0,0,1,1,1,0,0
"1806",6,1,74,0,0.02558943,0.2,-3.19999999999999,-4,0,0,0,1,1,1,0,0
"1813",6,1,75,0,0.01627234,0.17,-3.19999999999999,-4,0,0,0,1,1,1,0,0
"1820",6,1,76,0,0.00731266,0.14,-3.09999999999999,-4,0,0,0,1,1,1,0,0
"1827",6,1,77,0,-0.00164791,0.12,-3.09999999999999,-4,0,0,0,1,1,1,0,0
"1834",6,1,78,0,-0.01064327,0.1,-3.09999999999999,-4,0,0,0,1,1,1,0,0
"1841",6,1,78,0,-0.01912614,0.08,-3.09999999999999,-4,0,0,0,1,1,1,0,0
"1848",6,1,79,0,-0.02772459,0.07,-3.09999999999999,-4,0,0,0,1,1,1,0,0
"1855",6,1,80,0,-0.03632399,0.06,-3.09999999999999,-4,0,0,0,1,1,1,0,0
"1862",6,1,81,0,-0.04485994,0.05,-3,-4,0,0,0,1,1,1,0,0
"1869",6,1,82,0,-0.05324327,0.04,-3,-4,0,0,0,1,1,1,0,0
"1876",6,1,83,0,-0.06167941,0.03,-3,-4,0,0,0,1,1,1,0,0
"1883",6,1,84,0,-0.06989388,0.02,-3,-4,0,0,0,1,1,1,0,0
"1890",6,1,85,0,-0.07825,0.02,-3,-4,0,0,0,1,1,1,0,0
"1897",6,1,86,0,-0.08655638,0.02,-3,-4,0,0,0,1,1,1,0,0
"1904",6,2,87,0,-0.09476617,0.01,-3,-4,0,0,0,1,1,1,0,0
"1911",6,2,88,0,-0.10307891,0.02,-3,-4,0,0,0,1,1,1,0,0
"1918",6,2,89,0,-0.11126048,0.01,-3,-4,0,0,0,1,1,1,0,0
"1925",6,2,90,0,-0.11936565,0.01,-3,-4,0,0,0,1,1,1,0,0
"1932",6,2,91,0,-0.12762042,-0.01,-3,-4,0,0,0,1,1,1,0,0
"1939",6,2,92,0,-0.13591398,-0.01,-3,-4,0,0,0,1,1,1,0,0
"1946",6,2,93,0,-0.14410753,0.01,-3,-4,0,0,0,4,4,1,0,0
"1953",6,2,94,0,-0.15222083,0.01,-3,-4,0,0,0,3,3,3,0,0
"1960",6,2,95,0,-0.16036936,0,-3,-4,0,0,0,3,3,3,0,0
"1967",6,2,95,0,-0.1686035,0,-3,-4,0,0,0,3,3,3,0,0
"1974",6,3,96,0,-0.17690912,-0.01,-3,-4,0,0,0,3,3,3,0,0
"1981",6,3,97,0,-0.18493323,0,-3,-4,0,0,0,2,3,3,0,0
"1988",6,3,98,0,-0.19317872,0,-3,-4,0,0,0,2,2,2,0,0
