"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"308",2,3,84,0,-0.33026031,10.61,-1.1,10,0,0,0,2,4,3,0,2
"315",2,3,88,0,-0.31834824,10.75,1.60000000000002,10,0,0,0,1,3,3,0,2
"322",2,3,92,0,-0.29528427,6.37,3.69999999999999,10,0,0,0,1,3,3,0,0
"329",2,3,96,0,-0.26381357,5.41,5.10000000000002,10,0,0,0,4,4,3,0,0
"336",3,4,0,1,-0.2285324,4.09,1.19999999999999,5,0,0,0,3,3,3,0,0
"343",3,4,3,0,-0.21111556,3.17,2.10000000000002,5,0,0,0,3,3,3,4,0
"350",3,4,5,0,-0.19692007,2.45,-7.30000000000001,-5,0,0,0,4,4,2,3,0
"357",3,4,7,0,-0.22124154,1.9,-6.80000000000001,-5,0,0,0,3,4,2,3,0
"364",3,4,10,0,-0.25264754,1.46,-16.4,-15,0,0,0,3,3,2,3,0
"371",3,4,12,0,-0.32278757,1.14,-16,77,0,0,0,3,3,2,3,1
"378",3,4,15,0,-0.39373194,7.28,-15.5,77,0,0,0,3,4,4,3,1
"385",3,4,16,0,-0.50091188,18.09,-22.9,67,0,0,0,3,3,3,2,1
"392",3,4,19,0,-0.5888045,28.71,-17.3,67,0,0,0,2,3,3,2,2
"399",3,4,20,0,-0.68464248,30.55,-19.4,57,0,0,0,2,4,4,2,2
"406",3,4,23,0,-0.7481318,29.82,-11.9,57,0,0,0,2,3,3,2,2
"413",3,4,24,0,-0.80355359,30.04,-14.6,47,0,0,0,2,3,3,2,1
"420",3,4,27,0,-0.84521429,29.99,-7.10000000000002,47,0,0,0,2,3,3,2,1
"427",3,4,29,0,-0.86061285,30,0.199999999999989,47,0,0,0,2,3,3,2,1
"434",3,4,31,0,-0.87884147,30,-2.39999999999998,37,0,0,0,2,3,3,2,1
"441",3,4,33,0,-0.86128846,30,5,37,0,0,0,2,2,2,2,1
"448",3,4,35,0,-0.84968997,27.8,2.30000000000001,27,0,0,0,2,2,2,2,1
"455",3,4,37,0,-0.80981911,20.17,8.10000000000002,27,0,0,0,2,2,2,2,1
"462",3,4,39,0,-0.77835499,15.91,2.10000000000002,17,0,0,0,2,2,2,1,2
"469",3,4,41,0,-0.74669801,12.53,5.39999999999998,17,0,0,0,1,4,4,1,2
"476",3,4,43,0,-0.72157577,9.78,-2.10000000000002,7,0,0,0,1,3,3,1,2
"483",3,4,45,0,-0.71564296,7.62,-0.100000000000023,7,0,0,0,1,3,3,1,3
"490",3,4,47,0,-0.71063821,7.31,-4.5,19,0,0,0,1,3,3,1,3
"497",3,2,50,0,-0.7243073,16.09,-4.30000000000001,17,0,0,0,1,3,4,1,3
"504",3,2,53,0,-0.72366103,21.39,0.100000000000023,17,0,0,0,1,3,3,1,3
"511",3,2,55,0,-0.69857494,13.82,4.59999999999999,17,0,0,0,4,3,3,1,3
"518",3,2,58,0,-0.65767751,10.23,7.19999999999999,17,0,0,0,3,3,3,1,3
"525",3,2,61,0,-0.60420924,8.44,9.19999999999999,17,0,0,0,3,3,3,1,3
"532",3,2,63,0,-0.54127309,6.48,11,17,0,0,0,3,3,2,3,3
"539",3,2,66,0,-0.47087769,5.09,12.3,-1,0,0,0,3,3,2,3,3
"546",3,2,69,0,-0.39687996,-0.12,13.1,-1,0,0,0,3,4,2,3,3
"553",3,2,71,0,-0.32126738,-10.65,12.3,-1,0,0,0,2,3,4,3,3
"560",3,2,74,0,-0.2568376,-13.52,9.5,-1,0,0,0,4,3,3,3,0
"567",3,2,77,0,-0.20832076,-8.18,7,-1,0,0,0,3,3,3,2,0
"574",3,2,79,0,-0.16843514,-6.88,5.40000000000001,-1,0,0,0,3,4,4,2,0
"581",3,2,82,0,-0.13579239,-5.36,4,-1,0,0,0,3,3,3,2,0
"588",3,3,85,0,-0.10936767,-4.17,2.90000000000001,-1,0,0,0,3,3,3,2,0
"595",3,3,88,0,-0.08796982,-3.29,2.09999999999999,-1,0,0,0,4,4,3,2,0
"602",3,3,90,0,-0.07055898,-2.6,1.40000000000001,-1,0,0,0,3,4,3,2,0
"609",3,3,93,0,-0.05549346,-2.04,0.899999999999977,-1,0,0,0,3,3,4,2,0
"616",3,3,96,0,-0.04277323,-1.6,0.5,-1,0,0,0,3,3,3,2,0
"623",3,3,99,0,-0.03223905,-1.27,0.199999999999989,92,1,0,0,3,3,3,2,0
"630",4,4,1,1,-0.03421027,2.14,-5,87,0,0,0,3,4,3,2,0
"637",4,4,4,0,-0.04612575,12.15,-3.80000000000001,87,0,0,0,2,3,3,2,0
"644",4,4,7,0,-0.07548339,23.02,-10.2,77,0,0,0,2,3,3,1,0
"651",4,4,9,0,-0.09955078,31.02,-3.59999999999999,77,0,0,0,4,3,3,1,0
"658",4,4,12,0,-0.12256798,29.86,-6.30000000000001,67,0,0,0,3,3,3,1,0
"665",4,4,15,0,-0.12372621,30.01,0.5,67,0,0,0,3,3,3,1,0
"672",4,4,17,0,-0.12952816,30,-2.40000000000001,57,0,0,0,3,3,4,1,0
"679",4,4,20,0,-0.10916768,30,4.59999999999999,57,0,0,0,3,3,3,1,0
"686",4,4,23,0,-0.1001726,30,1.40000000000001,47,0,0,0,3,3,3,1,0
"693",4,4,26,0,-0.05978617,30,8.40000000000001,47,0,0,0,4,3,3,1,0
"700",4,4,28,0,-0.03497812,30,5.40000000000001,37,0,0,0,3,4,4,1,0
"707",4,4,31,0,0.01653947,27.69,2.09999999999999,27,0,0,0,3,3,3,1,0
"714",4,4,34,0,0.05819193,20.69,7.5,27,0,0,0,4,3,3,1,0
"721",4,4,37,0,0.10311329,16.65,1.5,17,0,0,0,3,3,3,1,0
"728",4,4,40,0,0.13470805,13.16,4.69999999999999,17,0,0,0,3,3,4,1,0
"735",4,4,43,0,0.14566282,10.42,-2.69999999999999,7,0,0,0,3,3,3,1,0
"742",4,4,46,0,0.14923628,8.32,-0.800000000000011,7,0,0,0,3,3,3,1,0
"749",4,2,49,0,0.12784233,6.61,-7.19999999999999,-1,0,0,0,4,3,3,1,0
"756",4,2,52,0,0.1025253,5.24,-5.90000000000001,-1,0,0,0,3,4,3,1,0
"763",4,2,55,0,0.08355405,4.18,-4.90000000000001,-1,0,0,0,3,3,3,1,0
"770",4,2,57,0,0.06903193,3.32,-4.09999999999999,-1,0,0,0,3,3,3,1,0
"777",4,2,60,0,0.05854608,2.65,-3.5,-1,0,0,0,3,3,3,4,0
"784",4,2,63,0,0.0508193,2.11,-3,-1,0,0,0,3,3,3,3,0
"791",4,2,66,0,0.04554054,1.68,-2.59999999999999,-1,0,0,0,4,3,3,3,0
"798",4,2,69,0,0.04217276,1.34,-2.19999999999999,-1,0,0,0,3,4,2,3,0
"805",4,2,72,0,0.04040474,1.07,-2,-1,0,0,0,3,3,4,3,0
"812",4,2,75,0,0.03980541,0.85,-1.80000000000001,-1,0,0,0,3,3,3,2,0
"819",4,2,78,0,0.04022915,0.67,-1.59999999999999,-1,0,0,0,3,3,3,2,0
"826",4,2,81,0,0.04138081,0.54,-1.5,-1,0,0,0,3,3,3,2,0
"833",4,3,84,0,0.04320309,0.43,-1.40000000000001,-1,0,0,0,2,3,3,2,0
"840",4,3,87,0,0.04552321,0.34,-1.30000000000001,-1,0,0,0,2,2,2,2,0
"847",4,3,90,0,0.04813384,0.27,-1.19999999999999,-1,0,0,0,2,2,2,2,0
"854",4,3,93,0,0.05118497,1.34,-1.19999999999999,36,1,0,0,2,2,2,2,0
"861",4,3,96,0,0.05693422,10.86,-0.300000000000011,36,1,0,0,2,2,2,2,0
"868",4,3,98,0,0.07462439,21.3,2.80000000000001,36,1,0,0,2,2,2,2,0
"875",5,4,1,1,0.1050074,30.59,3.59999999999999,31,0,0,0,2,4,2,2,0
"882",5,4,4,0,0.15691956,25.73,10.3,31,0,0,0,2,3,4,2,0
"889",5,4,7,0,0.19555693,16.97,4.69999999999999,21,0,0,0,2,3,3,2,0
"896",5,4,10,0,0.23540218,14.07,-2.09999999999999,11,0,0,0,2,3,3,1,0
"903",5,4,13,0,0.24226009,11.23,0.5,11,0,0,0,2,4,4,1,0
"910",5,4,16,0,0.23593474,8.99,-6.40000000000001,2,0,0,0,1,3,3,1,0
"917",5,1,19,0,0.20958742,7.21,-7.69999999999999,-1,0,0,0,1,3,3,1,0
"924",5,1,22,0,0.18125198,5.81,-6.40000000000001,-1,0,0,0,1,4,3,1,0
"931",5,1,25,0,0.15871983,4.65,-5.40000000000001,-1,0,0,0,1,3,4,1,0
"938",5,1,28,0,0.14215559,3.74,-4.5,-1,0,0,0,1,3,3,1,0
"945",5,1,31,0,0.12950737,3.01,-3.80000000000001,-1,0,0,0,1,3,3,1,0
"952",5,1,33,0,0.12031074,2.42,-3.30000000000001,-1,0,0,0,1,3,3,1,0
"959",5,1,36,0,0.11402536,1.95,-2.80000000000001,-1,0,0,0,1,3,4,1,0
"966",5,1,39,0,0.10992948,1.57,-2.5,-1,0,0,0,1,3,3,1,0
"973",5,1,42,0,0.10771011,1.27,-2.19999999999999,-1,0,0,0,1,3,3,1,0
"980",5,1,45,0,0.10686221,1.02,-1.90000000000001,-1,0,0,0,1,4,4,1,0
"987",5,1,48,0,0.10728216,0.82,-1.80000000000001,-1,0,0,0,1,3,3,1,0
"994",5,2,51,0,0.10861769,0.65,-1.59999999999999,-1,0,0,0,1,4,3,1,0
"1001",5,2,54,0,0.110769,0.52,-1.5,-1,0,0,0,1,3,4,1,0
"1008",5,2,56,0,0.11346969,0.42,-1.40000000000001,-1,0,0,0,1,4,3,1,0
"1015",5,2,59,0,0.11679218,0.34,-1.30000000000001,-1,0,0,0,1,3,3,1,0
"1022",5,2,62,0,0.12055521,0.27,-1.30000000000001,-1,0,0,0,1,3,3,1,0
"1029",5,2,65,0,0.12451817,0.22,-1.19999999999999,-1,0,0,0,4,3,3,1,0
"1036",5,2,68,0,0.12887925,0.18,-1.19999999999999,-1,0,0,0,3,3,3,1,0
"1043",5,2,71,0,0.1333567,0.15,-1.09999999999999,-1,0,0,0,3,4,4,1,0
"1050",5,2,74,0,0.13812458,0.11,-1.09999999999999,-1,0,0,0,3,3,3,1,0
"1057",5,2,77,0,0.14311249,0.08,-1.09999999999999,-1,0,0,0,3,3,3,1,0
"1064",5,2,80,0,0.14807739,0.07,-1.09999999999999,-1,0,0,0,3,3,3,1,0
"1071",5,2,83,0,0.15328143,0.05,-1,-1,0,0,0,3,3,3,1,0
"1078",5,3,86,0,0.15848257,0.04,-1,-1,0,0,0,3,3,3,1,0
"1085",5,3,89,0,0.16392411,0.04,-1,-1,0,0,0,3,4,4,1,0
"1092",5,3,92,0,0.16924312,0.03,-1,-1,0,0,0,3,3,3,1,0
"1099",5,3,95,0,0.17476637,0.03,-1,-48,1,0,0,2,3,3,1,0
"1106",5,3,98,0,0.17984271,-6.01,-1.30000000000001,-48,1,0,0,2,3,3,1,0
"1113",6,4,0,1,0.18369565,-16.4,1.90000000000001,-43,0,0,0,2,3,3,1,0
"1120",6,4,1,0,0.19074185,-27.25,-2.5,-43,0,0,0,2,3,4,1,0
"1127",6,4,2,0,0.19725589,-30.51,1.09999999999999,-33,0,0,0,2,3,3,0,0
"1134",6,4,3,0,0.19355652,-29.63,-5,-33,0,0,0,2,3,3,0,0
"1141",6,4,3,0,0.20296031,-23.97,-0.599999999999994,-23,0,0,0,2,4,3,0,0
"1148",6,4,4,0,0.20020002,-19.36,5.19999999999999,-13,0,0,0,2,3,4,0,0
"1155",6,4,5,0,0.2292724,-15.66,1.69999999999999,-13,0,0,0,2,3,3,0,0
"1162",6,4,6,0,0.25977524,-12.75,7,-5,0,0,0,2,3,3,0,0
"1169",6,1,6,0,0.31020248,-10.38,8.80000000000001,-1,0,0,0,2,3,3,0,1
"1176",6,1,7,0,0.36821483,-8.43,6.90000000000001,-1,0,0,0,1,3,3,0,1
"1183",6,1,8,0,0.41502684,-6.89,5.5,-1,0,0,0,1,4,4,0,1
"1190",6,1,9,0,0.45548605,-5.6,4.30000000000001,-1,0,0,0,1,3,3,0,1
"1197",6,1,10,0,0.48937846,-4.56,3.30000000000001,-1,0,0,0,1,3,3,0,2
"1204",6,1,10,0,0.51770452,-3.72,2.5,-1,0,0,0,1,3,3,0,2
"1211",6,1,11,0,0.54212026,-3.03,1.80000000000001,-1,0,0,0,1,3,3,0,2
"1218",6,1,12,0,0.56299352,-2.46,1.30000000000001,-1,0,0,0,1,3,3,0,2
"1225",6,1,13,0,0.58050272,-2.05,0.900000000000006,-6,0,0,0,1,2,2,0,2
"1232",6,1,14,0,0.59528713,-7.03,0.0999999999999943,-6,0,0,0,1,4,4,0,2
"1239",6,1,14,0,0.60273882,-5.22,-1.09999999999999,-6,0,0,0,1,3,3,0,2
"1246",6,1,15,0,0.60416921,-4.3,-2,-6,0,0,0,4,3,3,0,2
"1253",6,1,16,0,0.60060167,-3.5,-2.69999999999999,-6,0,0,0,3,3,3,0,2
"1260",6,1,17,0,0.59311955,-2.86,-3.30000000000001,-6,0,0,0,3,4,3,0,2
"1267",6,1,18,0,0.58183787,-2.32,-3.80000000000001,-6,0,0,0,3,4,4,0,2
"1274",6,1,19,0,0.56854122,-1.9,-4.19999999999999,-6,0,0,0,3,3,3,0,2
"1281",6,1,19,0,0.5525875,-1.55,-4.5,-6,0,0,0,3,3,3,0,2
"1288",6,1,20,0,0.5348582,-1.27,-4.80000000000001,-1,0,0,0,2,3,3,0,2
"1295",6,1,21,0,0.51631119,2.3,-4.90000000000001,-1,0,0,0,2,4,4,0,2
"1302",6,1,22,0,0.49941998,3.72,-4.19999999999999,-1,0,0,0,2,3,3,0,2
"1309",6,1,23,0,0.48695699,2.75,-3.59999999999999,-1,0,0,0,2,3,3,0,2
"1316",6,1,24,0,0.47798509,2.3,-3.09999999999999,-1,0,0,0,2,3,3,0,2
"1323",6,1,24,0,0.47136747,1.87,-2.69999999999999,-1,0,0,0,2,3,3,0,3
"1330",6,1,25,0,0.46698023,1.52,-2.40000000000001,-1,0,0,0,2,3,3,0,3
"1337",6,1,26,0,0.46440382,1.24,-2.19999999999999,-1,0,0,0,2,2,2,0,3
"1344",6,1,27,0,0.46326098,1.01,-1.90000000000001,-1,0,0,0,2,2,2,0,3
"1351",6,1,28,0,0.46330923,0.82,-1.80000000000001,-1,0,0,0,2,2,2,0,3
"1358",6,1,29,0,0.46429782,0.67,-1.59999999999999,-1,0,0,0,2,2,2,0,3
"1365",6,1,29,0,0.46600189,0.55,-1.5,-1,0,0,0,1,2,2,0,3
"1372",6,1,30,0,0.46842424,0.45,-1.40000000000001,-1,0,0,0,1,4,2,0,3
"1379",6,1,31,0,0.47134842,0.36,-1.30000000000001,-1,0,0,0,1,3,2,0,3
"1386",6,1,32,0,0.47466683,0.3,-1.30000000000001,-1,0,0,0,1,3,4,0,3
"1393",6,1,33,0,0.47836483,0.24,-1.19999999999999,-1,0,0,0,1,3,3,0,3
"1400",6,1,33,0,0.4823536,0.19,-1.19999999999999,-1,0,4,0,1,3,3,0,3
"1407",6,1,34,0,0.48643797,0.16,-1.09999999999999,-1,0,3,0,1,3,3,0,3
"1414",6,1,35,0,0.49092151,0.13,-1.09999999999999,-1,0,3,0,1,4,3,0,3
"1421",6,1,36,0,0.49535931,0.1,-1.09999999999999,-1,0,3,0,1,3,3,0,3
"1428",6,1,37,0,0.50001188,0.08,-1.09999999999999,-1,0,3,0,1,3,3,0,3
"1435",6,1,38,0,0.50475842,0.07,-1.09999999999999,-1,0,2,0,1,3,3,0,3
"1442",6,1,38,0,0.50942974,-2.47,-1.09999999999999,-6,0,2,0,1,3,3,0,3
"1449",6,1,39,0,0.51132734,-4.53,-2,-6,0,2,0,1,3,2,0,3
"1456",6,1,40,0,0.50799298,-3.46,-2.69999999999999,-6,0,2,0,1,4,4,0,3
"1463",6,1,41,0,0.50080571,-2.85,-3.30000000000001,-6,0,2,0,1,3,3,0,3
"1470",6,1,42,0,0.49021622,-2.31,-3.80000000000001,-6,0,2,0,1,3,3,0,3
"1477",6,1,42,0,0.47688144,-1.87,-4.19999999999999,-6,0,2,0,1,3,3,0,3
"1484",6,1,43,0,0.46157222,-4.1,-4.69999999999999,-9,0,2,0,1,3,4,0,3
"1491",6,1,44,0,0.44159849,-3.73,-5.5,-9,0,2,0,1,4,3,0,3
"1498",6,1,45,0,0.41785198,-3.01,-6.19999999999999,-9,0,2,0,1,3,3,0,3
"1505",6,1,46,0,0.39009326,-2.44,-6.69999999999999,-9,0,2,0,4,3,3,0,3
"1512",6,1,46,0,0.36054643,-1.99,-7.10000000000002,-9,0,1,0,3,3,3,0,3
"1519",6,1,47,0,0.32768876,-1.69,-7.39999999999998,-9,0,1,0,3,4,4,0,3
"1526",6,1,48,0,0.2942058,-1.34,-7.69999999999999,-9,0,1,0,3,3,3,0,0
"1533",6,1,49,0,0.25809719,-1.11,-8,-9,0,1,0,3,3,3,0,0
"1540",6,1,50,0,0.22046814,-0.9,-8.19999999999999,-9,0,1,0,3,3,3,0,0
"1547",6,1,50,0,0.1827467,-0.55,-8.30000000000001,-1,0,1,0,2,3,3,0,0
"1554",6,1,51,0,0.14442055,7.15,-7.69999999999999,-1,0,1,0,2,4,4,0,0
"1561",6,1,52,0,0.11257152,5.7,-6.39999999999998,-1,0,1,0,2,3,3,0,0
"1568",6,1,53,0,0.0883092,4.75,-5.5,-1,0,1,0,2,3,3,0,0
"1575",6,1,54,0,0.0685314,3.88,-4.59999999999999,-1,0,1,0,2,3,3,0,0
"1582",6,1,55,0,0.05316749,3.18,-4,-1,0,1,0,2,4,4,0,0
"1589",6,1,55,0,0.04152282,2.61,-3.5,-1,0,1,0,2,3,3,0,0
"1596",6,1,56,0,0.03304415,2.15,-3,-1,0,1,0,2,3,3,0,0
"1603",6,1,57,0,0.02676066,1.77,-2.69999999999999,-1,0,1,0,2,3,3,0,0
"1610",6,1,58,0,0.02254191,1.46,-2.40000000000001,-1,0,1,0,2,3,3,0,0
"1617",6,1,59,0,0.02003372,1.2,-2.09999999999999,-1,0,1,0,2,3,3,0,0
"1624",6,1,60,0,0.01892798,0.99,-1.90000000000001,-1,0,1,0,1,2,2,0,0
"1631",6,1,61,0,0.01899563,0.82,-1.80000000000001,-1,0,1,0,1,2,4,0,0
"1638",6,1,61,0,0.01997229,0.67,-1.59999999999999,-1,0,1,0,1,3,3,0,0
"1645",6,1,62,0,0.02172687,0.56,-1.5,-1,0,1,0,1,3,3,0,0
"1652",6,1,63,0,0.02422295,0.46,-1.40000000000001,-1,0,1,0,1,3,3,0,0
"1659",6,1,64,0,0.02722901,0.38,-1.40000000000001,-1,0,1,0,1,3,3,0,0
"1666",6,1,65,0,0.03073681,0.32,-1.30000000000001,-1,0,4,0,1,3,3,0,0
"1673",6,1,66,0,0.0345152,0.26,-1.19999999999999,-1,0,3,0,1,2,2,0,0
"1680",6,1,67,0,0.03877349,0.22,-1.19999999999999,-1,0,3,0,1,2,2,0,0
"1687",6,1,68,0,0.04331025,0.18,-1.19999999999999,-1,0,3,0,1,2,2,0,0
"1694",6,1,69,0,0.04789797,0.15,-1.09999999999999,-1,0,3,0,1,2,2,0,0
"1701",6,1,70,0,0.05286299,0.12,-1.09999999999999,-1,0,3,0,1,2,2,0,0
"1708",6,1,70,0,0.05796167,0.1,-1.09999999999999,-1,0,2,0,1,2,2,0,0
"1715",6,1,71,0,0.06321604,0.09,-1.09999999999999,-1,0,2,0,1,2,2,0,0
"1722",6,1,72,0,0.06839205,0.07,-1.09999999999999,-1,0,2,0,1,2,2,0,0
"1729",6,1,73,0,0.07384573,0.06,-1,-1,0,2,0,1,2,2,0,0
"1736",6,1,74,0,0.0793924,0.11,-1,3,0,2,0,1,2,2,0,0
"1743",6,1,75,0,0.08607883,4.4,-0.699999999999989,3,0,2,0,1,2,2,0,0
"1750",6,1,76,0,0.09675594,3.15,0,3,0,3,0,1,1,1,0,0
"1757",6,1,77,0,0.11159234,2.69,0.5,3,0,3,0,1,1,1,0,0
"1764",6,1,78,0,0.12963503,2.24,0.900000000000006,3,0,3,0,1,1,1,0,0
"1771",6,1,79,0,0.14971422,1.88,1.19999999999999,3,0,3,0,1,1,1,0,0
"1778",6,1,80,0,0.17266683,1.56,1.5,3,0,3,0,1,1,1,0,0
"1785",6,1,81,0,0.19740218,1.31,1.80000000000001,3,0,2,0,1,1,1,0,0
"1792",6,1,82,0,0.22304852,1.1,2,3,0,2,0,1,1,1,0,0
"1799",6,1,83,0,0.25064609,0.91,2.09999999999999,-13,0,2,0,1,1,1,0,0
"1806",6,1,83,0,0.27861743,-6.15,2,-13,0,2,0,1,1,1,0,0
"1813",6,1,84,0,0.29934067,-14.69,0.300000000000011,-13,0,2,0,1,1,1,0,0
"1820",6,1,85,0,0.30403411,-11.58,-2,-13,0,2,0,1,1,1,0,1
"1827",6,2,86,0,0.29501439,-9.72,-3.80000000000001,-13,0,2,0,1,1,1,0,0
"1834",6,2,87,0,0.27434461,-8.11,-5.30000000000001,-13,0,2,0,1,1,1,0,0
"1841",6,2,88,0,0.24498312,-6.8,-6.60000000000002,-13,0,2,0,1,1,1,0,0
"1848",6,2,89,0,0.20688153,-5.68,-7.60000000000002,-13,0,2,0,1,1,1,0,0
"1855",6,2,90,0,0.16194827,-4.75,-8.5,-13,0,2,0,0,1,1,0,0
"1862",6,2,91,0,0.11155279,-3.97,-9.19999999999999,-13,0,1,0,0,1,1,0,0
"1869",6,2,92,0,0.05797631,-3.34,-9.80000000000001,-13,0,1,0,0,1,1,0,0
"1876",6,2,93,0,-0.00108302,-2.79,-10.4,-13,0,1,0,0,1,1,0,0
"1883",6,2,94,0,-0.06335893,-0.74,-10.8,-13,0,1,0,0,1,1,0,0
"1890",6,2,95,0,-0.12405491,5.39,-10.4,-13,0,1,0,0,1,1,0,0
"1897",6,2,96,0,-0.18110898,3.74,-9.60000000000002,-13,0,1,0,0,1,1,0,0
"1904",6,3,97,0,-0.23359303,3.22,-9,-13,0,1,0,0,1,1,0,0
"1911",6,3,98,0,-0.28126392,2.69,-8.5,-13,0,1,0,0,4,1,0,0
"1918",6,3,99,0,-0.32690554,2.25,-8.10000000000002,-13,0,1,0,0,3,1,0,1
