"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"1097",5,2,67,0,-0.69949063,-2.13,10.9,9,0,1,0,3,2,2,0,3
"1104",5,2,70,0,-0.6131829,-1.68,10.6,9,0,1,0,4,2,2,0,3
"1111",5,2,73,0,-0.52868269,-1.35,10.3,9,0,1,0,3,2,2,0,3
"1118",5,2,76,0,-0.44551089,-1.08,10,9,0,1,0,3,2,2,0,3
"1125",5,2,79,0,-0.36344829,-0.86,9.8,9,0,0,0,3,2,2,0,3
"1132",5,2,82,0,-0.28369357,-0.69,9.59999999999999,9,0,0,0,3,2,2,0,0
"1139",5,3,85,0,-0.20317796,-0.55,9.5,9,0,0,0,3,1,1,0,0
"1146",5,3,88,0,-0.12307063,-0.63,9.40000000000001,-48,1,0,0,3,1,1,0,0
"1153",5,3,91,0,-0.04476386,-9.45,8.8,-48,1,0,0,3,1,1,0,0
"1160",5,3,94,0,0.0228823,-20.25,6,-48,1,0,0,3,1,1,0,0
"1167",5,3,97,0,0.06681584,-29.9,0.599999999999994,-48,1,0,0,2,3,4,0,0
"1174",5,3,100,0,0.07446622,-30,-6.09999999999999,-48,1,0,0,2,3,3,0,0
"1181",6,4,1,1,0.07182817,-30,-7.59999999999999,-43,0,0,0,2,3,3,0,0
"1188",6,4,2,0,0.05310099,-29.93,-4,-33,0,0,0,2,3,3,0,0
"1195",6,4,2,0,0.03824224,-24.76,-9.90000000000001,-33,0,0,0,2,3,3,0,0
"1202",6,4,3,0,0.03454334,-19.8,-4.5,-23,0,0,0,2,2,2,0,0
"1209",6,4,4,0,0.02895008,-15.88,1.80000000000001,-13,0,0,0,2,2,2,0,0
"1216",6,4,5,0,0.06197351,-12.78,-1,-13,0,0,0,2,2,2,0,0
"1223",6,4,6,0,0.09998672,-10.31,4.69999999999999,-5,0,0,0,2,2,2,0,0
"1230",6,1,6,0,0.16091612,-8.31,6.80000000000001,-1,0,0,0,2,2,2,0,0
"1237",6,1,7,0,0.23074834,-6.71,5.30000000000001,-1,0,0,0,2,2,2,0,0
"1244",6,1,8,0,0.29303685,-5.43,4.09999999999999,-1,0,0,0,1,2,2,0,0
"1251",6,1,9,0,0.34926132,-4.39,3.09999999999999,-1,0,0,0,1,4,4,0,1
"1258",6,1,10,0,0.40047919,-3.55,2.30000000000001,-1,0,0,0,1,3,3,0,1
"1265",6,1,10,0,0.447611,-2.87,1.69999999999999,-1,0,0,0,1,3,3,0,1
"1272",6,1,11,0,0.49160628,-2.32,1.19999999999999,-1,0,0,0,1,3,3,0,2
"1279",6,1,12,0,0.53286792,-1.89,0.800000000000011,-1,0,0,0,1,4,4,0,2
"1286",6,1,13,0,0.57202325,-1.53,0.400000000000006,-1,0,0,0,1,3,3,0,2
"1293",6,1,14,0,0.60938445,-1.24,0.199999999999989,-11,0,0,0,1,3,3,0,2
"1300",6,1,14,0,0.64463026,-8.25,-0.400000000000006,-11,0,0,0,1,3,3,0,2
"1307",6,1,15,0,0.67133974,-9.52,-2.30000000000001,-11,0,0,0,1,3,3,0,2
"1314",6,1,16,0,0.68697612,-7.51,-4,-11,0,0,0,1,3,3,0,2
"1321",6,1,17,0,0.69390238,-6.08,-5.30000000000001,-11,0,0,0,1,2,2,0,2
"1328",6,1,18,0,0.6937893,-4.93,-6.39999999999998,-11,0,0,0,1,2,2,0,2
"1335",6,1,18,0,0.68798191,-4,-7.19999999999999,-11,0,0,0,1,2,2,0,2
"1342",6,1,19,0,0.67756669,-3.25,-8,-11,0,0,0,1,2,2,0,2
"1349",6,1,20,0,0.66336987,-2.64,-8.5,-11,0,0,0,1,2,2,0,2
"1356",6,1,21,0,0.64603197,-2.14,-9,-11,0,0,0,1,2,2,0,2
"1363",6,1,22,0,0.62625363,-1.74,-9.39999999999998,-11,0,3,0,1,2,2,0,2
"1370",6,1,22,0,0.60477602,-1.42,-9.69999999999999,-11,0,3,0,1,2,2,0,2
"1377",6,1,23,0,0.58121784,-1.15,-9.89999999999998,-11,0,3,0,1,4,2,0,2
"1384",6,1,24,0,0.55626057,-0.94,-10.1,-11,0,3,0,1,3,3,0,3
"1391",6,1,25,0,0.53015023,-0.76,-10.3,-1,0,3,0,1,3,3,0,3
"1398",6,1,26,0,0.50395879,6.96,-10,-1,0,2,0,4,3,3,0,3
"1405",6,1,27,0,0.48459214,8.08,-8.5,-1,0,2,0,3,3,3,0,3
"1412",6,1,27,0,0.47448273,6.48,-7.10000000000002,-1,0,2,0,3,3,3,0,3
"1419",6,1,28,0,0.47181095,5.27,-5.90000000000001,-1,0,2,0,3,2,2,0,3
"1426",6,1,29,0,0.47515618,4.29,-5,-1,0,2,0,3,2,2,0,3
"1433",6,1,30,0,0.48343293,3.5,-4.30000000000001,-1,0,2,0,3,2,2,0,3
"1440",6,1,31,0,0.49568977,2.85,-3.69999999999999,-1,0,2,0,2,2,2,0,3
"1447",6,1,32,0,0.51131466,2.33,-3.19999999999999,-1,0,2,0,2,2,2,0,3
"1454",6,1,32,0,0.52953594,1.89,-2.80000000000001,-1,0,2,0,2,2,2,0,3
"1461",6,1,33,0,0.54995862,1.54,-2.40000000000001,-1,0,2,0,2,2,2,0,3
"1468",6,1,34,0,0.57217723,1.26,-2.19999999999999,-1,0,2,0,2,2,2,0,3
"1475",6,1,35,0,0.59569509,-2.74,-2.09999999999999,-6,0,1,0,2,2,2,0,3
"1482",6,1,36,0,0.61690078,-3.53,-2.69999999999999,-6,0,1,0,2,2,2,0,3
"1489",6,1,37,0,0.63398867,-2.87,-3.30000000000001,-6,0,1,0,2,2,2,0,3
"1496",6,1,37,0,0.64776812,-2.35,-3.80000000000001,-6,0,1,0,2,1,1,0,3
"1503",6,1,38,0,0.65882916,-3.36,-4.19999999999999,-8,0,1,0,2,1,1,0,3
"1510",6,1,39,0,0.66632307,-3.35,-4.90000000000001,-8,0,1,0,2,1,1,0,3
"1517",6,1,40,0,0.66993181,-2.74,-5.40000000000001,-8,0,1,0,1,1,1,0,3
"1524",6,1,41,0,0.6703801,-2.24,-5.90000000000001,-8,0,1,0,1,1,1,0,3
"1531",6,1,42,0,0.66837457,1.58,-6.19999999999999,12,0,1,0,1,4,4,0,3
"1538",6,1,42,0,0.66882796,12.35,-5.19999999999999,12,0,1,0,1,3,3,0,3
"1545",6,1,43,0,0.68324104,15.83,-2.30000000000001,12,0,1,0,1,3,3,0,3
"1552",6,1,44,0,0.7156733,9.02,0.199999999999989,-18,0,1,0,1,3,3,0,3
"1559",6,1,45,0,0.75839545,-1.78,1.19999999999999,-18,0,1,0,1,3,3,0,3
"1566",6,1,46,0,0.7991013,-12.58,0.0999999999999943,-18,0,1,0,1,3,3,0,3
"1573",6,1,47,0,0.82550739,-16.83,-2.90000000000001,-18,0,1,0,1,2,2,0,1
"1580",6,1,48,0,0.8327102,-13.13,-5.69999999999999,-18,0,1,0,1,4,4,0,1
"1587",6,1,49,0,0.82435659,-10.76,-7.89999999999998,-18,0,1,0,1,3,3,0,1
"1594",6,1,49,0,0.80344359,-8.88,-9.39999999999998,-18,0,1,0,1,3,3,0,1
"1601",6,1,50,0,0.7733679,-7.53,-11,-18,0,1,0,1,3,3,0,3
