"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"756",4,4,13,0,-1.08081564,0.35,2.69999999999999,3,0,2,0,2,3,4,1,1
"763",4,4,16,0,-1.05686777,0.28,2.69999999999999,3,0,2,0,3,3,3,1,1
"770",4,4,17,0,-1.07932188,0.23,-7.19999999999999,-7,0,2,0,3,3,3,1,1
"777",4,4,20,0,-1.10716139,0.18,-7.19999999999999,57,0,2,0,3,3,3,1,1
"784",4,4,21,0,-1.16392083,5.8,-16.9,47,0,2,0,4,3,3,1,1
"791",4,4,24,0,-1.23882254,16.61,-14.9,47,0,2,0,3,2,2,1,1
"798",4,4,27,0,-1.30166774,27.48,-10.2,47,0,2,0,3,2,2,1,1
"805",4,4,27,0,-1.37585516,30.1,-13.4,37,0,4,0,3,2,2,1,1
"812",4,4,30,0,-1.4168557,30,-6.59999999999999,37,0,3,0,3,2,2,1,1
"819",4,4,31,0,-1.447609,30,-9.90000000000001,27,0,3,0,3,3,4,1,1
"826",4,4,34,0,-1.46962099,30,-3.09999999999999,27,0,3,0,2,3,3,4,1
"833",4,4,37,0,-1.45834673,25.64,3.19999999999999,27,0,4,0,2,3,3,3,1
"840",4,4,37,0,-1.46019613,20.32,-1.90000000000001,17,0,3,0,2,3,3,3,1
"847",4,4,40,0,-1.44522176,18.36,2,37,1,3,0,2,3,3,3,1
"854",4,4,41,0,-1.43029059,28.05,-3.19999999999999,27,1,3,0,2,2,2,3,1
"861",4,4,44,0,-1.41611115,28.42,3.30000000000001,27,1,3,0,2,2,2,3,1
"868",4,4,47,0,-1.37013368,19.88,8.5,27,1,2,0,2,2,2,2,1
"875",4,2,48,0,-1.33161336,15.9,4.19999999999999,19,1,2,0,2,2,2,2,1
"882",4,2,51,0,-1.28687737,12.7,7.19999999999999,19,1,2,0,2,2,2,2,1
"889",4,2,54,0,-1.22723371,10.15,9.5,19,1,3,0,2,2,2,2,1
"896",4,2,57,0,-1.15625633,8.14,11.4,15,0,3,0,2,2,2,2,1
"903",4,2,60,0,-1.07730928,2.8,12.7,15,0,3,0,4,2,2,2,1
"910",4,2,63,0,-0.99296774,1.95,13.2,15,0,3,0,3,2,2,2,1
"917",4,2,66,0,-0.90754472,1.57,13.5,36,1,3,0,3,2,2,2,1
"924",4,2,68,0,-0.81884766,7.6,14.1,36,1,2,0,3,2,2,2,1
"931",4,2,71,0,-0.72133711,18.28,16.5,36,1,2,0,3,1,2,2,3
"938",4,2,74,0,-0.60407673,17.83,20.5,36,1,2,0,3,1,1,2,3
"945",4,2,77,0,-0.46905508,13.23,23.6,36,1,2,0,2,1,1,1,3
"952",4,2,80,0,-0.31839842,10.64,26.1,36,1,2,0,2,1,1,1,3
"959",4,2,82,0,-0.15662333,8.55,28,36,1,2,0,2,1,1,1,0
"966",4,3,85,0,0.01537464,6.87,29.6,36,1,2,0,2,1,1,1,0
"973",4,3,87,0,0.1905939,5.55,30.8,36,1,2,0,2,1,1,1,0
"980",4,3,90,0,0.3750638,4.47,31.8,36,1,2,0,4,1,1,1,1
"987",4,3,93,0,0.56436754,3.6,32.6,36,1,2,0,3,1,1,1,1
"994",4,3,95,0,0.75674346,2.89,33.3,36,1,2,0,3,1,1,1,1
"1001",4,3,98,0,0.94936306,2.33,33.8,36,1,1,0,4,1,1,1,1
"1008",5,4,1,1,1.14254919,1.88,29.2,31,0,1,0,3,4,4,1,1
"1015",5,4,3,0,1.31791029,1.52,29.6,31,0,1,0,3,3,3,1,1
"1022",5,4,8,0,1.4498827,1.23,19.9,21,0,1,0,3,3,3,1,1
"1029",5,4,13,0,1.52690315,0.99,10.1,11,0,1,0,3,3,3,1,1
"1036",5,1,19,0,1.54954287,-1.11,-1.80000000000001,-5,0,1,0,3,3,3,1,1
"1043",5,1,22,0,1.54873112,-2.97,-2.19999999999999,-5,0,1,0,2,3,3,1,1
"1050",5,1,25,0,1.54452761,-2.39,-2.80000000000001,-5,0,1,0,2,2,2,1,1
"1057",5,1,28,0,1.53774252,-1.95,-3.19999999999999,-5,0,1,0,2,2,2,1,1
"1064",5,1,31,0,1.52866001,-1.57,-3.5,-7,0,1,0,2,2,2,1,1
"1071",5,1,34,0,1.51733415,-3.21,-3.90000000000001,-7,0,1,0,2,4,2,1,1
"1078",5,1,36,0,1.50292365,-2.66,-4.5,-7,0,1,0,2,3,4,1,1
"1085",5,1,39,0,1.48534307,-2.15,-5,-7,0,1,0,2,3,3,1,1
"1092",5,1,42,0,1.46531034,-1.75,-5.40000000000001,-7,0,1,0,4,3,3,1,1
"1099",5,1,45,0,1.443296,-1.42,-5.69999999999999,-11,0,1,0,3,3,3,1,1
"1106",5,1,48,0,1.41879374,-5.01,-6.19999999999999,-11,0,1,0,3,3,3,1,1
"1113",5,2,51,0,1.38962132,-4.17,-7.09999999999999,-11,0,1,0,3,2,2,1,1
"1120",5,2,54,0,1.35495361,-3.38,-7.80000000000001,-11,0,1,0,3,2,2,1,1
"1127",5,2,57,0,1.31656235,-2.74,-8.40000000000001,-11,0,1,0,4,2,2,1,1
"1134",5,2,60,0,1.27484044,-2.23,-8.90000000000001,-11,0,1,0,3,2,2,1,1
"1141",5,2,63,0,1.23067103,-1.81,-9.30000000000001,-11,0,1,0,3,2,2,1,1
"1148",5,2,66,0,1.18502597,-1.48,-9.59999999999999,-11,0,1,0,3,2,2,1,1
"1155",5,2,69,0,1.13666916,-1.2,-9.90000000000001,-11,0,1,0,3,2,2,1,1
"1162",5,2,72,0,1.08694166,-4.09,-10.2,-15,0,1,0,3,2,2,1,1
"1169",5,2,75,0,1.03406729,-4.3,-11,-15,0,1,0,2,2,2,1,1
"1176",5,2,78,0,0.9753376,-3.49,-11.7,-15,0,4,0,2,2,2,0,1
"1183",5,2,81,0,0.91271259,-2.84,-12.3,-15,0,3,0,2,2,2,0,1
"1190",5,2,84,0,0.84677875,-2.32,-12.8,-15,0,3,0,4,1,1,0,1
"1197",5,3,87,0,0.77917572,-1.89,-13.2,-15,0,3,0,3,1,1,0,3
"1204",5,3,90,0,0.70868726,-1.54,-13.5,-15,0,3,0,3,1,1,0,3
"1211",5,3,93,0,0.63552015,-1.26,-13.8,-15,0,2,0,3,1,1,0,3
"1218",5,3,96,0,0.56189941,-1.03,-14,-15,0,2,0,3,1,1,0,3
"1225",5,3,99,0,0.48628491,-1.57,-14.2,-48,1,2,0,4,1,1,0,3
"1232",6,4,0,1,0.42702657,-11.52,-10.2,-43,0,2,0,3,1,1,0,3
"1239",6,4,1,0,0.3644956,-22.24,-13.3,-43,0,2,0,3,1,1,0,3
"1246",6,4,2,0,0.3310729,-28.13,-8.69999999999999,-33,0,2,0,3,1,1,0,3
"1253",6,4,3,0,0.2794505,-20.82,-3.5,-23,0,2,0,3,1,1,0,0
"1260",6,4,4,0,0.25448493,-16.91,-7.09999999999999,-23,0,2,0,3,1,1,0,0
"1267",6,4,4,0,0.2362374,-13.77,-0.0999999999999943,-13,0,2,0,2,1,1,0,0
"1274",6,4,5,0,0.23671118,-11.2,-2.5,-13,0,2,0,2,1,1,0,0
"1281",6,4,6,0,0.26354878,-9.12,3.59999999999999,-5,0,2,0,2,1,1,0,0
"1288",6,1,7,0,0.30381701,-7.48,6,-1,0,2,0,2,1,1,0,1
"1295",6,1,7,0,0.34778854,-6.09,4.69999999999999,-1,0,1,0,2,1,1,0,1
"1302",6,1,8,0,0.38434701,-4.97,3.69999999999999,-1,0,1,0,2,1,1,0,1
"1309",6,1,9,0,0.41484487,-4.06,2.80000000000001,-1,0,1,0,2,1,1,0,1
"1316",6,1,10,0,0.44103071,-3.32,2.09999999999999,-1,0,1,0,2,1,1,0,2
"1323",6,1,11,0,0.46345061,-2.7,1.5,-1,0,1,0,2,1,1,0,2
"1330",6,1,12,0,0.4827739,-2.2,1.09999999999999,-1,0,1,0,2,4,1,0,2
"1337",6,1,12,0,0.49931796,-1.8,0.699999999999989,-1,0,1,0,2,3,3,0,2
"1344",6,1,13,0,0.51371366,-1.48,0.400000000000006,-4,0,1,0,1,3,3,0,2
"1351",6,1,14,0,0.52594205,-4.03,-0.0999999999999943,-4,0,1,0,1,3,3,0,2
"1358",6,1,15,0,0.53396637,-3.36,-0.800000000000011,-4,0,1,0,1,3,3,0,2
"1365",6,1,16,0,0.53794014,-2.75,-1.40000000000001,-4,0,1,0,1,3,3,0,2
"1372",6,1,17,0,0.53887065,-2.23,-1.90000000000001,-4,0,1,0,1,2,2,0,2
"1379",6,1,17,0,0.53716877,-1.83,-2.30000000000001,-4,0,1,0,1,2,2,0,2
"1386",6,1,18,0,0.53329834,-1.49,-2.59999999999999,-4,0,1,0,1,2,2,0,2
"1393",6,1,19,0,0.52779421,-1.21,-2.90000000000001,-4,0,1,0,1,2,2,0,2
"1400",6,1,20,0,0.52091479,-0.99,-3.09999999999999,-4,0,1,0,1,2,2,0,2
"1407",6,1,21,0,0.5127722,-0.81,-3.19999999999999,-4,0,4,0,1,2,2,0,2
"1414",6,1,21,0,0.50378994,-0.66,-3.40000000000001,-4,0,3,0,1,2,2,0,2
"1421",6,1,22,0,0.49416937,-0.54,-3.5,-4,0,3,0,1,2,2,0,2
"1428",6,1,23,0,0.48380539,-0.44,-3.59999999999999,-4,0,3,0,1,2,2,0,2
"1435",6,1,24,0,0.47290151,-1.88,-3.69999999999999,-6,0,3,0,1,2,2,0,2
"1442",6,1,25,0,0.46023683,-2.01,-4.09999999999999,-6,0,3,0,1,2,2,0,2
"1449",6,1,26,0,0.44549446,-1.64,-4.5,-6,0,2,0,1,1,1,0,2
"1456",6,1,26,0,0.42872855,-1.33,-4.69999999999999,-6,0,2,0,1,1,1,0,3
"1463",6,1,27,0,0.4102846,-1.09,-5,-6,0,2,0,1,1,1,0,3
"1470",6,1,28,0,0.39063266,-0.88,-5.19999999999999,-6,0,2,0,1,1,1,0,3
"1477",6,1,29,0,0.3705081,-0.68,-5.30000000000001,-5,0,2,0,1,1,1,0,3
"1484",6,1,30,0,0.34943701,0.32,-5.30000000000001,-5,0,2,0,1,1,1,0,3
"1491",6,1,30,0,0.32878075,0.27,-5.30000000000001,-5,0,2,0,1,1,1,0,3
"1498",6,1,31,0,0.30844591,0.22,-5.19999999999999,-5,0,2,0,1,1,1,0,3
"1505",6,1,32,0,0.28855716,0.18,-5.19999999999999,-4,0,2,0,1,1,1,0,0
"1512",6,1,33,0,0.26916831,1.04,-5.09999999999999,-4,0,2,0,4,1,1,0,0
"1519",6,1,34,0,0.25057542,0.94,-4.90000000000001,-4,0,2,0,3,1,1,0,0
"1526",6,1,34,0,0.23325748,2.62,-4.5,-4,0,1,0,3,1,1,0,0
"1533",6,1,35,0,0.21887452,2.2,-4.09999999999999,-4,0,1,0,3,1,1,0,0
"1540",6,1,36,0,0.20675795,1.79,-3.69999999999999,-4,0,1,0,3,1,1,0,0
"1547",6,1,37,0,0.19667427,1.46,-3.40000000000001,-4,0,1,0,3,1,1,0,0
"1554",6,1,38,0,0.18816819,1.2,-3.09999999999999,-4,0,1,0,2,1,1,0,0
"1561",6,1,38,0,0.1810164,0.98,-2.90000000000001,-4,0,1,0,2,1,1,0,0
"1568",6,1,39,0,0.17506949,0.8,-2.69999999999999,-4,0,1,0,2,1,1,0,0
"1575",6,1,40,0,0.16997401,0.65,-2.59999999999999,-4,0,1,0,2,1,1,0,0
"1582",6,1,41,0,0.16556678,0.54,-2.5,-4,0,1,0,2,1,1,0,0
"1589",6,1,42,0,0.16177838,0.44,-2.40000000000001,-4,0,1,0,2,1,1,0,0
"1596",6,1,43,0,0.15849227,0.36,-2.30000000000001,-4,0,1,0,2,1,1,0,0
"1603",6,1,43,0,0.1555594,0.3,-2.30000000000001,-4,0,1,0,2,1,1,0,0
"1610",6,1,44,0,0.15293191,0.24,-2.19999999999999,-4,0,1,0,2,1,1,0,0
"1617",6,1,45,0,0.15069911,0.2,-2.19999999999999,-4,0,1,0,2,1,1,0,0
"1624",6,1,46,0,0.14858286,0.17,-2.19999999999999,-4,0,1,0,2,1,1,0,0
"1631",6,1,47,0,0.14667689,0.14,-2.09999999999999,-4,0,1,0,1,1,1,0,0
"1638",6,1,48,0,0.14492514,0.11,-2.09999999999999,-4,0,1,0,1,1,1,0,0
"1645",6,1,49,0,0.14330249,0.09,-2.09999999999999,-4,0,1,0,1,1,1,0,0
"1652",6,1,50,0,0.14176525,0.07,-2.09999999999999,-4,0,1,0,1,1,1,0,0
"1659",6,1,50,0,0.14033558,0.06,-2.09999999999999,-4,0,1,0,1,1,1,0,0
"1666",6,1,51,0,0.13893435,0.05,-2,-4,0,1,0,1,1,1,0,0
"1673",6,1,52,0,0.13762581,0.04,-2,-4,0,1,0,1,1,1,0,0
"1680",6,1,53,0,0.13634415,0.04,-2,-4,0,1,0,1,0,1,0,0
"1687",6,1,54,0,0.13511829,0.03,-2,-4,0,1,0,1,0,0,0,0
"1694",6,1,55,0,0.1339106,0.02,-2,-4,0,1,0,1,0,0,0,0
"1701",6,1,56,0,0.13275042,0.01,-2,-4,0,1,0,1,0,0,0,0
"1708",6,1,57,0,0.13155715,0.01,-2,-4,0,1,0,1,0,0,0,0
"1715",6,1,58,0,0.1304048,0.01,-2,-4,0,1,0,1,0,0,0,0
"1722",6,1,59,0,0.12926921,0.01,-2,-4,0,1,0,1,0,0,0,0
"1729",6,1,60,0,0.12814226,0.01,-2,-4,0,1,0,1,0,0,0,0
"1736",6,1,60,0,0.12708564,0.02,-2,-4,0,1,0,1,0,0,0,0
"1743",6,1,61,0,0.125949,0.01,-2,-4,0,1,0,1,0,0,0,0
"1750",6,1,62,0,0.12488832,0,-2,-4,0,1,0,1,0,0,0,0
"1757",6,1,63,0,0.12377571,0,-2,-4,0,0,0,1,0,0,0,0
"1764",6,1,64,0,0.12269101,0,-2,-4,0,0,0,1,0,0,0,0
"1771",6,1,65,0,0.12162959,-0.01,-2,-4,0,0,0,1,0,0,0,0
"1778",6,1,66,0,0.1205529,0,-2,-4,0,0,0,1,0,0,0,0
"1785",6,1,67,0,0.1194853,0.01,-2,-4,0,0,0,1,0,0,0,0
"1792",6,1,68,0,0.11839571,0,-2,-4,0,0,0,1,0,0,0,0
"1799",6,1,69,0,0.11730216,0.01,-2,-4,0,0,0,1,0,0,0,0
"1806",6,1,70,0,0.11623935,0,-2,-4,0,0,0,1,0,0,0,0
"1813",6,1,71,0,0.11515675,0,-2,-4,0,0,0,1,0,0,0,0
"1820",6,1,72,0,0.11409258,-0.01,-2,-4,0,0,0,1,0,0,0,0
"1827",6,1,73,0,0.11300641,-0.01,-2,-4,0,0,0,1,0,0,0,0
"1834",6,1,74,0,0.1119468,-0.01,-2,-4,0,0,0,1,0,0,0,0
"1841",6,1,75,0,0.11087597,0,-2,-4,0,0,0,1,0,0,0,0
"1848",6,1,75,0,0.10977778,0,-2,-4,0,0,0,1,0,0,0,0
"1855",6,1,76,0,0.10871071,-0.01,-2,-4,0,0,0,1,0,0,0,0
"1862",6,1,77,0,0.10764849,-0.01,-2,-4,0,0,0,0,0,0,0,0
"1869",6,1,78,0,0.1065805,0,-2,-4,0,0,0,0,0,0,0,0
"1876",6,1,79,0,0.10549671,-0.01,-2,-4,0,0,0,0,0,0,0,0
"1883",6,1,80,0,0.1043974,0,-2,-4,0,0,0,0,0,0,0,0
"1890",6,1,81,0,0.10333337,0,-2,-4,0,0,0,0,0,0,0,0
"1897",6,1,82,0,0.10224386,0,-2,-4,0,0,0,0,0,0,0,0
"1904",6,1,83,0,0.10116567,-0.01,-2,-4,0,0,0,0,0,0,0,0
"1911",6,1,84,0,0.10011559,0,-2,-4,0,0,0,0,0,0,0,0
"1918",6,1,85,0,0.0990254,-0.01,-2,-4,0,0,0,0,0,0,0,0
"1925",6,1,86,0,0.09792413,0,-2,-4,0,0,0,0,0,0,0,0
"1932",6,2,87,0,0.0968642,0,-2,-4,0,0,0,0,0,0,0,0
"1939",6,2,88,0,0.09580019,0,-2,-4,0,0,0,0,0,0,0,0
"1946",6,2,89,0,0.09470449,0,-2,-4,0,0,0,0,0,0,0,0
"1953",6,2,90,0,0.09362914,0,-2,-4,0,0,0,0,0,0,0,0
"1960",6,2,91,0,0.09255969,-0.01,-2,-4,0,0,0,0,0,0,0,0
"1967",6,2,92,0,0.09145592,0.01,-2,-4,0,0,0,0,0,0,0,0
"1974",6,2,93,0,0.09039823,0,-2,-4,0,0,0,0,0,0,0,0
"1981",6,2,93,0,0.08927793,0,-2,-4,0,0,0,0,0,0,0,0
"1988",6,2,94,0,0.08822599,-0.01,-2,-4,0,0,0,0,0,0,0,0
"1995",6,2,95,0,0.08714247,0,-2,-4,0,0,0,0,0,0,0,0
"2002",6,3,96,0,0.0860505,-0.01,-2,-4,0,0,0,0,0,0,0,0
"2009",6,3,97,0,0.08496899,0,-2,-4,0,0,0,0,0,0,0,0
"2016",6,3,98,0,0.08388143,-0.01,-2,-4,0,0,0,0,0,0,0,0
