"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"497",3,2,67,0,0.17225575,5.4,-6,-1,0,0,0,3,3,0,0,0
"504",3,2,69,0,0.15465296,4.16,-4.89999999999998,-1,0,0,0,3,3,0,0,0
"511",3,2,72,0,0.14201112,2.28,-4.10000000000002,-4,0,0,0,2,3,0,0,0
"518",3,2,75,0,0.13114389,-0.73,-3.89999999999998,-4,0,0,0,2,3,0,0,0
"525",3,2,78,0,0.11992746,2.23,-3.89999999999998,-1,0,0,0,2,2,0,0,0
"532",3,2,80,0,0.11082782,2.87,-3.30000000000001,-1,0,0,0,3,2,0,0,0
"539",3,2,83,0,0.10490088,1.79,-2.80000000000001,-1,0,0,0,3,4,0,0,0
"546",3,3,86,0,0.10107498,1.54,-2.39999999999998,-1,0,0,0,3,3,0,0,0
"553",3,3,88,0,0.09886573,1.18,-2.10000000000002,-1,0,0,0,3,3,0,0,0
"560",3,3,91,0,0.09801298,0.93,-1.89999999999998,-1,0,0,0,3,3,0,0,0
"567",3,3,94,0,0.09812698,0.75,-1.69999999999999,92,1,0,0,2,3,0,0,0
"574",3,3,97,0,0.09997588,7.68,-1.10000000000002,92,1,0,0,2,4,0,0,0
"581",3,3,99,0,0.11031645,18.13,1.30000000000001,92,1,0,0,2,3,0,0,0
"588",4,4,2,1,0.12280588,28.74,1.59999999999999,87,0,0,0,2,3,0,0,0
"595",4,4,5,0,0.16455465,30.48,9.09999999999999,87,0,0,0,2,3,0,0,0
"602",4,4,8,0,0.19423767,29.86,6.30000000000001,77,0,0,0,2,3,0,0,0
"609",4,4,11,0,0.24788239,30.03,3.19999999999999,77,0,0,0,2,4,0,0,0
"616",4,4,14,0,0.29738525,29.99,10.3,77,0,0,0,2,3,0,0,0
"623",4,4,17,0,0.35924054,30,7.30000000000001,67,0,0,0,2,3,0,0,1
"630",4,4,20,0,0.43066591,30,14.4,47,0,0,0,2,3,0,0,1
"637",4,4,23,0,0.49644918,28.46,11.4,37,0,0,0,2,4,0,0,1
"644",4,4,27,0,0.57478622,21.25,7.09999999999999,27,0,0,0,4,3,0,0,2
"651",4,4,29,0,0.63634263,16.96,11.1,27,0,0,0,3,3,0,0,2
"658",4,4,33,0,0.6819637,13.46,4.5,17,0,0,0,3,3,0,0,2
"665",4,4,37,0,0.71313708,10.6,-2.90000000000001,7,0,0,0,3,3,0,0,2
"672",4,4,40,0,0.71643706,7.34,-0.800000000000011,-3,0,0,0,3,2,0,0,2
"679",4,4,44,0,0.68101932,-2.18,-9.89999999999998,-13,0,0,0,3,4,0,0,2
"686",4,4,47,0,0.62546177,-3.12,-16.6,-19,0,0,0,2,3,0,0,2
"693",4,2,50,0,0.53483364,-1.81,-19.1,-21,0,0,0,2,3,0,0,2
"700",4,2,53,0,0.44294368,-1.64,-19.5,-21,0,0,0,4,3,0,0,2
"707",4,2,56,0,0.34638226,-1.26,-19.8,-21,0,0,0,3,4,0,0,2
"714",4,2,58,0,0.24863655,-1,-20.1,-21,0,0,0,3,3,0,0,0
"721",4,2,61,0,0.1494349,-0.79,-20.3,-1,0,0,0,3,3,0,0,0
"728",4,2,64,0,0.04961452,5.45,-20.1,-1,0,0,0,3,4,0,0,0
"735",4,2,67,0,-0.0440747,15.95,-18.2,-1,0,0,0,4,3,0,0,0
"742",4,2,69,0,-0.11902006,16.87,-14.5,-1,0,0,0,3,4,0,0,0
"749",4,2,72,0,-0.17764425,10.75,-11.5,-1,0,0,0,3,3,0,0,0
"756",4,2,75,0,-0.2237215,9.08,-9.40000000000001,9,0,0,0,3,3,0,0,0
"763",4,2,78,0,-0.2593806,11.38,-7.5,9,0,0,0,3,4,0,0,0
"770",4,2,81,0,-0.28143838,16.38,-4.5,9,0,0,0,3,3,0,0,0
"777",4,2,84,0,-0.28568326,11.05,-1.59999999999999,9,0,0,0,4,3,0,0,0
"784",4,3,87,0,-0.27687544,9.05,0.599999999999994,36,1,0,0,3,3,0,0,0
"791",4,3,89,0,-0.25702723,14.06,2.59999999999999,36,1,0,0,3,4,0,0,0
"798",4,3,92,0,-0.22043456,24.61,6.59999999999999,36,1,0,0,3,3,0,0,0
"805",4,3,95,0,-0.15462476,29,12.9,36,1,0,0,3,3,0,0,0
"812",4,3,98,0,-0.05486109,20.15,18.5,36,1,0,0,3,3,0,0,0
"819",5,4,1,1,0.05950445,14.54,17,31,0,0,0,2,3,0,0,0
"826",5,4,3,0,0.17199436,12.09,19.8,31,0,0,0,2,3,0,0,0
"833",5,4,6,0,0.27539216,9.54,12.1,21,0,0,0,2,3,0,0,0
"840",5,4,9,0,0.35868809,7.64,13.9,21,0,0,0,2,3,0,0,1
"847",5,4,12,0,0.40603997,5.16,5.30000000000001,1,0,0,0,2,3,0,0,1
"854",5,4,16,0,0.43487995,-4.17,-3.30000000000001,-8,0,0,0,2,3,0,0,1
"861",5,1,19,0,0.42133103,-4.34,-7.30000000000001,-11,0,0,0,4,3,0,0,2
"868",5,1,21,0,0.38845929,-3.02,-8,-11,0,0,0,3,3,0,0,2
"875",5,1,24,0,0.35103654,-2.57,-8.59999999999999,-11,0,0,0,3,3,0,0,2
"882",5,1,27,0,0.31046299,-2.03,-9.09999999999999,-11,0,0,0,3,4,0,0,2
"889",5,1,30,0,0.26764601,-1.63,-9.5,-11,0,0,0,3,3,0,0,0
"896",5,1,32,0,0.22417651,-1.08,-9.80000000000001,-1,0,0,0,3,3,0,0,0
"903",5,1,35,0,0.17943231,7.3,-9.5,-1,0,0,0,2,4,0,0,0
"910",5,1,38,0,0.14189494,7.88,-7.80000000000001,-1,0,0,0,2,3,0,0,0
"917",5,1,41,0,0.11330032,5.6,-6.40000000000001,-1,0,0,0,2,3,0,0,0
"924",5,1,44,0,0.09131647,4.67,-5.30000000000001,-1,0,0,0,2,3,0,0,0
"931",5,1,47,0,0.07463455,3.72,-4.5,-1,0,0,0,2,3,0,0,0
"938",5,2,50,0,0.06219402,2.98,-3.80000000000001,-1,0,0,0,4,3,0,0,0
"945",5,2,52,0,0.05351158,2.41,-3.30000000000001,-1,0,0,0,3,3,0,0,0
"952",5,2,55,0,0.04721305,1.94,-2.80000000000001,-1,0,0,0,3,4,0,0,0
"959",5,2,58,0,0.04321391,1.56,-2.5,-1,0,0,0,3,3,0,0,0
"966",5,2,61,0,0.04102058,1.25,-2.19999999999999,-1,0,0,0,3,3,0,0,0
"973",5,2,64,0,0.04034252,1.01,-1.90000000000001,-1,0,0,0,3,3,0,0,0
"980",5,2,67,0,0.04077628,0.82,-1.80000000000001,-1,0,0,0,2,3,0,0,0
"987",5,2,70,0,0.04224714,0.66,-1.59999999999999,-1,0,0,0,2,4,0,0,0
"994",5,2,73,0,0.04447063,0.52,-1.5,-1,0,0,0,2,3,0,0,0
"1001",5,2,75,0,0.04732964,0.42,-1.40000000000001,-1,0,0,0,2,3,0,0,0
"1008",5,2,78,0,0.05066752,0.34,-1.30000000000001,-1,0,0,0,2,3,0,0,0
"1015",5,2,81,0,0.05436535,0.27,-1.30000000000001,-1,0,0,0,2,4,0,0,0
"1022",5,2,84,0,0.05851011,0.22,-1.19999999999999,-1,0,0,0,2,3,0,0,0
"1029",5,3,87,0,0.06295834,0.18,-1.19999999999999,-1,0,0,0,2,3,0,0,0
"1036",5,3,90,0,0.06756937,0.14,-1.09999999999999,-1,0,0,0,2,3,0,0,0
"1043",5,3,93,0,0.0724268,0.12,-1.09999999999999,-1,0,0,0,2,3,0,0,0
"1050",5,3,96,0,0.07701373,-5,-1.30000000000001,-48,1,0,0,2,4,0,0,0
"1057",5,3,99,0,0.07546331,-15.58,-3,-48,1,0,0,1,3,0,0,0
"1064",6,4,0,1,0.07249719,-26.33,-2.19999999999999,-43,0,0,0,1,3,0,0,0
"1071",6,4,1,0,0.04884591,-30.68,-8.59999999999999,-43,0,0,0,1,3,0,0,0
"1078",6,4,2,0,0.04317299,-29.66,-4.90000000000001,-33,0,0,0,1,4,0,0,0
"1085",6,4,3,0,0.02205499,-24.08,-0.599999999999994,-23,0,0,0,1,3,0,0,0
"1092",6,4,4,0,0.01328908,-19.4,-4.80000000000001,-23,0,0,0,1,3,0,0,0
"1099",6,4,4,0,0.02065307,-15.73,1.80000000000001,-13,0,0,0,1,4,0,0,0
"1106",6,4,5,0,0.03172079,-12.73,7,-5,0,0,0,1,3,0,0,0
"1113",6,4,6,0,0.0779876,-10.33,4.69999999999999,-5,0,0,0,1,3,0,0,0
"1120",6,1,7,0,0.1312049,-8.39,6.90000000000001,-1,0,0,0,1,3,0,0,0
"1127",6,1,8,0,0.17826135,-8.85,5.30000000000001,-3,0,0,0,1,4,0,0,0
"1134",6,1,8,0,0.21477928,-7.22,3.80000000000001,-3,0,0,0,1,3,0,0,0
"1141",6,1,9,0,0.24409933,-6.64,2.5,-5,0,0,0,1,4,0,0,0
"1148",6,1,10,0,0.26551925,-6.77,1.09999999999999,-5,0,0,0,1,3,0,0,0
"1155",6,1,11,0,0.2792681,-5.25,0,-5,0,0,0,1,4,0,0,0
"1162",6,1,12,0,0.28684708,-4.31,-0.900000000000006,-5,0,0,0,1,3,0,0,0
"1169",6,1,13,0,0.28941894,-3.53,-1.69999999999999,-5,0,0,0,1,3,0,0,0
"1176",6,1,13,0,0.28802139,-2.87,-2.30000000000001,-5,0,0,0,1,3,0,0,0
"1183",6,1,14,0,0.28327548,-2.34,-2.80000000000001,-5,0,0,0,1,3,0,0,0
"1190",6,1,15,0,0.27577915,-1.9,-3.19999999999999,-5,0,0,0,1,3,0,0,0
"1197",6,1,16,0,0.26606562,-1.55,-3.5,-5,0,0,0,1,3,0,0,0
"1204",6,1,17,0,0.25495628,-1.27,-3.80000000000001,-5,0,0,0,1,4,0,0,0
"1211",6,1,18,0,0.24201469,-1.04,-4,-5,0,0,0,1,3,0,0,0
"1218",6,1,18,0,0.22786926,-0.84,-4.19999999999999,-5,0,0,0,1,3,0,0,0
"1225",6,1,19,0,0.21274531,-0.69,-4.30000000000001,-5,0,0,0,1,3,0,0,0
"1232",6,1,20,0,0.19672456,-0.56,-4.5,-5,0,0,0,1,3,0,0,0
"1239",6,1,21,0,0.18014734,-0.46,-4.59999999999999,-5,0,0,0,1,3,0,0,0
"1246",6,1,22,0,0.16340839,-0.38,-4.59999999999999,-5,0,0,0,1,4,0,0,0
"1253",6,1,22,0,0.14582805,-0.31,-4.69999999999999,-5,0,0,0,1,3,0,0,0
"1260",6,1,23,0,0.12788065,-0.14,-4.80000000000001,-1,0,0,0,1,3,0,0,0
"1267",6,1,24,0,0.11067752,4.12,-4.40000000000001,-1,0,0,0,1,4,0,0,0
"1274",6,1,25,0,0.09756587,2.83,-3.69999999999999,-1,0,0,0,1,3,0,0,0
"1281",6,1,26,0,0.08785317,2.37,-3.19999999999999,-1,0,0,0,1,3,0,0,0
"1288",6,1,27,0,0.0808631,1.92,-2.80000000000001,-1,0,0,0,0,3,4,0,0
"1295",6,1,27,0,0.07620676,1.58,-2.5,-1,0,0,0,0,3,3,0,0
"1302",6,1,28,0,0.07329204,1.29,-2.19999999999999,-1,0,0,0,0,4,3,0,0
"1309",6,1,29,0,0.07185544,1.05,-2,-1,0,0,0,0,3,3,0,0
"1316",6,1,30,0,0.07169224,0.86,-1.80000000000001,-1,0,0,0,0,3,3,0,0
"1323",6,1,31,0,0.07246895,0.7,-1.69999999999999,-1,0,0,0,0,3,3,0,0
"1330",6,1,32,0,0.07409994,0.57,-1.5,-1,0,0,0,0,3,2,0,0
"1337",6,1,32,0,0.07637978,0.47,-1.40000000000001,-1,0,0,0,0,2,2,0,0
"1344",6,1,33,0,0.07921534,0.38,-1.30000000000001,-2,0,0,0,0,2,2,0,0
"1351",6,1,34,0,0.08243279,-0.62,-1.30000000000001,-2,0,0,0,0,2,2,0,0
"1358",6,1,35,0,0.08516407,-0.59,-1.5,-2,0,0,0,0,4,2,0,0
"1365",6,1,36,0,0.08718104,-0.47,-1.59999999999999,-2,0,0,0,0,3,2,0,0
"1372",6,1,37,0,0.08865966,-0.39,-1.59999999999999,-2,0,0,0,0,3,2,0,0
"1379",6,1,37,0,0.08969702,-0.31,-1.69999999999999,-2,0,0,0,0,3,2,0,0
"1386",6,1,38,0,0.09035534,-0.26,-1.80000000000001,-2,0,0,0,0,4,2,0,0
"1393",6,1,39,0,0.09075679,-0.21,-1.80000000000001,-2,0,0,0,0,3,2,0,0
"1400",6,1,40,0,0.09089103,-0.17,-1.80000000000001,-2,0,0,0,0,3,2,0,0
"1407",6,1,41,0,0.09085433,-0.19,-1.90000000000001,-3,0,0,0,0,3,1,0,0
"1414",6,1,41,0,0.09032062,-1.14,-2,-3,0,0,0,0,3,1,0,0
"1421",6,1,42,0,0.08852846,-0.83,-2.19999999999999,-3,0,0,0,0,4,1,0,0
"1428",6,1,43,0,0.08578791,-0.68,-2.40000000000001,-3,0,0,0,0,3,1,0,0
"1435",6,1,44,0,0.08230633,-0.56,-2.5,-3,0,0,0,0,3,1,0,0
"1442",6,1,45,0,0.07823549,-0.45,-2.59999999999999,-3,0,0,0,0,3,1,0,0
"1449",6,1,46,0,0.07358238,-0.37,-2.59999999999999,-3,0,0,0,0,4,1,0,0
"1456",6,1,46,0,0.06846985,-0.3,-2.69999999999999,-3,0,0,0,0,3,1,0,0
"1463",6,1,47,0,0.06304306,-0.25,-2.80000000000001,-3,0,0,0,0,3,1,0,0
"1470",6,1,48,0,0.05742858,-0.2,-2.80000000000001,-3,0,0,0,0,3,1,0,0
"1477",6,1,49,0,0.05149677,-0.16,-2.80000000000001,-3,0,0,0,0,3,1,0,0
"1484",6,1,50,0,0.04539978,-0.13,-2.90000000000001,-3,0,0,0,0,3,1,0,0
"1491",6,1,50,0,0.03914959,-0.11,-2.90000000000001,-3,0,0,0,0,4,1,0,0
"1498",6,1,51,0,0.03283162,-0.09,-2.90000000000001,-3,0,0,0,0,3,1,0,0
"1505",6,1,52,0,0.02650179,-0.07,-2.90000000000001,-3,0,0,0,0,3,1,0,0
"1512",6,1,53,0,0.01998995,-0.06,-2.90000000000001,-3,0,0,0,0,3,1,0,0
"1519",6,1,54,0,0.01339431,1.5,-2.90000000000001,-1,0,0,0,0,3,1,0,0
"1526",6,1,54,0,0.00817483,1.66,-2.5,-1,0,0,0,0,4,1,0,0
"1533",6,1,55,0,0.00491334,1.34,-2.30000000000001,-1,0,0,0,0,3,1,0,0
"1540",6,1,56,0,0.00313962,1.1,-2,-1,0,0,0,0,3,1,0,0
"1547",6,1,57,0,0.00263523,0.9,-1.80000000000001,-1,0,0,0,0,3,1,0,0
"1554",6,1,58,0,0.0031614,0.73,-1.69999999999999,-1,0,0,0,0,3,1,0,0
"1561",6,1,58,0,0.00450224,0.6,-1.59999999999999,-1,0,0,0,0,2,1,0,0
"1568",6,1,59,0,0.00660197,0.49,-1.5,-1,0,0,0,0,2,1,0,0
"1575",6,1,60,0,0.00926778,0.4,-1.40000000000001,-1,0,0,0,0,2,1,0,0
"1582",6,1,61,0,0.01245711,0.33,-1.30000000000001,-1,0,0,0,4,2,1,0,0
"1589",6,1,62,0,0.0160347,0.27,-1.19999999999999,-1,0,0,0,3,2,1,0,0
"1596",6,1,63,0,0.01985146,0.22,-1.19999999999999,-1,0,0,0,3,4,1,0,0
"1603",6,1,64,0,0.02408897,0.18,-1.19999999999999,-1,0,0,0,3,3,1,0,0
"1610",6,1,64,0,0.02859297,0.15,-1.09999999999999,-1,0,0,0,3,3,1,0,0
"1617",6,1,65,0,0.03326217,0.13,-1.09999999999999,-1,0,0,0,3,3,1,0,0
"1624",6,1,66,0,0.03799941,0.1,-1.09999999999999,-1,0,0,0,2,4,1,0,0
"1631",6,1,67,0,0.04303496,0.09,-1.09999999999999,-1,0,0,0,2,3,1,0,0
"1638",6,1,68,0,0.04819908,0.07,-1.09999999999999,-1,0,0,0,2,3,0,0,0
"1645",6,1,69,0,0.05344202,0.05,-1,-1,0,0,0,2,3,0,0,0
"1652",6,1,70,0,0.05860612,0.05,-1,-1,0,0,0,2,3,0,0,0
"1659",6,1,71,0,0.0640881,0.04,-1,-1,0,0,0,2,3,0,0,0
"1666",6,1,72,0,0.06958486,0.03,-1,-1,0,0,0,2,2,0,0,0
"1673",6,1,72,0,0.0751146,0.02,-1,-2,0,0,0,2,2,0,0,0
"1680",6,1,73,0,0.08056839,-1.07,-1.09999999999999,-2,0,0,0,2,2,0,0,0
"1687",6,1,74,0,0.08495963,-0.76,-1.30000000000001,-2,0,0,0,2,2,0,0,0
"1694",6,1,75,0,0.08833975,-0.66,-1.40000000000001,-2,0,0,0,2,2,0,0,0
"1701",6,1,76,0,0.09110069,-0.55,-1.5,-2,0,0,0,1,4,0,0,0
"1708",6,1,77,0,0.09319924,-0.45,-1.59999999999999,-2,0,0,0,1,3,0,0,0
"1715",6,1,78,0,0.09478515,-0.38,-1.59999999999999,-2,0,0,0,1,3,0,0,0
"1722",6,1,79,0,0.09590296,-0.32,-1.69999999999999,-2,0,0,0,1,3,0,0,0
"1729",6,1,80,0,0.09673387,-0.26,-1.69999999999999,-2,0,0,0,1,3,0,0,0
"1736",6,1,81,0,0.09721515,-0.22,-1.80000000000001,-3,0,0,0,1,3,0,0,0
"1743",6,1,82,0,0.09737394,-1.13,-1.80000000000001,-3,0,0,0,1,2,0,0,0
"1750",6,1,83,0,0.09645626,-1.02,-2,-3,0,0,0,1,4,0,0,0
"1757",6,1,84,0,0.09430691,-0.84,-2.19999999999999,-3,0,0,0,1,3,0,0,0
"1764",6,1,84,0,0.0911608,-0.7,-2.30000000000001,-3,0,0,0,1,3,0,0,0
"1771",6,1,85,0,0.08735107,-0.59,-2.40000000000001,-3,0,0,0,1,3,0,0,0
"1778",6,2,86,0,0.08271367,-0.49,-2.5,-3,0,0,0,1,3,0,0,0
"1785",6,2,87,0,0.07749998,-0.41,-2.59999999999999,-3,0,0,0,1,4,0,0,0
"1792",6,2,88,0,0.07181026,-0.34,-2.69999999999999,-3,0,0,0,1,3,0,0,0
"1799",6,2,89,0,0.06575716,-0.29,-2.69999999999999,-3,0,0,0,1,3,0,0,0
"1806",6,2,90,0,0.05948557,-0.24,-2.80000000000001,-3,0,0,0,1,3,0,0,0
"1813",6,2,91,0,0.05281294,-0.21,-2.80000000000001,-3,0,0,0,1,4,0,0,0
"1820",6,2,92,0,0.04586581,-0.17,-2.80000000000001,-3,0,0,0,1,3,0,0,0
"1827",6,2,93,0,0.0386818,-0.14,-2.90000000000001,-3,0,0,0,1,3,0,0,0
"1834",6,2,94,0,0.03134486,0.22,-2.90000000000001,-3,0,0,0,1,3,0,0,0
"1841",6,2,95,0,0.02472325,2.02,-2.69999999999999,-3,0,0,0,1,4,0,0,0
"1848",6,2,96,0,0.02037749,1.43,-2.40000000000001,-3,0,0,0,1,3,0,0,0
"1855",6,3,97,0,0.01753175,1.23,-2.19999999999999,-3,0,0,0,1,3,0,0,0
"1862",6,3,98,0,0.0161769,1.03,-2,-3,0,0,0,1,4,0,0,0
"1869",6,3,99,0,0.01596217,0.85,-1.80000000000001,-3,0,0,0,1,3,0,0,0
