"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"938",5,1,43,0,-0.62166727,2.95,-3,4,0,0,0,3,3,3,0,2
"945",5,1,46,0,-0.62500491,6.49,-2,4,0,0,0,3,2,3,0,2
"952",5,2,49,0,-0.62118384,5.17,-0.799999999999997,4,0,0,0,3,2,2,0,2
"959",5,2,52,0,-0.61149024,4.16,0.0999999999999943,4,0,0,0,2,2,2,0,2
"966",5,2,54,0,-0.59677364,3.34,0.900000000000006,4,0,0,0,2,2,2,0,2
"973",5,2,57,0,-0.57829397,2.69,1.5,4,0,0,0,2,2,2,0,2
"980",5,2,60,0,-0.55697693,2.18,2,4,0,0,0,2,2,2,0,2
"987",5,2,63,0,-0.53281858,1.75,2.40000000000001,4,0,0,0,2,2,2,0,2
"994",5,2,66,0,-0.50652851,1.4,2.7,4,0,0,0,2,2,2,0,2
"1001",5,2,69,0,-0.47843932,1.12,3,4,0,0,0,2,2,2,0,2
"1008",5,2,72,0,-0.44908533,0.91,3.2,4,0,0,0,2,2,2,0,2
"1015",5,2,75,0,-0.4190569,0.73,3.3,4,0,0,0,2,2,2,0,2
"1022",5,2,77,0,-0.38757111,0.59,3.5,4,0,0,0,2,2,2,0,3
"1029",5,2,80,0,-0.35521722,0.48,3.59999999999999,4,0,0,0,2,1,1,0,3
"1036",5,2,83,0,-0.32260337,0.39,3.59999999999999,4,0,0,0,4,1,1,0,3
"1043",5,3,86,0,-0.28973105,0.31,3.7,4,0,0,0,3,1,1,0,0
"1050",5,3,89,0,-0.25601713,0.24,3.8,4,0,0,0,3,1,1,0,0
"1057",5,3,92,0,-0.22183742,0.19,3.8,4,0,0,0,3,1,1,0,0
"1064",5,3,95,0,-0.18719565,0.04,3.90000000000001,-48,1,0,0,3,1,1,0,0
"1071",5,3,98,0,-0.15430609,-8.53,3.40000000000001,-48,1,0,0,2,1,1,0,0
"1078",6,4,0,1,-0.12207179,-19.42,5.8,-43,0,0,0,2,1,1,0,0
"1085",6,4,1,0,-0.0936526,-29.46,0.800000000000011,-43,0,0,0,2,1,1,0,0
"1092",6,4,2,0,-0.05818174,-30.01,4.30000000000001,-33,0,0,0,2,1,1,0,0
"1099",6,4,3,0,-0.03709637,-30,8.09999999999999,-23,0,0,0,2,1,1,0,0
"1106",6,4,4,0,0.00056691,-26.81,2,-23,0,0,0,2,1,1,0,0
"1113",6,4,4,0,0.03407395,-21.54,7.19999999999999,-13,0,0,0,2,1,1,0,0
"1120",6,4,5,0,0.07277221,-17.39,3.30000000000001,-13,0,0,0,2,1,1,0,0
"1127",6,4,6,0,0.13261394,-14.12,8.19999999999999,-5,0,0,0,2,1,1,0,0
"1134",6,1,7,0,0.19831598,-11.47,9.80000000000001,-1,0,0,0,2,1,1,0,0
"1141",6,1,7,0,0.26059215,-9.32,7.69999999999999,-1,0,0,0,2,1,1,0,0
"1148",6,1,8,0,0.31268477,-7.56,6.09999999999999,-1,0,0,0,1,1,1,0,1
"1155",6,1,9,0,0.35599503,-6.14,4.80000000000001,-1,0,0,0,1,1,1,0,1
"1162",6,1,10,0,0.39147332,-5.01,3.69999999999999,-1,0,0,0,1,1,1,0,1
"1169",6,1,11,0,0.42211651,-4.08,2.80000000000001,-1,0,0,0,1,1,1,0,1
"1176",6,1,12,0,0.44795572,-3.45,2.09999999999999,-8,0,0,0,1,1,1,0,2
"1183",6,1,12,0,0.46861283,-9.69,1,-8,0,0,0,1,1,1,0,2
"1190",6,1,13,0,0.47938901,-7.8,-0.699999999999989,-8,0,0,0,1,1,1,0,2
"1197",6,1,14,0,0.48117942,-6.34,-2,-8,0,0,0,1,4,4,0,2
"1204",6,1,15,0,0.47565372,-5.16,-3.19999999999999,-8,0,0,0,1,3,3,0,2
"1211",6,1,16,0,0.46407167,-4.2,-4.09999999999999,-8,0,0,0,1,3,3,0,2
"1218",6,1,16,0,0.44771181,-3.43,-4.80000000000001,-8,0,0,0,1,3,3,0,2
"1225",6,1,17,0,0.42724294,-2.79,-5.40000000000001,-8,0,0,0,1,3,3,0,2
"1232",6,1,18,0,0.40392638,-2.28,-5.80000000000001,-8,0,0,0,1,3,3,0,2
"1239",6,1,19,0,0.37758831,-1.86,-6.19999999999999,-8,0,0,0,1,2,2,0,2
"1246",6,1,20,0,0.34928348,-1.52,-6.60000000000002,-8,0,0,0,1,2,2,0,2
"1253",6,1,21,0,0.3192587,-1.24,-6.80000000000001,-8,0,0,0,1,2,2,0,2
"1260",6,1,21,0,0.28743385,-1.01,-7,-8,0,0,0,1,2,2,0,0
"1267",6,1,22,0,0.25532292,-0.83,-7.19999999999999,-8,0,0,0,1,2,2,0,0
"1274",6,1,23,0,0.22096366,-0.67,-7.39999999999998,-8,0,0,0,4,2,2,0,0
"1281",6,1,24,0,0.18650114,-0.55,-7.5,-8,0,0,0,3,2,2,0,0
"1288",6,1,25,0,0.15151357,0.73,-7.5,-1,0,0,0,3,2,2,0,0
"1295",6,1,26,0,0.11853649,6.31,-6.80000000000001,-1,0,0,0,3,2,2,0,0
"1302",6,1,26,0,0.09141198,5.03,-5.69999999999999,-1,0,0,0,3,2,2,0,0
"1309",6,1,27,0,0.07106404,4.11,-4.90000000000001,-1,0,0,0,3,2,2,0,0
"1316",6,1,28,0,0.05508614,3.35,-4.09999999999999,-1,0,0,0,2,1,1,0,0
"1323",6,1,29,0,0.04315273,2.74,-3.59999999999999,-1,0,0,0,2,1,1,0,0
"1330",6,1,30,0,0.03430041,2.23,-3.09999999999999,-1,0,0,0,2,1,1,0,0
"1337",6,1,31,0,0.02800622,1.82,-2.69999999999999,-1,0,0,0,2,1,1,0,0
"1344",6,1,31,0,0.02393632,1.48,-2.40000000000001,-1,0,0,0,2,1,1,0,0
"1351",6,1,32,0,0.02152479,1.21,-2.09999999999999,-1,0,0,0,2,1,1,0,0
"1358",6,1,33,0,0.02047556,0.99,-1.90000000000001,-1,0,0,0,2,1,1,0,0
"1365",6,1,34,0,0.02061578,0.8,-1.69999999999999,-1,0,0,0,2,1,1,0,0
"1372",6,1,35,0,0.02166793,0.66,-1.59999999999999,-1,0,0,0,2,1,1,0,0
"1379",6,1,35,0,0.02351185,0.54,-1.5,-1,0,0,0,2,1,1,0,0
"1386",6,1,36,0,0.0259777,0.44,-1.40000000000001,-1,0,0,0,2,1,1,0,0
"1393",6,1,37,0,0.02889591,0.36,-1.30000000000001,-1,0,0,0,1,1,1,0,0
"1400",6,1,38,0,0.03227054,0.29,-1.30000000000001,-1,0,0,0,1,1,1,0,0
"1407",6,1,39,0,0.03593597,0.23,-1.19999999999999,-1,0,0,0,1,1,1,0,0
"1414",6,1,40,0,0.03995042,0.19,-1.19999999999999,-1,0,0,0,1,1,1,0,0
"1421",6,1,40,0,0.0440562,0.15,-1.09999999999999,-1,0,0,0,1,1,1,0,0
"1428",6,1,41,0,0.04853255,0.13,-1.09999999999999,-1,0,0,0,1,1,1,0,0
"1435",6,1,42,0,0.05292972,0.1,-1.09999999999999,-1,0,0,0,1,1,1,0,0
"1442",6,1,43,0,0.05759167,0.08,-1.09999999999999,-1,0,0,0,1,1,1,0,0
"1449",6,1,44,0,0.0623012,0.07,-1.09999999999999,-1,0,0,0,1,1,1,0,0
"1456",6,1,44,0,0.06711373,0.05,-1,-1,0,0,0,1,1,1,0,0
"1463",6,1,45,0,0.07192606,0.04,-1,-1,0,0,0,1,1,1,0,0
"1470",6,1,46,0,0.07683078,0.03,-1,-1,0,0,0,1,1,1,0,0
"1477",6,1,47,0,0.08174211,0.03,-1,-1,0,0,0,1,1,1,0,0
"1484",6,1,48,0,0.08663417,0.02,-1,-1,0,0,0,1,1,1,0,0
"1491",6,1,48,0,0.09158142,0.02,-1,-1,0,0,0,1,1,1,0,0
"1498",6,1,49,0,0.09658367,0.02,-1,-1,0,0,0,1,1,1,0,0
"1505",6,1,50,0,0.10160699,0.01,-1,-1,0,0,0,1,1,1,0,0
"1512",6,1,51,0,0.10655655,0.01,-1,-1,0,0,0,1,1,1,0,0
"1519",6,1,52,0,0.11149365,0.01,-1,-1,0,0,0,1,1,1,0,0
"1526",6,1,52,0,0.11656915,0.01,-1,-1,0,0,0,1,1,1,0,0
"1533",6,1,53,0,0.12156173,0,-1,-1,0,0,0,1,1,1,0,0
"1540",6,1,54,0,0.12661781,0.01,-1,-1,0,0,0,1,1,1,0,0
"1547",6,1,55,0,0.13168673,0,-1,-1,0,0,0,1,0,0,0,0
"1554",6,1,56,0,0.13671687,-1.78,-1.09999999999999,-1,0,0,0,1,0,0,0,0
"1561",6,1,57,0,0.13996025,-1.65,-1.40000000000001,-1,0,0,0,1,0,0,0,0
"1568",6,1,57,0,0.1414355,-1.34,-1.69999999999999,-1,0,0,0,1,0,0,0,0
"1575",6,1,58,0,0.14133191,-1.11,-2,-1,0,0,0,1,0,0,0,0
"1582",6,1,59,0,0.14001928,-0.91,-2.09999999999999,-1,0,0,0,1,0,0,0,0
"1589",6,1,60,0,0.13756799,-0.75,-2.30000000000001,-1,0,0,0,1,0,0,0,0
"1596",6,1,61,0,0.13426357,-0.61,-2.40000000000001,-1,0,0,0,1,0,0,0,0
"1603",6,1,62,0,0.13025164,-0.5,-2.5,-1,0,0,0,1,0,0,0,0
"1610",6,1,62,0,0.12561472,-0.41,-2.59999999999999,-1,0,0,0,1,0,0,0,0
"1617",6,1,63,0,0.120511,-0.34,-2.69999999999999,-1,0,0,0,1,0,0,0,0
"1624",6,1,64,0,0.11498145,-0.28,-2.69999999999999,-1,0,0,0,0,0,0,0,0
"1631",6,1,65,0,0.10904946,-0.24,-2.80000000000001,-1,0,0,0,0,0,0,0,0
"1638",6,1,66,0,0.1027368,-0.2,-2.80000000000001,-1,0,0,0,0,0,0,0,0
"1645",6,1,67,0,0.09629205,-0.16,-2.80000000000001,-1,0,0,0,0,0,0,0,0
"1652",6,1,68,0,0.08953422,-0.13,-2.90000000000001,-1,0,0,0,0,0,0,0,0
"1659",6,1,69,0,0.08263952,-0.11,-2.90000000000001,-1,0,0,0,0,0,0,0,0
"1666",6,1,69,0,0.07549044,-0.09,-2.90000000000001,-1,0,0,0,0,0,0,0,0
"1673",6,1,70,0,0.06822361,-0.08,-2.90000000000001,-1,0,0,0,0,0,0,0,0
"1680",6,1,71,0,0.06098282,-0.06,-2.90000000000001,-1,0,0,0,0,0,0,0,0
"1687",6,1,72,0,0.05338195,-0.05,-2.90000000000001,-1,0,0,0,0,0,0,0,0
"1694",6,1,73,0,0.04593473,-0.05,-2.90000000000001,-1,0,0,0,0,0,0,0,0
"1701",6,1,74,0,0.03826003,-0.04,-3,-1,0,0,0,0,0,0,0,0
"1708",6,1,75,0,0.03068989,-0.03,-3,-1,0,0,0,0,0,0,0,0
"1715",6,1,76,0,0.02283551,-0.03,-3,-1,0,0,0,0,0,0,0,0
"1722",6,1,77,0,0.0150211,-0.02,-3,-1,0,0,0,0,0,0,0,0
"1729",6,1,78,0,0.00717831,-0.02,-3,-1,0,0,0,0,0,0,0,0
"1736",6,1,79,0,-0.00069036,-0.02,-3,-1,0,0,0,0,0,0,0,0
"1743",6,1,80,0,-0.00859352,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1750",6,1,80,0,-0.01644565,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1757",6,1,81,0,-0.02447969,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1764",6,1,82,0,-0.03241075,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1771",6,1,83,0,-0.04041085,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1778",6,1,84,0,-0.04844292,0,-3,-1,0,0,0,0,0,0,0,0
"1785",6,1,85,0,-0.05655233,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1792",6,1,86,0,-0.06455426,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1799",6,2,87,0,-0.07256699,0,-3,-1,0,0,0,0,0,0,0,0
"1806",6,2,88,0,-0.08065595,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1813",6,2,89,0,-0.08871732,0,-3,-1,0,0,0,0,0,0,0,0
"1820",6,2,90,0,-0.09683657,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1827",6,2,91,0,-0.10486316,0,-3,-1,0,0,0,0,0,0,0,0
"1834",6,2,92,0,-0.11303807,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1841",6,2,93,0,-0.12122388,0,-3,-1,0,0,0,0,0,0,0,0
"1848",6,2,94,0,-0.1292805,0,-3,-1,0,0,0,0,0,0,0,0
"1855",6,2,95,0,-0.13732653,0.01,-3,-1,0,0,0,0,0,0,0,0
"1862",6,2,95,0,-0.14547575,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1869",6,3,96,0,-0.15363438,-0.01,-3,-1,0,0,0,0,0,0,0,0
"1876",6,3,97,0,-0.16165803,0,-3,-1,0,0,0,0,0,0,0,0
"1883",6,3,98,0,-0.16985046,0,-3,-1,0,0,0,0,0,0,0,0
