"","PBNleg","dscrPhase","PBNdeviation","bank","angleBrM","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"1197",6,1,-0.36362026,-4.89,0.599999999999994,0.599999999999994,-4,0,1,0,1,1,1,1,3
"1204",6,1,-0.35257527,-3.98,-0.300000000000011,-0.300000000000011,-4,0,1,0,1,1,1,1,3
"1211",6,1,-0.34579698,-3.22,-1,-1,-4,0,1,0,1,1,1,1,3
"1218",6,1,-0.34271215,-2.6,-1.59999999999999,-1.59999999999999,-4,0,1,0,1,1,1,0,3
"1225",6,1,-0.34269561,-2.11,-2,-2,-4,0,1,0,1,1,1,0,3
"1232",6,1,-0.34509442,-1.71,-2.40000000000001,-2.40000000000001,-4,0,1,0,1,4,1,0,3
"1239",6,1,-0.34940062,-1.39,-2.69999999999999,-2.69999999999999,-4,0,1,0,4,3,1,0,3
"1246",6,1,-0.35539744,-1.13,-2.90000000000001,-2.90000000000001,-4,0,1,0,3,3,1,0,3
"1253",6,1,-0.36266938,-0.91,-3.09999999999999,-3.09999999999999,-4,0,1,0,3,3,1,0,3
"1260",6,1,-0.37102043,-0.74,-3.30000000000001,-3.30000000000001,-4,0,1,0,3,3,1,0,3
