"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"7",0,2,10,1,-0.00318573,0,-2.8,-1,0,0,0,0,0,0,0,0
"14",0,2,21,0,-0.00641509,0,-2.8,-1,0,0,0,0,0,0,0,0
"21",0,2,31,0,-0.00954032,0.01,-2.8,-1,0,0,0,0,0,0,0,0
"28",0,3,40,0,-0.01235857,0.01,-2.8,-1,0,0,0,0,0,0,0,0
"35",0,3,48,0,-0.01487661,0.03,-2.8,-1,0,0,0,0,0,0,0,0
"42",0,3,56,0,-0.0169651,1.91,-2.7,-1,0,0,0,0,0,0,0,0
"49",0,3,64,0,-0.01796558,1.56,-2.5,-1,0,0,0,0,0,0,0,0
"56",0,3,71,0,-0.01821197,1.34,-2.3,-1,0,0,0,0,0,0,0,0
"63",0,3,79,0,-0.0177414,1.12,-2.1,-1,0,0,0,4,0,0,0,0
"70",0,3,87,0,-0.01649722,0.89,-1.8,-1,0,0,0,3,0,0,0,0
"77",0,3,95,0,-0.01445177,0.63,-1.6,-26,1,0,0,3,0,0,0,0
"84",1,4,2,1,-0.00726575,-6.04,1,-23,0,0,0,3,4,0,0,0
"91",1,4,9,0,0.00027285,-16.93,-1.8,-23,0,0,0,3,3,0,0,0
"98",1,4,15,0,-0.01046479,-19.65,-7,-23,0,0,0,2,3,0,0,0
"105",1,4,21,0,-0.04231562,-12.86,-11.3,-23,0,0,0,4,3,0,0,0
"112",1,4,28,0,-0.08947094,-9.64,-14.2,-23,0,0,0,3,3,0,0,0
"119",1,4,35,0,-0.14726339,-7.32,-15.3,-22,0,0,0,3,3,0,0,0
"126",1,4,41,0,-0.21425708,-5.53,-16.9,-12,0,0,0,3,2,0,0,0
"133",1,4,50,0,-0.27580521,-0.1,-6,20,1,0,0,3,2,0,0,0
"140",1,4,57,0,-0.29205452,10.59,-5.1,20,1,0,0,4,2,0,0,0
"147",1,3,66,0,-0.28459968,21.05,8.5,30,1,0,0,3,2,0,0,0
"154",1,3,73,0,-0.2220787,20.16,13.9,30,1,0,0,3,2,0,0,0
"161",1,3,80,0,-0.13573699,13.05,18,30,1,0,0,4,2,0,0,0
"168",1,3,86,0,-0.0348276,10.06,20.7,30,1,0,0,3,2,0,0,0
"175",1,3,93,0,0.07713966,7.73,22.9,25,1,0,0,3,2,0,0,0
"182",2,4,1,1,0.183632,0.97,-0.9,0,0,0,0,3,4,4,0,0
