"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"469",2,3,84,0,-0.20104021,-0.12,-0.9,-1,0,0,0,3,2,2,0,0
"476",2,3,88,0,-0.21730307,-0.1,-0.9,-1,0,0,0,3,2,2,0,0
"483",2,3,93,0,-0.23402367,-0.09,-0.9,-1,0,0,0,3,4,4,0,0
"490",2,3,97,0,-0.2506032,-0.07,-0.9,102,1,0,0,3,3,3,0,0
"497",3,4,1,1,-0.27244766,6.9,-5.6,97,0,0,0,2,3,3,0,0
"504",3,4,3,0,-0.30465792,17.56,-3.19999999999999,97,0,0,0,2,3,3,0,1
"511",3,4,5,0,-0.33178116,28.2,-7.89999999999998,87,0,0,0,2,3,3,0,1
"518",3,4,8,0,-0.36076884,30.08,-0.300000000000011,87,0,0,0,2,2,3,0,1
"525",3,4,10,0,-0.36484045,30,-2.80000000000001,77,0,0,0,2,4,4,0,1
"532",3,4,12,0,-0.36700597,30,4.5,77,0,0,0,2,3,3,0,2
"539",3,4,14,0,-0.34296861,30,1.89999999999998,67,0,0,0,2,3,3,0,2
"546",3,4,17,0,-0.32030212,30,9.10000000000002,67,0,0,0,2,3,3,0,2
"553",3,4,19,0,-0.267617,30,6.39999999999998,57,0,0,0,2,3,3,0,0
"560",3,4,21,0,-0.21998451,30,13.6,57,0,0,0,2,4,4,0,0
"567",3,4,24,0,-0.13908793,30,10.9,47,0,0,0,2,3,3,0,0
"574",3,4,26,0,-0.06522308,29.94,18.1,47,0,0,0,1,3,3,0,0
"581",3,4,28,0,0.04031254,24.15,14.8,37,0,0,0,1,3,3,0,0
"588",3,4,31,0,0.12999369,18.76,19.6,37,0,0,0,1,3,3,0,0
"595",3,4,33,0,0.23645006,14.65,13.4,27,0,0,0,1,3,3,0,0
"602",3,4,36,0,0.31822941,11.49,16.4,27,0,0,0,1,2,2,0,1
"609",3,4,39,0,0.39646589,8.97,8.69999999999999,17,0,0,0,1,4,4,0,1
"616",3,4,41,0,0.45525532,7.04,10.5,17,0,0,0,1,3,3,0,1
"623",3,4,44,0,0.48581108,5.53,1.89999999999998,3,0,0,0,1,3,3,0,1
"630",3,4,47,0,0.5064829,0.45,-3.19999999999999,-3,0,0,0,1,3,3,0,2
"637",3,2,50,0,0.4959469,0.11,-5.19999999999999,-8,0,0,0,1,3,3,0,2
"644",3,2,53,0,0.48261672,-2.8,-5.39999999999998,-8,0,0,0,1,3,3,0,2
"651",3,2,55,0,0.46667171,-2.15,-6,-8,0,0,0,4,2,2,0,2
"658",3,2,58,0,0.4477702,-1.67,-6.39999999999998,-8,0,0,0,3,2,2,0,2
"665",3,2,60,0,0.42742483,-1.31,-6.80000000000001,-8,0,0,0,3,2,2,0,2
"672",3,2,63,0,0.40528334,-1.03,-7,-8,0,0,0,3,2,2,0,2
"679",3,2,65,0,0.38223023,-0.81,-7.19999999999999,-8,0,0,0,4,2,2,0,2
"686",3,2,68,0,0.35794428,-0.63,-7.39999999999998,-8,0,0,0,3,3,3,0,2
"693",3,2,71,0,0.33301924,-0.5,-7.5,-8,0,0,0,3,3,3,0,2
"700",3,2,73,0,0.30758923,-0.39,-7.60000000000002,-8,0,0,0,3,3,3,0,2
"707",3,2,76,0,0.28148618,-0.3,-7.69999999999999,-8,0,0,0,3,3,3,0,0
"714",3,2,78,0,0.25501923,-0.22,-7.80000000000001,-8,0,0,0,4,3,3,0,0
"721",3,2,81,0,0.22839837,-0.18,-7.80000000000001,-8,0,0,0,3,2,2,0,0
"728",3,2,83,0,0.20128253,-0.14,-7.89999999999998,92,1,0,0,3,2,2,0,0
"735",3,3,86,0,0.17440811,5.13,-7.69999999999999,92,1,0,0,3,2,2,0,0
"742",3,3,89,0,0.15358328,16.04,-5.69999999999999,92,1,0,0,4,2,2,0,0
"749",3,3,91,0,0.15145006,26.87,-1.10000000000002,92,1,0,0,3,2,2,0,0
"756",3,3,94,0,0.18106207,30.15,5.90000000000001,92,1,0,0,3,2,2,0,0
"763",3,3,96,0,0.2475552,30,12.9,92,1,0,0,3,2,2,0,0
"770",3,3,99,0,0.35281302,30,20,92,1,0,0,3,2,2,0,1
"777",4,4,1,1,0.47974483,30,21.9,87,0,0,0,3,2,2,0,1
"784",4,4,4,0,0.63016174,30,28.9,87,0,0,0,4,2,2,0,1
"791",4,4,7,0,0.78943682,30,25.8,77,0,0,0,3,2,2,0,2
"798",4,4,9,0,0.96480954,30,32.8,77,0,0,0,3,1,1,0,1
"805",4,4,13,0,1.13294739,30,29.7,67,0,0,0,3,1,1,0,1
"812",4,4,17,0,1.31075942,30,26.5,57,0,3,0,3,1,1,0,1
"819",4,4,22,0,1.48870814,25.94,23,47,0,3,0,3,1,1,0,1
"826",4,4,27,0,1.65643174,19.91,18.1,23,0,3,0,2,1,1,0,1
"833",4,4,32,0,1.79344183,9.41,11.5,13,0,3,0,3,1,1,0,1
"840",4,4,38,0,1.87966443,0.32,2.69999999999999,3,0,3,0,3,1,1,0,1
"847",4,4,44,0,1.9008827,0.27,-7.19999999999999,-7,0,4,0,3,1,1,0,1
"854",4,2,49,0,1.87158939,0.22,-15.2,-15,0,3,0,3,1,1,0,1
"861",4,2,52,0,1.82078995,0.19,-15.2,-15,0,3,0,3,1,1,0,1
"868",4,2,55,0,1.77011507,0.15,-15.1,-15,0,3,0,2,1,1,0,1
"875",4,2,58,0,1.72016035,0.13,-15.1,-15,0,3,0,2,1,1,0,1
"882",4,2,61,0,1.66952853,0.11,-15.1,-15,0,3,0,2,1,1,0,1
"889",4,2,64,0,1.61926501,0.09,-15.1,-15,0,2,0,2,1,1,0,1
"896",4,2,66,0,1.56975271,0.08,-15.1,-15,0,2,0,2,1,1,0,1
"903",4,2,69,0,1.51959273,0.07,-15.1,-15,0,2,0,2,1,1,0,1
"910",4,2,72,0,1.46912869,0.06,-15.1,-15,0,4,0,2,1,1,0,1
"917",4,2,75,0,1.41870827,0.06,-15,-15,0,3,0,2,1,1,0,1
"924",4,2,78,0,1.36846443,-2.05,-15.1,-19,0,3,0,2,1,1,0,1
"931",4,2,81,0,1.31656892,-3.56,-15.7,-19,0,3,0,2,1,1,0,1
"938",4,2,84,0,1.25975583,-2.79,-16.4,-19,0,3,0,2,4,1,0,1
"945",4,2,87,0,1.19997511,-2.22,-16.9,-19,0,3,0,1,3,4,0,1
"952",4,3,89,0,1.13852974,-1.76,-17.4,-19,0,2,0,1,3,3,0,1
"959",4,3,92,0,1.07349343,-1.39,-17.7,-19,0,2,0,1,3,3,0,1
"966",4,3,95,0,1.00773796,-1.1,-18,-19,0,2,0,1,3,3,0,1
"973",4,3,98,0,0.94175872,-0.88,-18.2,-19,0,2,0,3,3,3,0,1
"980",5,4,1,1,0.86113462,-0.69,-23.4,-24,1,2,0,3,4,4,0,1
"987",5,4,4,0,0.76499797,-0.54,-23.5,-24,1,2,0,3,3,3,0,3
"994",5,4,8,0,0.61754007,-0.02,-33.6,21,0,2,0,3,3,3,0,3
"1001",5,4,11,0,0.45384663,9.2,-43,11,0,2,0,3,3,3,0,3
"1008",5,4,13,0,0.264415,20.05,-40.2,11,0,2,0,2,3,3,0,0
"1015",5,4,16,0,0.0772584,29.79,-43.8,22,0,2,0,2,3,3,0,0
"1022",5,1,18,0,-0.10341242,30,-40,19,0,2,0,2,2,2,0,0
"1029",5,1,20,0,-0.27200423,30,-33.3,19,0,1,0,2,2,2,0,0
"1036",5,1,23,0,-0.40859697,30,-26.6,19,0,1,0,2,2,2,0,1
"1043",5,1,26,0,-0.50940006,30,-20,19,0,1,0,2,2,2,0,1
"1050",5,1,29,0,-0.57585953,30,-13.4,19,0,1,0,2,2,2,0,1
"1057",5,1,32,0,-0.60526932,27.84,-6.80000000000001,19,0,1,0,2,2,2,0,2
"1064",5,1,35,0,-0.60042558,22.06,-1.59999999999999,19,0,1,0,2,3,3,0,2
"1071",5,1,38,0,-0.5692355,17.64,2.5,19,0,1,0,4,3,3,0,2
"1078",5,1,41,0,-0.5171897,14.13,5.8,19,0,1,0,3,3,3,0,2
"1085",5,1,43,0,-0.44789849,11.31,8.40000000000001,19,0,1,0,3,3,3,0,2
"1092",5,1,46,0,-0.3659733,9.07,10.5,19,0,1,0,3,4,4,0,2
"1099",5,2,49,0,-0.27486857,7.31,12.2,19,0,1,0,3,3,3,0,0
"1106",5,2,52,0,-0.1744686,2.67,13.4,-1,0,1,0,3,3,3,0,0
"1113",5,2,55,0,-0.0709447,-8.14,13.2,-1,0,1,0,3,3,3,0,0
"1120",5,2,58,0,0.02207344,-14.02,11,-1,0,1,0,3,3,3,0,0
"1127",5,2,61,0,0.10247678,-10.17,8.5,-5,0,1,0,3,3,3,0,0
"1134",5,2,64,0,0.16981752,-11.96,6.40000000000001,-5,0,1,0,2,2,2,0,0
"1141",5,2,67,0,0.22499966,-9.82,4.2,-5,0,1,0,2,2,2,0,0
"1148",5,2,70,0,0.26780161,-7.91,2.40000000000001,-5,0,1,0,4,2,2,0,0
"1155",5,2,73,0,0.30223615,-6.36,0.900000000000006,-5,0,1,0,3,4,4,0,1
"1162",5,2,76,0,0.32987308,-5.09,-0.200000000000003,-5,0,1,0,3,3,3,0,1
"1169",5,2,79,0,0.35097526,-4.11,-1.19999999999999,-5,0,1,0,3,3,3,0,1
"1176",5,2,82,0,0.36738019,-3.32,-1.90000000000001,-5,0,4,0,3,3,3,0,1
"1183",5,3,86,0,0.38028449,-2.68,-2.5,-5,0,3,0,3,3,3,0,2
"1190",5,3,89,0,0.3900701,-2.28,-3,-8,0,3,0,2,3,3,0,2
"1197",5,3,92,0,0.39655406,-4.62,-3.69999999999999,-8,0,3,0,2,2,2,0,2
"1204",5,3,95,0,0.39799427,-3.72,-4.5,-8,0,4,0,4,2,2,0,2
"1211",5,3,98,0,0.39519847,-3,-5.19999999999999,-8,0,3,0,3,2,2,0,2
"1218",6,4,0,1,0.39528679,-2.43,-0.699999999999989,-3,0,3,0,3,2,2,0,2
"1225",6,4,1,0,0.41565362,-1.96,-1.19999999999999,-3,0,3,0,3,2,2,0,2
"1232",6,4,2,0,0.46383871,-4.06,8.5,-33,0,3,0,3,4,2,0,2
"1239",6,4,2,0,0.53932734,-14.88,6.90000000000001,-33,0,2,0,3,3,4,0,2
"1246",6,4,3,0,0.63537486,-25.54,12.9,-23,0,2,0,2,3,3,0,2
"1253",6,4,4,0,0.72365599,-30.15,6.69999999999999,-43,0,2,0,2,3,3,0,2
"1260",6,4,4,0,0.81640289,-30,10.3,-33,0,2,0,2,4,4,0,1
"1267",6,4,5,0,0.88909544,-30,4,-33,0,2,0,2,3,3,0,1
"1274",6,4,6,0,0.95999947,-30,5.69999999999999,-25,0,2,0,2,3,3,0,1
"1281",6,1,6,0,1.01482148,-26.39,3.59999999999999,-21,0,2,0,2,3,3,0,1
"1288",6,1,7,0,1.05479299,-21.22,-1.19999999999999,-21,0,2,0,2,3,3,0,1
"1295",6,1,8,0,1.06957355,-17.08,-5,-21,0,2,0,2,3,3,0,1
"1302",6,1,9,0,1.06387243,-13.84,-8,-21,0,2,0,2,2,2,0,1
"1309",6,1,10,0,1.04186412,-11.2,-10.5,-21,0,2,0,2,2,2,0,1
"1316",6,1,10,0,1.0068931,-9.09,-12.5,-21,0,1,0,2,2,2,0,1
"1323",6,1,11,0,0.96173387,-7.39,-14.1,-21,0,1,0,1,2,2,0,1
"1330",6,1,12,0,0.90758488,-6.01,-15.4,-21,0,1,0,1,4,4,0,1
"1337",6,1,13,0,0.84679796,-4.89,-16.4,-21,0,1,0,1,3,3,0,1
"1344",6,1,14,0,0.77987852,-3.97,-17.3,-21,0,1,0,4,3,3,0,3
"1351",6,1,14,0,0.70991714,-3.04,-17.9,-11,0,1,0,3,3,3,0,3
"1358",6,1,15,0,0.63597742,6.02,-18,-11,0,1,0,3,3,3,0,3
"1365",6,1,16,0,0.56751896,6.14,-16.7,-11,0,1,0,3,3,3,0,3
"1372",6,1,17,0,0.50625379,4.96,-15.6,-11,0,1,0,4,2,2,0,3
"1379",6,1,18,0,0.45140339,4.05,-14.8,-11,0,1,0,3,2,2,0,3
"1386",6,1,18,0,0.39954762,3.29,-14.1,-11,0,1,0,3,2,2,0,3
"1393",6,1,19,0,0.35195141,2.68,-13.5,-11,0,1,0,4,2,2,0,3
"1400",6,1,20,0,0.30765965,2.43,-13,-6,0,1,0,3,2,2,0,3
"1407",6,1,21,0,0.26642453,6.59,-12.2,-6,0,1,0,3,2,2,0,0
"1414",6,1,22,0,0.2322589,5.38,-11,-6,0,1,0,3,2,2,0,0
"1421",6,1,22,0,0.2038157,4.37,-10.1,-6,0,1,0,3,2,2,0,0
"1428",6,1,23,0,0.18080993,3.57,-9.30000000000001,-6,0,1,0,4,2,2,0,0
"1435",6,1,24,0,0.16161541,2.91,-8.69999999999999,-6,0,1,0,3,2,2,0,0
"1442",6,1,25,0,0.14602523,2.39,-8.19999999999999,-6,0,4,0,3,2,2,0,0
"1449",6,1,26,0,0.13276303,5.33,-7.69999999999999,0,0,3,0,3,1,1,0,0
"1456",6,1,27,0,0.1255287,6.99,-6.5,0,0,3,0,3,1,1,0,0
"1463",6,1,27,0,0.12612571,5.65,-5.30000000000001,0,0,3,0,3,1,1,0,0
"1470",6,1,28,0,0.13316414,4.63,-4.30000000000001,0,0,3,0,2,1,1,0,0
"1477",6,1,29,0,0.14567376,3.78,-3.5,0,0,3,0,2,1,1,0,0
"1484",6,1,30,0,0.16222328,3.1,-2.90000000000001,0,0,2,0,2,1,1,0,0
"1491",6,1,31,0,0.18265848,2.53,-2.40000000000001,0,0,2,0,2,1,1,0,0
"1498",6,1,32,0,0.20596253,2.07,-1.90000000000001,0,0,2,0,2,1,1,0,0
"1505",6,1,33,0,0.23154989,1.7,-1.59999999999999,0,0,2,0,2,1,1,0,0
"1512",6,1,33,0,0.25935054,1.39,-1.30000000000001,0,0,2,0,2,1,1,0,0
"1519",6,1,34,0,0.28853449,-1.9,-1.09999999999999,-4,0,2,0,2,1,1,0,0
"1526",6,1,35,0,0.31583025,-2.59,-1.59999999999999,-4,0,2,0,2,1,1,0,1
"1533",6,1,36,0,0.34078379,-2.11,-2,-4,0,4,0,4,1,1,0,1
"1540",6,1,37,0,0.36290494,-1.74,-2.40000000000001,-4,0,3,0,3,1,1,0,1
"1547",6,1,38,0,0.38330662,-1.42,-2.69999999999999,-4,0,3,0,3,1,1,0,1
"1554",6,1,39,0,0.40200462,-1.17,-2.90000000000001,-4,0,3,0,3,4,4,0,2
"1561",6,1,39,0,0.41935107,-0.96,-3.09999999999999,-4,0,3,0,3,3,3,0,2
"1568",6,1,40,0,0.43557972,-0.82,-3.19999999999999,-4,0,3,0,3,3,3,0,2
"1575",6,1,41,0,0.45092909,-1.59,-3.40000000000001,-7,0,2,0,2,3,3,0,2
"1582",6,1,42,0,0.46401783,-3.35,-3.80000000000001,-7,0,2,0,2,3,3,0,2
"1589",6,1,43,0,0.47352045,-2.75,-4.40000000000001,-7,0,2,0,2,3,3,0,2
"1596",6,1,44,0,0.47954331,-2.29,-4.80000000000001,-7,0,2,0,2,2,2,0,2
"1603",6,1,45,0,0.48302617,-1.89,-5.19999999999999,-7,0,2,0,2,2,2,0,2
"1610",6,1,46,0,0.48424373,-1.55,-5.5,-7,0,2,0,2,2,2,0,2
"1617",6,1,46,0,0.48365369,-1.3,-5.80000000000001,-7,0,2,0,2,2,2,0,2
"1624",6,1,47,0,0.48155818,-1.07,-6,-7,0,2,0,2,2,2,0,2
"1631",6,1,48,0,0.4783148,-0.89,-6.19999999999999,-7,0,2,0,2,2,2,0,2
"1638",6,1,49,0,0.47404586,-0.74,-6.30000000000001,-9,0,2,0,2,2,2,0,2
"1645",6,1,50,0,0.46859071,-2.56,-6.5,-9,0,2,0,2,2,2,0,2
"1652",6,1,51,0,0.46073508,-2.15,-7,-9,0,1,0,1,2,2,0,2
"1659",6,1,52,0,0.45023308,-1.77,-7.30000000000001,-9,0,1,0,1,2,2,0,2
"1666",6,1,53,0,0.43767343,-1.46,-7.60000000000002,-9,0,1,0,1,2,2,0,2
"1673",6,1,54,0,0.42345308,-1.21,-7.89999999999998,-9,0,1,0,1,1,1,0,2
"1680",6,1,54,0,0.40805573,-1,-8.10000000000002,-9,0,1,0,1,1,1,0,2
"1687",6,1,55,0,0.39126602,-0.82,-8.19999999999999,-9,0,1,0,4,1,1,0,2
"1694",6,1,56,0,0.37365291,-0.68,-8.39999999999998,-9,0,1,0,3,1,1,0,2
"1701",6,1,57,0,0.35512052,-0.57,-8.5,-9,0,1,0,3,1,1,0,2
"1708",6,1,58,0,0.33620733,-0.47,-8.60000000000002,-9,0,1,0,3,1,1,0,2
"1715",6,1,59,0,0.31660133,-0.39,-8.60000000000002,-9,0,1,0,3,1,1,0,3
"1722",6,1,60,0,0.29643334,-0.32,-8.69999999999999,-9,0,1,0,2,1,1,0,0
"1729",6,1,61,0,0.27607375,-0.19,-8.69999999999999,-7,0,1,0,2,1,1,0,0
"1736",6,1,62,0,0.25584463,1.7,-8.60000000000002,-7,0,1,0,2,1,1,0,0
"1743",6,1,62,0,0.23740819,1.39,-8.30000000000001,-7,0,1,0,2,1,1,0,0
"1750",6,1,63,0,0.2209019,1.15,-8.10000000000002,-7,0,1,0,2,1,1,0,0
"1757",6,1,64,0,0.2056831,0.95,-7.89999999999998,-7,0,1,0,2,1,1,0,0
"1764",6,1,65,0,0.19144218,0.78,-7.69999999999999,-7,0,1,0,2,1,1,0,0
"1771",6,1,66,0,0.17814934,3.53,-7.60000000000002,-1,0,1,0,2,1,1,0,0
"1778",6,1,67,0,0.1689151,6,-6.60000000000002,-1,0,1,0,2,1,1,0,0
"1785",6,1,68,0,0.1666184,4.92,-5.59999999999999,-1,0,1,0,2,1,1,0,0
"1792",6,1,69,0,0.17003663,4.06,-4.80000000000001,-1,0,1,0,2,1,1,0,0
"1799",6,1,70,0,0.17805287,3.36,-4.19999999999999,-1,0,1,0,1,1,1,0,0
"1806",6,1,70,0,0.19006891,1.49,-3.59999999999999,-4,0,1,0,1,1,1,0,0
"1813",6,1,71,0,0.2037307,-0.47,-3.59999999999999,-4,0,1,0,1,1,1,0,0
"1820",6,1,72,0,0.21680037,-0.38,-3.59999999999999,-4,0,1,0,1,1,1,0,0
"1827",6,1,73,0,0.22960064,-0.32,-3.69999999999999,-4,0,1,0,1,1,1,0,0
"1834",6,1,74,0,0.24199749,-0.26,-3.69999999999999,-4,0,1,0,1,1,1,0,0
"1841",6,1,75,0,0.2541217,-0.22,-3.80000000000001,-4,0,1,0,1,1,1,0,0
"1848",6,1,76,0,0.26600302,-0.18,-3.80000000000001,-4,0,1,0,1,1,1,0,0
"1855",6,1,77,0,0.27748924,-0.15,-3.90000000000001,-4,0,1,0,3,1,1,0,0
"1862",6,1,78,0,0.28898455,-0.12,-3.90000000000001,-4,0,1,0,3,1,1,0,0
"1869",6,1,78,0,0.30034442,-0.1,-3.90000000000001,-4,0,1,0,3,1,1,0,1
"1876",6,1,79,0,0.31144979,-1.79,-3.90000000000001,-7,0,1,0,3,1,1,0,1
"1883",6,1,80,0,0.3208328,-4.22,-4.40000000000001,-11,0,0,0,3,1,1,0,1
"1890",6,1,81,0,0.32501169,-5.99,-5.40000000000001,-11,0,0,0,2,4,4,0,1
"1897",6,1,82,0,0.32230772,-4.92,-6.39999999999998,-11,0,0,0,2,3,3,0,1
"1904",6,1,83,0,0.31400423,-4.07,-7.19999999999999,-11,0,0,0,2,3,3,0,2
"1911",6,1,84,0,0.30104774,-3.36,-7.80000000000001,-11,0,0,0,2,3,3,0,2
"1918",6,1,85,0,0.28399767,-2.77,-8.39999999999998,-11,0,0,0,2,3,3,0,0
"1925",6,1,86,0,0.2639599,-2.29,-8.80000000000001,-11,0,0,0,2,3,3,0,0
"1932",6,2,86,0,0.24111431,-1.89,-9.19999999999999,-11,0,0,0,2,2,2,0,0
"1939",6,2,87,0,0.2163669,-1.57,-9.5,-11,0,0,0,2,2,2,0,0
"1946",6,2,88,0,0.18958234,-1.29,-9.80000000000001,-11,0,0,0,2,2,2,0,0
"1953",6,2,89,0,0.16140828,-1.07,-10,-11,0,0,0,2,2,2,0,0
"1960",6,2,90,0,0.13187105,-0.88,-10.2,-11,0,0,0,2,2,2,0,0
"1967",6,2,91,0,0.10171113,-0.73,-10.3,-11,0,0,0,1,2,2,0,0
"1974",6,2,92,0,0.07070786,5.85,-10.2,-11,0,0,0,1,2,2,0,0
"1981",6,2,93,0,0.04616145,8.41,-8.80000000000001,-11,0,0,0,1,2,2,0,0
"1988",6,2,93,0,0.03120625,6.86,-7.5,-11,0,0,0,1,2,2,0,0
"1995",6,2,94,0,0.02402533,5.66,-6.30000000000001,-11,0,0,0,1,2,2,0,0
"2002",6,2,95,0,0.02343876,4.66,-5.40000000000001,-11,0,0,0,1,2,2,0,0
"2009",6,3,96,0,0.02815082,3.86,-4.59999999999999,-11,0,0,0,1,1,1,0,0
"2016",6,3,97,0,0.03745593,3.18,-4,-11,0,0,0,1,1,1,0,0
"2023",6,3,98,0,0.05045315,2.63,-3.5,-11,0,0,0,1,1,1,0,0
"2030",6,3,99,0,0.0664172,2.17,-3,-11,0,0,0,1,1,1,0,0
