"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"1736",6,1,79,0,0.05487345,0.04,-1,-1,0,0,0,0,0,0,0,0
"1743",6,1,80,0,0.06057943,0.04,-1,-1,0,0,0,0,0,0,0,0
"1750",6,1,81,0,0.06618205,-1.99,-1.09999999999999,-1,0,0,0,0,0,0,0,0
"1757",6,1,82,0,0.06997409,-1.68,-1.40000000000001,-1,0,0,0,0,0,0,0,0
"1764",6,1,83,0,0.07178174,-1.39,-1.69999999999999,-1,0,0,0,0,0,0,0,0
"1771",6,1,84,0,0.07195867,-1.17,-1.90000000000001,-1,0,0,0,0,0,0,0,0
"1778",6,1,85,0,0.07079935,-0.99,-2.09999999999999,-1,0,0,0,0,0,0,0,0
"1785",6,1,86,0,0.06848639,-0.83,-2.19999999999999,-1,0,0,0,0,0,0,0,0
"1792",6,2,87,0,0.06522555,-0.7,-2.30000000000001,-1,0,0,0,0,0,0,0,0
"1799",6,2,88,0,0.06112797,-0.59,-2.40000000000001,-1,0,0,0,0,0,0,0,0
"1806",6,2,89,0,0.0562877,-0.49,-2.5,-1,0,0,0,0,0,0,0,0
"1813",6,2,90,0,0.05089675,-0.42,-2.59999999999999,-1,0,0,0,0,0,0,0,0
"1820",6,2,91,0,0.04499574,-0.35,-2.69999999999999,-1,0,0,0,0,0,0,0,0
"1827",6,2,92,0,0.03867888,-0.3,-2.69999999999999,-1,0,0,0,0,0,0,0,0
"1834",6,2,93,0,0.0319822,-0.25,-2.80000000000001,-1,0,0,0,0,0,0,0,0
"1841",6,2,94,0,0.02494995,-0.21,-2.80000000000001,-1,0,0,0,0,0,0,0,0
"1848",6,2,95,0,0.01769756,-0.18,-2.80000000000001,-1,0,0,0,0,0,0,0,0
"1855",6,2,96,0,0.01039616,-0.15,-2.90000000000001,-1,0,0,0,0,0,0,0,0
"1862",6,3,97,0,0.00272801,-0.13,-2.90000000000001,-1,0,0,0,0,0,0,0,0
"1869",6,3,98,0,-0.00513291,-0.11,-2.90000000000001,-1,0,0,0,0,0,0,0,0
"1876",6,3,99,0,-0.01314071,-0.1,-2.90000000000001,-1,0,0,0,0,0,0,0,0
