"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"196",2,4,10,0,0.2783778,5.93,-1.1,5,0,0,0,3,2,0,2,0
"203",2,4,14,0,0.2859784,5.22,0.199999999999989,5,0,0,0,4,2,0,2,0
"210",2,4,18,0,0.2994995,4.01,1.30000000000001,5,0,0,0,3,2,0,2,0
"217",2,4,23,0,0.31730346,3.12,2.10000000000002,5,0,0,0,3,2,0,2,1
"224",2,4,27,0,0.33888065,1.25,2.69999999999999,-10,0,0,0,3,2,0,2,1
"231",2,4,31,0,0.36086356,-9,2.30000000000001,-10,0,0,0,3,2,0,2,1
"238",2,4,36,0,0.37336998,-11.81,-0.2,-10,0,4,0,4,2,0,2,1
"245",2,4,40,0,0.37312311,-8.04,-2.5,-10,0,3,0,3,2,0,2,2
"252",2,2,44,0,0.36349578,-6.26,-4.2,-10,0,3,0,3,2,0,2,2
"259",2,2,49,0,0.34708856,-4.89,-5.5,-10,0,3,0,3,2,0,2,2
"266",2,2,53,0,0.32494397,-3.8,-6.5,-10,0,3,0,3,4,0,1,2
"273",2,2,57,0,0.29820241,-2.95,-7.3,-10,0,3,0,2,3,0,1,0
"280",2,2,62,0,0.26860066,-2.31,-7.9,-10,0,2,0,2,3,0,1,0
"287",2,2,66,0,0.23599607,-1.8,-8.3,-10,0,2,0,2,4,0,1,0
"294",2,2,71,0,0.20121049,-1.4,-8.7,-10,0,2,0,2,3,0,1,0
"301",2,3,75,0,0.16488284,-1.09,-9,-10,0,2,0,2,3,0,4,0
"308",2,3,79,0,0.12783578,-0.86,-9.2,-10,0,2,0,2,3,0,4,0
"315",2,3,84,0,0.08906019,-0.67,-9.4,-10,0,2,0,4,3,0,3,0
"322",2,3,88,0,0.04960812,-0.52,-9.5,-10,0,2,0,3,3,0,3,0
"329",2,3,93,0,0.00938752,-0.41,-9.6,102,1,2,0,3,2,0,3,0
"336",2,3,97,0,-0.03000438,5.94,-9.4,102,1,2,0,3,2,0,3,0
"343",3,4,1,1,-0.07215232,16.97,-12.2,97,0,2,0,3,2,0,2,0
"350",3,4,4,0,-0.1108795,27.58,-7.3,97,0,2,0,3,2,0,2,0
"357",3,4,6,0,-0.14627473,30.09,-10,87,0,1,0,3,2,0,2,0
"364",3,4,9,0,-0.16742816,30,-2.80000000000001,87,0,1,0,3,2,0,2,0
"371",3,4,11,0,-0.18991035,30,-5.69999999999999,77,0,1,0,3,2,0,2,0
"378",3,4,14,0,-0.18896722,30,1.30000000000001,77,0,1,0,3,2,0,2,0
"385",3,4,16,0,-0.19946826,30,-1.60000000000002,67,0,1,0,2,4,0,2,0
"392",3,4,19,0,-0.18312392,30,-4.5,57,0,1,0,2,3,0,2,0
"399",3,4,22,0,-0.17578425,30,2.5,57,0,1,0,2,3,0,2,0
"406",3,4,24,0,-0.14918724,30,-0.399999999999977,47,0,1,0,2,3,0,2,0
"413",3,4,27,0,-0.12013998,30,6.60000000000002,47,0,1,0,2,3,0,2,0
"420",3,4,30,0,-0.08569654,30,3.39999999999998,37,0,1,0,2,2,0,2,0
"427",3,4,32,0,-0.03583445,28.68,10.4,37,0,1,0,2,2,0,1,0
"434",3,4,35,0,0.00346777,22.42,6.19999999999999,27,0,1,0,2,2,0,1,0
"441",3,4,38,0,0.05237787,17.65,0.600000000000023,17,0,1,0,2,2,0,1,0
"448",3,4,41,0,0.07813921,13.92,4.10000000000002,17,0,1,0,2,2,0,1,0
"455",3,4,44,0,0.08955073,11.05,-3.30000000000001,7,0,1,0,2,2,0,1,0
"462",3,4,47,0,0.08971242,8.74,-1.10000000000002,7,0,1,0,1,2,0,1,0
"469",3,2,50,0,0.06309574,6.93,-7.39999999999998,-1,0,1,0,1,2,0,1,0
"476",3,2,53,0,0.03729973,5.71,-6.10000000000002,1,0,1,0,1,2,0,1,0
"483",3,2,55,0,0.01861829,6.26,-4.80000000000001,1,0,1,0,1,2,0,1,0
"490",3,2,58,0,0.00669725,4.94,-3.60000000000002,-1,0,1,0,1,2,0,1,0
"497",3,2,61,0,0.00015842,1.99,-2.69999999999999,-1,0,1,0,1,2,0,1,0
"504",3,2,64,0,-0.00368808,1.48,-2.39999999999998,-1,0,1,0,4,1,0,1,0
"511",3,2,67,0,-0.00586744,1.17,-2.10000000000002,-1,0,1,0,3,4,0,4,0
"518",3,2,70,0,-0.00676954,0.93,-1.89999999999998,-1,0,1,0,3,3,0,3,0
"525",3,2,73,0,-0.00662253,0.74,-1.69999999999999,-1,0,1,0,3,3,0,3,0
"532",3,2,76,0,-0.00562739,0.6,-1.60000000000002,-1,0,1,0,3,3,0,3,0
"539",3,2,78,0,-0.00397343,0.48,-1.39999999999998,-1,0,1,0,2,3,0,3,0
"546",3,2,81,0,-0.00177083,0.38,-1.30000000000001,-1,0,1,0,2,3,0,3,0
"553",3,3,84,0,0.0007341,0.3,-1.30000000000001,-1,0,1,0,2,2,0,2,0
"560",3,3,87,0,0.00366969,0.24,-1.19999999999999,-1,0,1,0,2,2,0,2,0
"567",3,3,90,0,0.00682656,0.19,-1.19999999999999,-1,0,1,0,2,2,0,2,0
"574",3,3,93,0,0.01026322,0.15,-1.10000000000002,-1,0,1,0,4,2,0,2,0
"581",3,3,96,0,0.01375601,0.12,-1.10000000000002,-1,0,1,0,3,2,0,2,0
"588",3,3,99,0,0.01743211,0.11,-1.10000000000002,-1,0,0,0,3,2,0,2,0
"595",4,4,2,1,0.00533316,4.06,-6,87,0,0,0,3,2,0,2,0
"602",4,4,5,0,-0.01155775,14.88,-4.30000000000001,87,0,0,0,3,2,0,2,0
"609",4,4,8,0,-0.05941034,25.71,-10.1,77,0,0,0,2,4,0,2,0
"616",4,4,10,0,-0.0887889,30.19,-13.5,67,0,0,0,2,3,0,2,0
"623",4,4,13,0,-0.13140036,30,-6.90000000000001,67,0,0,0,2,3,0,2,0
"630",4,4,16,0,-0.15167269,30,-10.2,57,0,0,0,2,3,0,1,0
"637",4,4,19,0,-0.17597983,30,-3.5,57,0,0,0,2,3,0,1,0
"644",4,4,22,0,-0.18767542,30,-6.80000000000001,47,0,0,0,2,2,0,1,0
"651",4,4,25,0,-0.19340873,30,-0.300000000000011,47,0,0,0,2,2,0,1,0
"658",4,4,27,0,-0.19647652,30,-3.69999999999999,37,0,0,0,2,2,0,1,0
"665",4,4,30,0,-0.18414245,30,2.90000000000001,37,0,0,0,2,2,0,1,0
"672",4,4,33,0,-0.17995036,29.28,-0.5,27,0,0,0,2,2,0,1,0
"679",4,4,36,0,-0.15196875,23.46,5.09999999999999,27,0,0,0,2,2,0,1,0
"686",4,4,39,0,-0.15188102,18.82,-0.5,20,0,0,0,1,2,0,1,0
"693",4,4,41,0,-0.14229985,17.61,-7,10,0,0,0,1,2,0,1,0
"700",4,4,44,0,-0.15821224,14.59,-3.59999999999999,10,0,0,0,4,2,0,1,0
"707",4,4,47,0,-0.172892,11.71,-6.90000000000001,4,0,0,0,3,2,0,1,0
"714",4,2,50,0,-0.20441213,9.41,-6.80000000000001,2,0,0,0,3,2,0,1,0
"721",4,2,53,0,-0.22722816,7.57,-5.09999999999999,2,0,0,0,3,1,0,1,0
"728",4,2,56,0,-0.24134923,6.09,-3.69999999999999,2,0,0,0,3,1,0,1,0
"735",4,2,60,0,-0.24842908,4.91,-2.59999999999999,-3,0,0,0,3,1,0,1,0
"742",4,2,63,0,-0.25037822,-0.7,-1.90000000000001,-3,0,4,0,3,1,0,1,0
"749",4,2,66,0,-0.25202984,-0.96,-2.09999999999999,-3,0,3,0,3,1,0,1,0
"756",4,2,69,0,-0.25470716,-0.77,-2.30000000000001,-3,0,3,0,3,1,0,1,0
"763",4,2,72,0,-0.25834047,-0.63,-2.40000000000001,-3,0,3,0,3,1,0,1,0
"770",4,2,75,0,-0.26268437,-1.4,-2.5,-6,0,3,0,3,1,0,1,0
"777",4,2,78,0,-0.26896618,-3.18,-3,-6,0,3,0,2,1,0,1,0
"784",4,2,81,0,-0.27876673,-2.56,-3.59999999999999,-6,0,2,0,2,1,0,1,0
"791",4,3,84,0,-0.29152575,-2.07,-4.09999999999999,-6,0,2,0,2,1,0,1,0
"798",4,3,87,0,-0.30675813,-1.67,-4.40000000000001,-6,0,2,0,3,1,0,1,1
"805",4,3,90,0,-0.32387855,-2.43,-4.80000000000001,-8,0,2,0,3,1,0,1,1
"812",4,3,94,0,-0.34369846,-2.89,-5.30000000000001,-8,0,2,0,3,3,0,1,1
"819",4,3,97,0,-0.36647969,-2.35,-5.80000000000001,-8,0,2,0,3,3,0,1,1
"826",4,3,100,0,-0.39214253,2.07,-6.09999999999999,42,1,2,0,3,3,0,1,2
"833",5,4,2,1,-0.4401052,12.85,-9.90000000000001,37,0,2,0,2,4,0,1,2
"840",5,4,5,0,-0.4809691,23.75,-6.40000000000001,37,0,2,0,2,3,0,1,2
"847",5,4,7,0,-0.54833882,30.22,-10.5,37,0,2,0,2,3,0,1,2
"854",5,4,10,0,-0.58636753,30,-4.09999999999999,37,0,2,0,2,3,0,1,2
"861",5,4,12,0,-0.64039712,30,-7.80000000000001,27,0,1,0,2,3,0,0,2
"868",5,4,14,0,-0.66488976,29.79,-10.5,18,0,1,0,2,3,0,0,2
"875",5,4,17,0,-0.69560406,24.53,-4.90000000000001,18,0,1,0,2,2,0,0,2
"882",5,1,20,0,-0.71237625,19.82,-3.5,15,0,1,0,2,2,0,0,2
"889",5,1,23,0,-0.70921123,16.03,0,15,0,1,0,2,2,0,0,2
"896",5,1,26,0,-0.68695602,12.98,2.8,15,0,1,0,2,2,0,0,2
"903",5,1,29,0,-0.64948741,10.53,5.09999999999999,15,0,1,0,2,2,0,0,2
"910",5,1,32,0,-0.60074845,8.59,7,15,0,1,0,1,2,0,0,2
"917",5,1,35,0,-0.54098313,6.97,8.5,15,0,1,0,1,2,0,0,2
"924",5,1,38,0,-0.47340775,5.67,9.7,15,0,1,0,3,2,0,0,2
"931",5,1,41,0,-0.39914914,4.61,10.7,15,0,1,0,3,2,0,0,2
"938",5,1,44,0,-0.3196698,3.73,11.5,15,0,1,0,3,2,0,0,2
"945",5,1,47,0,-0.23576229,3.04,12.2,15,0,1,0,3,2,0,0,0
"952",5,2,50,0,-0.14975724,1.01,12.6,-1,0,1,0,3,1,0,0,0
"959",5,2,53,0,-0.06149032,-9.66,12.1,-1,0,1,0,2,1,0,0,0
"966",5,2,56,0,0.01574424,-11.85,9.8,-1,0,1,0,4,1,0,0,0
"973",5,2,59,0,0.07981272,-9.36,7.8,-1,0,1,0,3,1,0,0,0
"980",5,2,62,0,0.13208259,-7.65,6.2,-1,0,1,0,3,1,0,0,0
"987",5,2,65,0,0.17668064,-6.93,4.8,-3,0,1,0,3,1,0,0,0
"994",5,2,68,0,0.21320153,-6.91,3.5,-3,0,1,0,3,4,0,0,0
"1001",5,2,71,0,0.24189205,-5.62,2.3,-3,0,1,0,3,3,4,0,0
"1008",5,2,74,0,0.26391469,-4.58,1.3,-3,0,1,0,2,3,3,0,0
"1015",5,2,77,0,0.28043791,-3.75,0.5,-3,0,1,0,2,3,3,0,0
"1022",5,2,80,0,0.29293964,-3.05,-0.0999999999999943,3,0,1,0,2,3,3,0,0
"1029",5,2,83,0,0.30244822,2.79,-0.400000000000006,3,0,1,0,2,3,3,0,1
"1036",5,3,86,0,0.31398425,3.01,0.200000000000003,3,0,1,0,2,2,2,0,1
"1043",5,3,89,0,0.328988,2.45,0.700000000000003,3,0,1,0,4,2,2,0,1
"1050",5,3,92,0,0.34695032,1.99,1.09999999999999,3,0,1,0,3,2,2,0,1
"1057",5,3,95,0,0.36713024,0.76,1.5,-48,1,1,0,3,2,2,0,1
"1064",5,3,98,0,0.38665903,-9.33,0.900000000000006,-48,1,1,0,3,4,2,0,2
"1071",6,4,0,1,0.40410145,-20.21,3.09999999999999,-43,0,1,0,3,3,2,0,2
"1078",6,4,1,0,0.41753082,-29.74,-2.19999999999999,-43,0,1,0,3,3,4,0,2
"1085",6,4,2,0,0.42890465,-30,1.69999999999999,-33,0,1,0,2,3,3,0,2
"1092",6,4,2,0,0.42989333,-29.71,-4.59999999999999,-33,0,0,0,2,3,3,0,2
"1099",6,4,3,0,0.43970796,-24.53,0,-23,0,0,0,2,3,3,0,2
"1106",6,4,4,0,0.43490322,-19.84,-4.40000000000001,-23,0,0,0,2,2,3,0,2
"1113",6,4,5,0,0.4629497,-18.39,2,-18,0,0,0,2,2,3,0,2
"1120",6,4,5,0,0.47973862,-17.43,6.40000000000001,-10,0,0,0,2,2,2,0,2
"1127",6,4,6,0,0.51992889,-14.29,3.30000000000001,-15,0,0,0,2,2,2,0,2
"1134",6,1,7,0,0.56150808,-16.18,4.30000000000001,-11,0,0,0,2,2,2,0,2
"1141",6,1,8,0,0.58900359,-13.25,1.40000000000001,-11,0,0,0,2,2,2,0,2
"1148",6,1,8,0,0.60087569,-10.76,-0.900000000000006,-11,0,4,0,4,2,2,0,2
"1155",6,1,9,0,0.60001311,-8.74,-2.80000000000001,-11,0,3,0,3,2,2,0,2
"1162",6,1,10,0,0.58894974,-7.11,-4.30000000000001,-11,0,3,0,3,2,2,0,2
"1169",6,1,11,0,0.56999416,-5.81,-5.59999999999999,-11,0,3,0,3,2,2,0,2
"1176",6,1,12,0,0.54401787,-4.72,-6.60000000000002,-11,0,3,0,3,2,2,0,2
"1183",6,1,12,0,0.51259874,-3.51,-7.39999999999998,9,0,3,0,2,1,2,0,2
"1190",6,1,13,0,0.47830033,6.4,-7.30000000000001,9,0,2,0,2,1,2,0,2
"1197",6,1,14,0,0.45165257,15.16,-5,9,0,2,0,2,1,1,0,2
"1204",6,1,15,0,0.44132388,12.16,-2.40000000000001,9,0,2,0,2,1,1,0,3
"1211",6,1,16,0,0.44522268,9.83,-0.199999999999989,9,0,2,0,2,1,1,0,3
"1218",6,1,17,0,0.46076331,7.98,1.5,9,0,2,0,2,1,1,0,3
"1225",6,1,17,0,0.4856196,6.47,3,9,0,2,0,2,1,1,0,3
"1232",6,1,18,0,0.51731181,5.26,4.09999999999999,9,0,2,0,2,1,1,0,3
"1239",6,1,19,0,0.55552548,4.27,5,9,0,2,0,2,1,1,0,3
"1246",6,1,20,0,0.59872041,3.46,5.80000000000001,9,0,2,0,2,4,1,0,3
"1253",6,1,20,0,0.645754,2.8,6.40000000000001,9,0,2,0,2,3,1,0,3
"1260",6,1,21,0,0.69584898,2.27,6.90000000000001,9,0,2,0,1,3,1,0,3
"1267",6,1,22,0,0.74862094,0.96,7.19999999999999,-21,0,1,0,1,3,1,0,3
"1274",6,1,23,0,0.80087968,-9.4,6.40000000000001,-21,0,1,0,1,3,1,0,1
"1281",6,1,24,0,0.84220666,-20.24,3.40000000000001,-21,0,1,0,1,3,1,0,1
"1288",6,1,24,0,0.86237148,-22.64,-0.400000000000006,-21,0,1,0,1,2,1,0,1
"1295",6,1,25,0,0.85818866,-17.53,-4.5,-21,0,1,0,4,2,1,0,1
"1302",6,1,26,0,0.83278897,-14.21,-7.69999999999999,-21,0,1,0,3,2,1,0,1
"1309",6,1,27,0,0.79023514,-11.53,-10.2,-21,0,1,0,3,2,1,0,3
"1316",6,1,28,0,0.73544451,-9.43,-12.2,-21,0,1,0,3,2,1,0,3
"1323",6,1,28,0,0.66851904,-7.69,-13.8,-21,0,1,0,3,2,1,0,3
"1330",6,1,29,0,0.59258067,-6.26,-15.1,-21,0,4,0,3,2,1,0,3
"1337",6,1,30,0,0.50911192,-5.12,-16.2,-21,0,3,0,2,2,1,0,3
"1344",6,1,31,0,0.41882323,-4.19,-17.1,-21,0,3,0,2,2,1,0,3
"1351",6,1,32,0,0.32560727,-3.44,-17.8,-21,0,3,0,2,2,1,0,3
"1358",6,1,32,0,0.22623535,-2.82,-18.3,-21,0,3,0,2,2,1,0,0
"1365",6,1,33,0,0.12254561,-2.31,-18.8,-21,0,2,0,2,1,1,0,0
"1372",6,1,34,0,0.01607849,-1.9,-19.2,-21,0,2,0,2,1,1,0,0
"1379",6,1,35,0,-0.09353161,-1.34,-19.5,-1,0,2,0,2,1,1,0,0
"1386",6,1,36,0,-0.20398541,8.2,-19.1,-1,0,2,0,2,1,1,0,0
"1393",6,1,36,0,-0.30593318,16.77,-16.7,-1,0,2,0,2,1,1,0,1
"1400",6,1,37,0,-0.38946994,13.7,-13.9,-1,0,2,0,2,1,1,0,1
"1407",6,1,38,0,-0.45913739,11.26,-11.6,-1,0,2,0,2,4,4,0,1
"1414",6,1,39,0,-0.51526415,9.31,-9.80000000000001,-1,0,2,0,1,3,3,0,1
"1421",6,1,40,0,-0.56155195,7.69,-8.19999999999999,-1,0,2,0,1,3,3,0,2
"1428",6,1,41,0,-0.59913989,6.35,-7,-1,0,2,0,1,3,3,0,2
"1435",6,1,42,0,-0.62929005,5.26,-6,-1,0,2,0,1,3,3,0,2
"1442",6,1,42,0,-0.6530182,4.37,-5.09999999999999,-1,0,2,0,4,3,3,0,2
"1449",6,1,43,0,-0.67227055,3.63,-4.40000000000001,-1,0,1,0,3,2,2,0,2
"1456",6,1,44,0,-0.68749134,3.01,-3.80000000000001,-11,0,1,0,3,2,2,0,2
"1463",6,1,45,0,-0.69918723,-2.28,-3.5,-11,0,1,0,3,2,2,0,2
"1470",6,1,46,0,-0.71377363,-6.96,-4.40000000000001,-11,0,1,0,3,2,2,0,2
"1477",6,1,47,0,-0.73624475,-5.79,-5.5,-11,0,1,0,3,2,2,0,2
"1484",6,1,48,0,-0.76554465,-4.83,-6.39999999999998,-11,0,1,0,2,2,2,0,2
"1491",6,1,49,0,-0.80078707,-4.02,-7.19999999999999,-11,0,1,0,2,2,2,0,1
"1498",6,1,50,0,-0.84026002,-6.74,-7.89999999999998,-21,0,1,0,2,2,2,0,1
"1505",6,1,51,0,-0.88895747,-12.19,-9.60000000000002,-21,0,1,0,2,2,2,0,1
"1512",6,1,52,0,-0.95145509,-10.08,-11.5,-21,0,1,0,2,2,2,0,1
"1519",6,1,53,0,-1.02610864,-8.42,-13,-21,0,1,0,2,2,2,0,1
"1526",6,1,54,0,-1.11067347,-7.05,-14.3,-21,0,1,0,2,1,1,0,1
"1533",6,1,54,0,-1.20383395,-5.9,-15.4,-21,0,1,0,2,3,1,0,1
"1540",6,1,55,0,-1.30429897,-4.94,-16.3,-21,0,1,0,2,3,1,0,1
"1547",6,1,56,0,-1.40865105,-4.16,-17.1,-21,0,1,0,2,3,1,0,1
"1554",6,1,57,0,-1.52022143,-3.49,-17.7,-21,0,1,0,2,3,1,0,1
"1561",6,1,58,0,-1.6347967,-2.93,-18.2,-21,0,1,0,1,3,1,0,1
"1568",6,1,59,0,-1.75395178,1.75,-18.6,29,0,1,0,1,2,1,0,1
"1575",6,1,60,0,-1.87113383,12.56,-17.7,29,0,1,0,1,2,1,0,1
"1582",6,1,61,0,-1.97415877,23.35,-14.9,29,0,1,0,1,2,1,0,1
"1589",6,1,62,0,-2.0496387,30,-10,29,0,1,0,1,2,1,0,1
"1596",6,1,63,0,-2.08764856,30,-4.80000000000001,29,0,1,0,1,2,1,0,1
"1603",6,1,64,0,-2.08710873,29.72,0.400000000000006,29,0,1,0,1,2,1,0,1
"1610",6,1,65,0,-2.04917159,25.22,5.19999999999999,29,0,1,0,1,4,1,0,1
"1617",6,1,66,0,-1.98092589,21.17,9,29,0,1,0,1,3,1,0,1
"1624",6,1,67,0,-1.8862785,17.77,12.2,29,0,1,0,1,3,1,0,1
"1631",6,1,68,0,-1.77030406,14.94,14.8,29,0,1,0,1,3,1,0,1
"1638",6,1,69,0,-1.6371185,12.58,17.1,29,0,1,0,1,3,1,0,1
"1645",6,1,70,0,-1.48917935,10.61,18.9,-1,0,1,0,1,3,1,0,1
"1652",6,1,71,0,-1.3297334,2.07,20.3,-1,0,1,0,3,2,1,0,1
"1659",6,1,72,0,-1.17025238,-8.57,20.1,-1,0,1,0,3,2,1,0,1
"1666",6,1,73,0,-1.0158623,-18.9,18.1,-1,0,1,0,3,2,1,0,1
"1673",6,1,73,0,-0.88457065,-17.06,15.1,-1,0,1,0,3,2,1,0,1
"1680",6,1,74,0,-0.77051572,-14.35,12.6,-1,0,0,0,3,2,1,0,3
"1687",6,1,75,0,-0.67278645,-12.12,10.5,-1,0,0,0,2,2,1,0,3
"1694",6,1,76,0,-0.58864004,-10.25,8.69999999999999,-1,0,0,0,2,2,1,0,3
"1701",6,1,77,0,-0.51637773,-8.67,7.19999999999999,-1,0,0,0,2,2,1,0,3
"1708",6,1,78,0,-0.45500919,-7.36,6,-1,0,0,0,2,2,1,0,3
"1715",6,1,79,0,-0.40090087,-6.23,4.90000000000001,-1,0,0,0,2,2,1,0,3
"1722",6,1,81,0,-0.3540966,-5.28,4,-1,0,0,0,2,2,1,0,3
"1729",6,1,82,0,-0.31329867,-4.48,3.30000000000001,-1,0,0,0,2,1,1,0,3
"1736",6,1,83,0,-0.27766432,-3.8,2.59999999999999,-1,0,0,0,2,1,1,0,0
"1743",6,1,84,0,-0.24640135,-3.22,2.09999999999999,-1,0,0,0,2,1,1,0,0
"1750",6,1,85,0,-0.21872708,-2.74,1.59999999999999,1,0,0,0,2,1,1,0,0
"1757",6,1,86,0,-0.19402209,-0.36,1.30000000000001,1,0,0,0,2,1,0,0,0
"1764",6,2,87,0,-0.17047068,-0.25,1.19999999999999,1,0,0,0,1,1,0,0,0
"1771",6,2,88,0,-0.14676012,-0.21,1.19999999999999,1,0,0,0,1,1,0,0,0
"1778",6,2,89,0,-0.12325398,-0.18,1.19999999999999,1,0,0,0,1,1,0,0,0
"1785",6,2,90,0,-0.10015979,-0.15,1.09999999999999,1,0,0,0,1,1,0,0,0
"1792",6,2,91,0,-0.07692707,-0.13,1.09999999999999,1,0,0,0,1,1,0,0,0
"1799",6,2,92,0,-0.05376233,-0.11,1.09999999999999,1,0,3,0,1,1,0,0,0
"1806",6,2,93,0,-0.03066142,-0.1,1.09999999999999,1,0,3,0,1,1,0,0,0
"1813",6,2,94,0,-0.00821032,-2.08,1,1,0,3,0,1,1,0,0,0
"1820",6,2,95,0,0.01179143,-1.76,0.699999999999989,1,0,4,0,1,1,0,0,0
"1827",6,3,96,0,0.03018587,-1.5,0.400000000000006,1,0,3,0,1,1,0,0,0
"1834",6,3,97,0,0.046805,-1.27,0.199999999999989,1,0,3,0,1,1,0,0,0
"1841",6,3,98,0,0.06194999,-1.08,0,1,0,3,0,1,1,0,0,0
