"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"196",2,4,19,0,0.10434384,8.81,-8.3,0,0,0,0,3,2,0,0,0
"203",2,4,24,0,0.07957651,7.02,-6.4,0,0,0,0,3,2,0,0,0
"210",2,4,28,0,0.06250879,5.25,-4.9,0,0,0,0,3,2,0,0,0
"217",2,4,32,0,0.05141022,4.08,-3.8,0,0,0,0,3,2,0,0,0
"224",2,4,36,0,0.04472705,3.13,-2.9,0,0,0,0,2,2,0,0,0
"231",2,4,40,0,0.04164655,2.42,-2.2,0,0,0,0,2,2,0,0,0
"238",2,2,44,0,0.04120382,1.87,-1.7,0,0,0,0,2,2,0,0,0
"245",2,2,49,0,0.04289924,1.43,-1.3,0,0,0,0,2,1,0,0,0
"252",2,2,53,0,0.04614359,1.11,-1,0,0,0,0,2,4,0,0,0
"259",2,2,57,0,0.05061883,0.85,-0.8,0,0,0,0,2,3,0,0,0
"266",2,2,61,0,0.05622423,0.65,-0.6,0,0,0,0,2,3,0,0,0
"273",2,2,66,0,0.06238164,0.51,-0.5,0,0,0,0,2,3,0,0,0
"280",2,2,70,0,0.06917327,0.39,-0.4,0,0,0,0,4,3,0,0,0
"287",2,3,74,0,0.07637466,0.3,-0.3,0,0,0,0,3,3,0,0,0
"294",2,3,78,0,0.08389248,0.24,-0.2,0,0,0,0,3,2,0,0,0
"301",2,3,82,0,0.09194858,0.18,-0.2,0,0,0,0,3,2,0,0,0
"308",2,3,87,0,0.09996589,0.14,-0.1,0,0,0,0,3,2,0,0,0
"315",2,3,91,0,0.10833958,0.21,-0.1,102,1,0,0,2,2,0,0,0
"322",2,3,95,0,0.11749233,7.27,0.399999999999977,102,1,0,0,4,2,0,0,0
"329",2,3,100,0,0.13568907,18.2,3,102,1,0,0,3,2,0,0,0
"336",3,4,2,1,0.15245648,28.67,3.39999999999998,97,0,0,0,3,2,0,0,0
"343",3,4,5,0,0.19305463,30.58,1.39999999999998,87,0,0,0,3,2,0,0,0
"350",3,4,8,0,0.23078952,29.81,9,87,0,0,0,3,4,0,0,0
"357",3,4,11,0,0.28078593,30.04,6.19999999999999,77,0,0,0,3,3,0,0,0
"364",3,4,13,0,0.34134849,29.99,13.5,77,0,0,0,2,3,0,0,1
"371",3,4,16,0,0.39757392,30,10.9,67,0,0,0,2,4,0,0,1
"378",3,4,20,0,0.47014667,30,8.30000000000001,57,0,0,0,2,3,0,0,1
"385",3,4,22,0,0.54100878,30,15.6,57,0,0,0,2,3,0,0,2
"392",3,4,26,0,0.61464962,30,13,47,0,0,0,2,3,0,0,2
"399",3,4,29,0,0.69335875,29.41,10.1,37,0,0,0,4,3,0,0,2
"406",3,4,32,0,0.773632,22.23,16.6,37,0,0,0,3,3,0,0,2
"413",3,4,36,0,0.83677577,16.91,11.1,27,0,0,0,3,2,0,0,1
"420",3,4,40,0,0.88111805,13.48,4.5,17,0,0,0,3,2,0,0,1
"427",3,4,44,0,0.90186326,8.65,-2.80000000000001,0,0,0,0,3,2,0,0,1
"434",3,4,48,0,0.8988631,0.81,-7.60000000000002,-6,0,0,0,2,4,0,0,1
"441",3,2,51,0,0.86129621,1.54,-9.39999999999998,-8,0,0,0,2,3,0,0,1
"448",3,2,53,0,0.82276426,1.21,-9.10000000000002,-8,0,0,0,2,3,0,0,1
"455",3,2,56,0,0.78631137,0.88,-8.80000000000001,-8,0,0,0,2,3,0,0,2
"462",3,2,59,0,0.7501631,0.72,-8.69999999999999,-8,0,0,0,2,3,0,0,2
"469",3,2,61,0,0.71563319,0.57,-8.5,-8,0,0,0,2,3,0,0,2
"476",3,2,64,0,0.68142303,0.45,-8.39999999999998,-8,0,0,0,2,2,0,0,3
"483",3,2,67,0,0.64711974,-2.02,-8.39999999999998,-18,0,0,0,2,4,0,0,3
"490",3,2,70,0,0.60959158,-10.11,-9.5,-18,0,0,0,2,3,0,0,3
"497",3,2,72,0,0.5635504,-7.19,-11.6,-18,0,0,0,2,3,0,0,3
"504",3,2,75,0,0.50704229,-5.27,-12.9,-18,0,0,0,2,3,0,0,3
"511",3,2,78,0,0.44637729,-4.34,-14,-18,0,0,0,1,3,0,0,3
"518",3,2,80,0,0.37858365,-3.33,-14.9,-18,0,0,0,1,3,0,0,3
"525",3,2,83,0,0.30935213,-0.32,-15.5,-1,0,0,0,1,2,0,0,3
"532",3,3,86,0,0.23930359,9.66,-14.9,-1,0,0,0,4,2,0,0,0
"539",3,3,88,0,0.17969268,14.38,-12.2,-1,0,0,0,3,2,0,0,0
"546",3,3,91,0,0.13419963,8.7,-9.39999999999998,-1,0,0,0,3,2,0,0,0
"553",3,3,94,0,0.10040229,7.24,-7.69999999999999,-1,0,0,0,3,2,0,0,0
"560",3,3,97,0,0.07394622,6.52,-6.30000000000001,92,1,0,0,3,2,0,0,0
"567",3,3,99,0,0.05617801,14.84,-4.30000000000001,92,1,0,0,3,2,0,0,0
"574",4,4,2,1,0.03657979,25.81,-4.89999999999998,87,0,0,0,2,3,0,0,0
"581",4,4,5,0,0.04185114,31.03,2,87,0,0,0,2,3,0,0,0
"588",4,4,8,0,0.03643602,29.79,-0.800000000000011,77,0,0,0,2,3,0,0,0
"595",4,4,11,0,0.0591118,30.04,-3.80000000000001,67,0,0,0,2,4,0,0,0
"602",4,4,13,0,0.07118259,30,3.09999999999999,67,0,0,0,2,3,0,0,0
"609",4,4,16,0,0.10439834,30,0.199999999999989,57,0,0,0,2,3,0,0,0
"616",4,4,19,0,0.13799532,30,7.09999999999999,57,0,0,0,2,3,0,0,0
"623",4,4,22,0,0.17904269,30,4,47,0,0,0,2,3,0,0,0
"630",4,4,25,0,0.23245591,30,10.8,47,0,0,0,2,3,0,0,0
"637",4,4,28,0,0.27997904,30,7.80000000000001,42,0,0,0,2,2,0,0,0
"644",4,4,31,0,0.34578312,29.6,4.59999999999999,32,0,0,0,2,2,0,0,1
"651",4,4,34,0,0.40334292,22.94,10.8,32,0,0,0,1,2,0,0,1
"658",4,4,38,0,0.45799905,17.99,5.10000000000002,22,0,0,0,1,4,0,0,1
"665",4,4,41,0,0.50984756,14.36,-1.40000000000001,12,0,0,0,1,3,0,0,2
"672",4,4,44,0,0.5234052,11.41,1.30000000000001,12,0,0,0,1,3,0,0,2
"679",4,4,48,0,0.53616097,9.05,-2.40000000000001,6,0,0,0,1,3,0,0,2
"686",4,2,51,0,0.52822207,7.22,-2.69999999999999,4,0,0,0,1,3,0,0,2
"693",4,2,54,0,0.52767763,1.92,-1.5,-16,0,0,0,1,3,0,0,2
"700",4,2,56,0,0.52898607,-8.43,-1.80000000000001,-16,0,0,0,1,4,0,0,2
"707",4,2,59,0,0.52106436,-14.73,-4.19999999999999,-16,0,0,0,1,3,0,0,2
"714",4,2,62,0,0.4969753,-9.45,-6.90000000000001,-16,0,0,0,1,3,0,0,2
"721",4,2,65,0,0.46161422,-7.77,-8.69999999999999,-16,0,0,0,1,3,0,0,2
"728",4,2,68,0,0.41837217,-6.23,-10.2,-16,0,0,0,4,3,0,0,2
"735",4,2,71,0,0.36616816,-4.92,-11.4,-16,0,0,0,3,2,0,0,2
"742",4,2,74,0,0.31000542,-3.94,-12.3,-16,0,0,0,3,2,0,0,2
"749",4,2,77,0,0.24888164,-3.15,-13.1,-1,0,0,0,3,2,0,0,0
"756",4,2,79,0,0.18360662,1.34,-13.5,-1,0,0,0,3,2,0,0,0
"763",4,2,82,0,0.12110743,11.29,-12.5,-1,0,0,0,4,2,0,0,0
"770",4,3,85,0,0.06897854,10.53,-10,-1,0,0,0,3,2,0,0,0
"777",4,3,88,0,0.03018572,7.45,-8.19999999999999,-1,0,0,0,3,2,0,0,0
"784",4,3,91,0,-0.00057285,6.25,-6.80000000000001,-1,0,0,0,3,2,0,0,0
"791",4,3,94,0,-0.0245127,6.46,-5.59999999999999,36,1,0,0,3,2,0,0,0
"798",4,3,97,0,-0.04018169,16.06,-3.5,36,1,0,0,3,4,0,0,0
"805",4,3,100,0,-0.03678644,26.71,0.800000000000011,36,1,0,0,2,3,0,0,0
"812",5,4,3,1,-0.0298846,30.71,2.5,31,0,0,0,2,3,0,0,0
"819",5,4,6,0,0.00103897,23.94,-1.30000000000001,21,0,0,0,2,4,0,0,0
"826",5,4,8,0,0.01825474,19.09,3.09999999999999,21,0,0,0,2,3,0,0,0
"833",5,4,11,0,0.02894645,15.28,-3.30000000000001,11,0,0,0,2,3,0,0,0
"840",5,4,14,0,0.02987296,12.26,-0.5,11,0,0,0,2,3,0,0,0
"847",5,4,17,0,0.00547444,9.82,-7.19999999999999,2,0,0,0,2,4,0,0,0
"854",5,1,20,0,-0.02770113,7.92,-8.40000000000001,-1,0,0,0,2,3,0,0,0
"861",5,1,22,0,-0.06027207,6.35,-6.90000000000001,-1,0,0,0,2,3,0,0,0
"868",5,1,25,0,-0.08486064,5.12,-5.80000000000001,-1,0,0,0,2,3,0,0,0
"875",5,1,28,0,-0.10398885,4.11,-4.80000000000001,-1,0,0,0,2,3,0,0,0
"882",5,1,31,0,-0.1182966,4.45,-4.09999999999999,2,0,0,0,1,2,0,0,0
"889",5,1,34,0,-0.12729885,5.79,-3,2,0,0,0,1,4,0,0,0
"896",5,1,37,0,-0.12975534,4.15,-2,2,0,0,0,1,3,0,0,0
"903",5,1,40,0,-0.12738962,3.44,-1.19999999999999,2,0,0,0,1,3,4,0,0
"910",5,1,43,0,-0.12106944,2.76,-0.599999999999994,2,0,0,0,1,3,3,0,0
"917",5,1,45,0,-0.11158663,2.23,-0.0999999999999943,2,0,0,0,1,3,3,0,0
"924",5,1,48,0,-0.09954789,1.8,0.299999999999997,2,0,0,0,1,3,3,0,0
"931",5,2,51,0,-0.08522664,0.32,0.599999999999994,-1,0,0,0,1,3,3,0,0
"938",5,2,54,0,-0.07089301,-1.99,0.400000000000006,-1,0,0,0,1,3,3,0,0
"945",5,2,57,0,-0.05828464,-1.11,0.0999999999999943,-1,0,0,0,4,3,2,0,0
"952",5,2,60,0,-0.04734244,-0.99,-0.0999999999999943,-1,0,0,0,3,2,2,0,0
"959",5,2,63,0,-0.03728342,-0.79,-0.299999999999997,-1,0,0,0,3,2,2,0,0
"966",5,2,66,0,-0.02790103,-0.64,-0.400000000000006,-1,0,0,0,3,4,2,0,0
"973",5,2,69,0,-0.01945241,-0.52,-0.5,-1,0,0,0,3,3,2,0,0
"980",5,2,72,0,-0.01148515,-0.42,-0.599999999999994,-1,0,0,0,3,3,2,0,0
"987",5,2,75,0,-0.00394461,-0.34,-0.700000000000003,-1,0,0,0,2,4,2,0,0
"994",5,2,78,0,0.00312203,-0.35,-0.700000000000003,-48,1,0,0,2,3,2,0,0
"1001",5,2,81,0,0.00896062,-8.25,-1.19999999999999,-48,1,0,0,2,3,2,0,0
"1008",5,2,83,0,0.00510214,-18.87,-3.69999999999999,-48,1,0,0,4,3,2,0,0
"1015",5,3,86,0,-0.02144233,-29.4,-8.69999999999999,-48,1,0,0,3,3,2,0,0
"1022",5,3,89,0,-0.08301447,-30.18,-15.2,-48,1,0,0,3,3,1,0,0
"1029",5,3,92,0,-0.18104001,-28.89,-21.4,-48,1,0,0,3,2,1,0,0
"1036",5,3,95,0,-0.3147208,-22.65,-26.7,-48,1,0,0,3,2,1,0,1
"1043",5,3,98,0,-0.47285987,-18.38,-30.7,-48,1,0,0,3,4,1,0,1
"1050",6,4,0,1,-0.64687319,-14.9,-29,-43,0,0,0,2,3,1,0,1
"1057",6,4,1,0,-0.81314753,-12.12,-31.6,-43,0,0,0,2,3,1,0,1
"1064",6,4,2,0,-0.96293232,-9.82,-23.8,-33,0,0,0,2,3,1,0,1
"1071",6,4,3,0,-1.07727016,-8,-15.5,-23,0,0,0,2,3,1,0,1
"1078",6,4,4,0,-1.15016708,-6.48,-6.90000000000001,-13,0,0,0,2,3,1,0,1
"1085",6,4,6,0,-1.17572011,-5.29,0,-5,0,0,0,2,3,1,0,1
"1092",6,1,7,0,-1.15780574,-4.31,3.09999999999999,-1,0,0,0,2,3,1,0,1
"1099",6,1,7,0,-1.13065982,-3.5,2.30000000000001,24,0,0,0,2,3,1,0,1
"1106",6,1,8,0,-1.10728518,2.39,1.90000000000001,24,0,0,0,4,3,1,0,1
"1113",6,1,9,0,-1.0816787,12.75,3.09999999999999,24,0,0,0,3,2,1,0,1
"1120",6,1,10,0,-1.03977158,20.39,6.5,24,0,0,0,3,2,1,0,1
"1127",6,1,11,0,-0.97749315,14.85,9.90000000000001,24,0,0,0,3,3,1,0,1
"1134",6,1,12,0,-0.89441695,12.19,12.6,24,0,0,0,3,4,1,0,1
"1141",6,1,12,0,-0.79925018,9.92,14.7,24,0,0,0,3,3,1,0,3
"1148",6,1,13,0,-0.6935957,8.09,16.4,-1,0,0,0,2,3,1,0,3
"1155",6,1,14,0,-0.57899804,3.33,17.7,-1,0,0,0,2,3,1,0,3
"1162",6,1,15,0,-0.46135503,-7.07,17.6,-1,0,0,0,2,3,1,0,3
"1169",6,1,15,0,-0.35098714,-17.07,15.4,-1,0,0,0,4,3,1,0,3
"1176",6,1,16,0,-0.25709932,-14.3,12.1,-1,0,0,0,3,3,1,0,0
"1183",6,1,17,0,-0.18100932,-11.35,9.69999999999999,-1,0,0,0,3,3,1,0,0
"1190",6,1,18,0,-0.11631068,-9.28,7.69999999999999,-1,0,0,0,3,3,1,0,0
"1197",6,1,19,0,-0.06398591,-7.56,6.09999999999999,-1,0,0,0,3,2,1,0,0
"1204",6,1,19,0,-0.0202216,-6.17,4.80000000000001,-1,0,0,0,2,2,1,0,0
"1211",6,1,20,0,0.0167466,-5.03,3.69999999999999,-1,0,0,0,2,2,1,0,0
"1218",6,1,21,0,0.04742065,-4.11,2.90000000000001,-1,0,0,0,4,2,1,0,0
"1225",6,1,22,0,0.07423916,-3.34,2.19999999999999,-1,0,0,0,3,2,1,0,0
"1232",6,1,23,0,0.09658881,-2.73,1.59999999999999,1,0,0,0,3,2,1,0,0
"1239",6,1,24,0,0.11632194,-0.03,1.30000000000001,1,0,0,0,3,2,1,0,0
"1246",6,1,24,0,0.13534742,-0.3,1.30000000000001,1,0,0,0,3,2,1,0,0
"1253",6,1,25,0,0.15395249,-0.22,1.19999999999999,1,0,0,0,2,2,0,0,0
"1260",6,1,26,0,0.17265255,-0.18,1.19999999999999,-1,0,0,0,2,2,0,0,0
"1267",6,1,27,0,0.19087309,-2.31,1,-1,0,0,0,2,2,0,0,0
"1274",6,1,28,0,0.20676376,-1.65,0.599999999999994,-1,0,0,0,2,1,0,0,0
"1281",6,1,29,0,0.22038079,-1.38,0.300000000000011,-1,0,0,0,2,1,0,0,0
"1288",6,1,29,0,0.23273385,-1.13,0.0999999999999943,-1,0,0,0,2,1,0,0,0
"1295",6,1,30,0,0.24365027,-1.47,-0.0999999999999943,-3,0,0,0,2,1,0,0,0
"1302",6,1,31,0,0.25265437,-2.73,-0.599999999999994,-3,0,0,0,2,1,0,0,0
"1309",6,1,32,0,0.2585782,-2.04,-1.09999999999999,-3,0,0,0,2,1,0,0,0
"1316",6,1,33,0,0.26210871,-1.69,-1.40000000000001,-3,0,0,0,2,1,0,0,0
"1323",6,1,33,0,0.26367367,-1.49,-1.69999999999999,-5,0,0,0,2,1,0,0,0
"1330",6,1,34,0,0.26302607,-3.18,-2.19999999999999,-5,0,0,0,2,1,0,0,0
"1337",6,1,35,0,0.25885396,-2.37,-2.69999999999999,-5,0,0,0,1,1,0,0,0
"1344",6,1,36,0,0.25194173,-1.96,-3.19999999999999,-5,0,0,0,1,1,0,0,0
"1351",6,1,37,0,0.24271145,-1.59,-3.5,-5,0,0,0,1,1,0,0,0
"1358",6,1,38,0,0.23193083,-1.3,-3.80000000000001,-5,0,0,0,1,1,0,0,0
"1365",6,1,38,0,0.21927523,-1.06,-4,-5,0,0,0,1,1,0,0,0
"1372",6,1,39,0,0.2055165,-0.86,-4.19999999999999,-5,0,0,0,1,1,0,0,0
"1379",6,1,40,0,0.19118839,-0.7,-4.30000000000001,-5,0,0,0,1,1,0,0,0
"1386",6,1,41,0,0.17559614,-0.66,-4.5,-6,0,0,0,1,1,0,0,0
"1393",6,1,42,0,0.15894991,-1.46,-4.69999999999999,-6,0,0,0,1,1,0,0,0
"1400",6,1,42,0,0.14132462,-1.11,-4.90000000000001,-6,0,0,0,1,1,0,0,0
"1407",6,1,43,0,0.12186219,-0.91,-5.09999999999999,-6,0,0,0,1,1,0,0,0
"1414",6,1,44,0,0.10145661,-0.74,-5.30000000000001,0,0,0,0,1,1,0,0,0
"1421",6,1,45,0,0.08096264,3.28,-5.19999999999999,0,0,0,0,1,1,0,0,0
"1428",6,1,46,0,0.06315498,4.74,-4.30000000000001,-1,0,0,0,1,1,0,0,0
"1435",6,1,46,0,0.05104304,2.68,-3.59999999999999,-1,0,0,0,1,1,0,0,0
"1442",6,1,47,0,0.04204841,2.26,-3.09999999999999,-1,0,0,0,1,4,0,0,0
"1449",6,1,48,0,0.03576102,1.84,-2.80000000000001,-1,0,0,0,1,3,0,0,0
"1456",6,1,49,0,0.03141025,1.55,-2.40000000000001,-1,0,0,0,1,3,0,0,0
"1463",6,1,50,0,0.02865708,1.25,-2.19999999999999,-1,0,0,0,1,3,0,0,0
"1470",6,1,50,0,0.02741836,1.01,-1.90000000000001,-1,0,0,0,4,3,0,0,0
"1477",6,1,51,0,0.02728575,0.83,-1.80000000000001,-1,0,0,0,3,2,0,0,0
"1484",6,1,52,0,0.02815626,0.68,-1.59999999999999,-1,0,0,0,3,2,0,0,0
"1491",6,1,53,0,0.0297757,0.56,-1.5,-1,0,0,0,3,2,0,0,0
"1498",6,1,54,0,0.03207155,0.46,-1.40000000000001,-1,0,0,0,3,4,0,0,0
"1505",6,1,54,0,0.03495346,0.37,-1.30000000000001,-1,0,0,0,3,3,0,0,0
"1512",6,1,55,0,0.03828621,0.3,-1.30000000000001,-1,0,0,0,2,3,0,0,0
"1519",6,1,56,0,0.04186234,0.25,-1.19999999999999,-1,0,0,0,2,3,0,0,0
"1526",6,1,57,0,0.04582609,0.2,-1.19999999999999,-1,0,0,0,2,3,0,0,0
"1533",6,1,58,0,0.05016956,0.17,-1.19999999999999,-1,0,0,0,2,2,0,0,0
"1540",6,1,59,0,0.05460107,0.14,-1.09999999999999,-1,0,0,0,2,2,0,0,0
"1547",6,1,60,0,0.05932365,0.11,-1.09999999999999,-1,0,0,0,2,2,0,0,0
"1554",6,1,60,0,0.06408131,0.09,-1.09999999999999,-1,0,0,0,2,2,0,0,0
"1561",6,1,61,0,0.0690154,0.08,-1.09999999999999,-1,0,0,0,2,4,0,0,0
"1568",6,1,62,0,0.07415436,0.06,-1.09999999999999,-1,0,0,0,2,3,0,0,0
"1575",6,1,63,0,0.07929226,0.05,-1,-1,0,0,0,2,3,0,0,0
"1582",6,1,64,0,0.08459843,0.04,-1,-1,0,0,0,2,3,0,0,0
"1589",6,1,65,0,0.08998419,0.03,-1,-1,0,0,0,1,3,0,0,0
"1596",6,1,66,0,0.09546052,0.03,-1,-1,0,0,0,1,3,0,0,0
"1603",6,1,67,0,0.10099272,0.02,-1,-1,0,0,0,1,2,0,0,0
"1610",6,1,68,0,0.10660723,0.02,-1,-1,0,0,0,1,2,0,0,0
"1617",6,1,68,0,0.11224221,0.02,-1,-1,0,0,0,1,2,0,0,0
"1624",6,1,69,0,0.11779011,0.02,-1,-1,0,0,0,1,2,0,0,0
"1631",6,1,70,0,0.12341324,-3.33,-1.09999999999999,-11,0,0,0,1,2,0,0,0
"1638",6,1,71,0,0.12456433,-9.98,-2.30000000000001,-11,0,0,0,1,2,0,0,0
"1645",6,1,72,0,0.11511624,-7.53,-3.80000000000001,-11,0,0,0,1,2,0,0,0
"1652",6,1,73,0,0.09655529,-6.37,-5,-11,0,0,0,1,2,0,0,0
"1659",6,1,74,0,0.07044613,-5.29,-6,-11,0,0,0,1,4,0,0,0
"1666",6,1,75,0,0.0390708,-4.44,-6.80000000000001,-1,0,0,0,1,3,0,0,0
"1673",6,1,76,0,0.00184338,0.53,-7.39999999999998,-1,0,0,0,1,3,0,0,0
"1680",6,1,77,0,-0.0347883,6.79,-6.69999999999999,-1,0,0,0,1,3,0,0,0
"1687",6,1,78,0,-0.06428087,4.88,-5.69999999999999,-1,0,0,0,1,4,0,0,0
"1694",6,1,79,0,-0.08789103,4.17,-4.90000000000001,-1,0,0,0,1,3,0,0,0
"1701",6,1,80,0,-0.10669026,3.47,-4.30000000000001,-1,0,0,0,1,3,0,0,0
"1708",6,1,80,0,-0.12106907,2.91,-3.80000000000001,-1,0,0,0,1,3,0,0,0
"1715",6,1,81,0,-0.13249053,2.43,-3.30000000000001,-1,0,0,0,1,3,0,0,0
"1722",6,1,82,0,-0.14108316,2.03,-2.90000000000001,-1,0,0,0,1,2,0,0,0
"1729",6,1,83,0,-0.14713955,3.5,-2.59999999999999,-1,0,0,0,1,2,0,0,0
"1736",6,1,84,0,-0.14955802,3.18,-2,-1,0,0,0,1,3,0,0,0
"1743",6,1,85,0,-0.14824906,2.61,-1.5,-1,0,0,0,1,3,0,0,0
"1750",6,2,86,0,-0.14391027,2.19,-1.09999999999999,-1,0,0,0,1,3,0,0,0
"1757",6,2,87,0,-0.13694496,1.83,-0.699999999999989,-1,0,0,0,1,3,0,0,0
"1764",6,2,88,0,-0.12786914,1.53,-0.400000000000006,-1,0,0,0,1,3,0,0,0
"1771",6,2,89,0,-0.11695592,1.28,-0.199999999999989,-1,0,0,0,1,2,0,0,0
"1778",6,2,90,0,-0.10448564,1.07,0,-1,0,0,0,1,2,0,0,0
"1785",6,2,91,0,-0.09120922,0.9,0.199999999999989,-1,0,0,0,1,2,0,0,0
"1792",6,2,92,0,-0.07648632,0.75,0.300000000000011,-1,0,0,0,1,2,0,0,0
"1799",6,2,93,0,-0.06089086,0.63,0.400000000000006,-1,0,0,0,1,2,0,0,0
"1806",6,2,94,0,-0.04445088,0.52,0.5,-1,0,0,0,1,2,0,0,0
"1813",6,2,95,0,-0.02750534,0.43,0.599999999999994,-1,0,0,0,1,2,0,0,0
"1820",6,2,96,0,-0.00995915,0.36,0.699999999999989,-1,0,0,0,0,2,0,0,0
"1827",6,3,97,0,0.0079207,0.3,0.699999999999989,-1,0,0,0,0,2,0,0,0
"1834",6,3,97,0,0.02571899,0.25,0.800000000000011,-1,0,4,0,0,2,0,0,0
"1841",6,3,98,0,0.04429771,0.21,0.800000000000011,-1,0,3,0,0,2,0,0,0
