"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"238",2,2,43,0,0.02891041,0.57,1.5,-2,0,3,2,3,2,0,2,0
"245",2,2,47,0,0.0443637,-3.68,1.39999999999998,-2,0,3,2,3,2,0,2,0
"252",2,2,51,0,0.05649066,-2.97,0.5,-2,0,3,2,2,2,0,2,0
"259",2,2,55,0,0.06529226,-1.91,-0.1,-6,0,3,2,2,2,0,2,0
"266",2,2,59,0,0.07159307,-4.5,-0.6,-6,0,2,2,2,1,0,1,0
"273",2,2,63,0,0.07342664,-5.14,-1.8,-6,0,2,1,2,1,0,1,0
"280",2,2,67,0,0.06961588,-3.2,-2.9,-6,0,2,1,2,1,0,1,0
"287",2,2,72,0,0.06207222,-1.75,-3.5,-3,0,2,1,2,1,0,1,0
"294",2,3,76,0,0.05298152,1.35,-3.6,-3,0,2,1,4,1,0,1,0
"301",2,3,80,0,0.04512708,0.33,-3.4,-3,0,2,1,3,1,0,1,0
"308",2,3,84,0,0.03758546,0.36,-3.3,-3,0,2,1,3,1,0,1,0
"315",2,3,88,0,0.03036378,0.28,-3.2,-3,0,2,1,3,1,0,1,0
"322",2,3,92,0,0.02350668,0.21,-3.2,102,1,2,1,3,1,0,1,0
"329",2,3,97,0,0.01710509,4.26,-3,102,1,2,1,3,1,0,1,0
"336",3,4,0,1,0.01180462,14.77,-6.2,97,0,2,1,2,4,0,1,0
"343",3,4,3,0,0.00351623,25.59,-1.60000000000002,97,0,1,1,2,3,0,1,0
"350",3,4,6,0,0.00851751,31.07,-4.30000000000001,87,0,1,1,2,3,0,1,0
"357",3,4,8,0,0.01900787,29.79,3.60000000000002,87,0,1,1,2,3,0,1,0
"364",3,4,11,0,0.04249114,30.02,1.10000000000002,77,0,1,1,2,3,0,1,0
"371",3,4,13,0,0.07826155,30,8.5,77,0,1,1,2,2,0,1,0
"378",3,4,16,0,0.11602209,30,6.10000000000002,67,0,1,1,2,2,0,1,0
"385",3,4,19,0,0.17637034,30,13.6,67,0,1,1,2,2,0,1,0
"392",3,4,21,0,0.22681153,30,11,47,0,1,1,2,2,0,1,0
"399",3,4,24,0,0.29891645,29.94,8.5,37,0,1,1,2,2,0,1,0
"406",3,4,27,0,0.37071864,24,15.4,37,0,1,1,2,4,0,1,1
"413",3,4,30,0,0.44107563,17.74,10.3,27,0,1,1,1,3,0,1,1
"420",3,4,33,0,0.50968066,14.12,3.89999999999998,17,0,1,1,1,3,0,1,1
"427",3,4,36,0,0.54861929,10.96,6.80000000000001,17,0,1,1,1,3,0,1,2
"434",3,4,40,0,0.56907703,8.56,-0.899999999999977,7,0,1,1,1,3,0,1,2
"441",3,4,43,0,0.57154325,6.66,-9.19999999999999,-3,0,1,1,1,3,0,1,2
"448",3,4,46,0,0.53923967,5.19,-7.80000000000001,-3,0,1,1,1,2,0,1,2
"455",3,2,49,0,0.48948877,4.04,-14.8,-11,0,1,1,1,2,0,1,2
"462",3,2,52,0,0.4270101,3.15,-13.9,-11,0,1,1,1,2,0,1,2
"469",3,2,54,0,0.3678208,2.46,-13.3,-7,0,1,1,1,2,0,1,2
"476",3,2,57,0,0.31191258,6.11,-12.5,-7,0,1,1,1,2,0,1,2
"483",3,2,60,0,0.26194828,4.75,-11.2,-7,0,1,1,1,2,0,1,0
"490",3,2,62,0,0.21716768,3.45,-10.3,-7,0,1,1,1,2,0,1,0
"497",3,2,65,0,0.17640026,3.98,-9.60000000000002,-1,0,1,1,1,2,0,1,0
"504",3,2,67,0,0.14169772,8.85,-8.19999999999999,-1,0,1,0,4,2,0,0,0
"511",3,2,70,0,0.11482904,5.81,-6.5,-1,0,1,0,3,4,0,0,0
"518",3,2,73,0,0.09481083,4.61,-5.30000000000001,-1,0,1,0,3,3,0,0,0
"525",3,2,76,0,0.07990939,3.65,-4.39999999999998,-1,0,1,0,3,3,0,0,0
"532",3,2,78,0,0.06913393,2.85,-3.60000000000002,-1,0,1,0,3,3,0,0,0
"539",3,2,81,0,0.06153499,2.23,-3.10000000000002,-1,0,1,0,3,3,0,0,0
"546",3,3,84,0,0.05640381,1.74,-2.60000000000002,-1,0,1,0,2,3,0,0,0
"553",3,3,86,0,0.05328979,1.37,-2.30000000000001,-1,0,1,0,2,2,0,0,0
"560",3,3,89,0,0.0516321,1.07,-2,-1,0,1,0,4,4,0,0,0
"567",3,3,92,0,0.05125123,0.84,-1.80000000000001,-1,0,1,0,3,3,0,0,0
"574",3,3,95,0,0.05171528,0.66,-1.60000000000002,-1,0,0,0,3,3,0,0,0
"581",3,3,97,0,0.05290943,0.52,-1.5,-1,0,0,0,3,3,0,0,0
"588",4,4,0,1,0.05401324,0.71,-6.39999999999998,87,0,0,0,4,3,0,0,0
"595",4,4,3,0,0.03338502,8.86,-5.69999999999999,87,0,0,0,3,3,0,0,0
"602",4,4,6,0,0.01434737,19.65,-12.9,77,0,0,0,3,2,0,0,0
"609",4,4,8,0,-0.02545999,29.79,-7.19999999999999,77,0,0,0,3,2,0,0,0
"616",4,4,11,0,-0.04455128,30.23,-9.59999999999999,67,0,0,0,3,2,0,0,0
"623",4,4,14,0,-0.06261022,29.91,-2.59999999999999,67,0,0,0,3,2,0,0,0
"630",4,4,16,0,-0.06405122,30.02,-5.5,57,0,0,0,2,2,0,0,0
"637",4,4,19,0,-0.06041814,29.99,1.59999999999999,57,0,0,0,2,2,0,0,0
"644",4,4,22,0,-0.04641101,30,-1.59999999999999,47,0,0,0,2,3,0,0,0
"651",4,4,25,0,-0.02210513,30,5.40000000000001,47,0,0,0,2,3,0,0,0
"658",4,4,27,0,0.00655788,30,2.40000000000001,37,0,0,0,2,3,0,0,0
"665",4,4,30,0,0.05223242,29.69,9.40000000000001,37,0,0,0,2,3,0,0,0
"672",4,4,33,0,0.09168317,23.21,5.59999999999999,27,0,0,0,2,3,0,0,0
"679",4,4,36,0,0.14801781,18,0.0999999999999943,17,0,0,0,2,2,0,0,0
"686",4,4,39,0,0.17239309,14.38,3.60000000000002,17,0,0,0,2,2,0,0,0
"693",4,4,42,0,0.19772243,11.34,-3.59999999999999,7,0,0,0,4,2,0,0,0
"700",4,4,45,0,0.19760566,8.98,-1.40000000000001,2,0,0,0,3,2,0,0,0
"707",4,2,48,0,0.18878721,2.46,-7.90000000000001,-6,0,0,0,3,2,0,0,0
"714",4,2,51,0,0.15686736,1.34,-7.5,-6,0,0,0,3,2,0,0,0
"721",4,2,53,0,0.12721468,1.44,-7.19999999999999,-6,0,0,0,3,2,0,0,0
"728",4,2,56,0,0.09826274,1.02,-7,-6,0,0,0,4,2,0,0,0
"735",4,2,59,0,0.07048406,0.84,-6.80000000000001,-1,0,0,0,3,2,0,0,0
"742",4,2,62,0,0.04382888,4.61,-6.5,-1,0,0,0,3,2,0,0,0
"749",4,2,65,0,0.021808,5.14,-5.30000000000001,-1,0,0,0,3,2,0,0,0
"756",4,2,68,0,0.00554328,3.54,-4.40000000000001,-1,0,0,0,3,1,0,0,0
"763",4,2,71,0,-0.00663509,2.95,-3.69999999999999,-1,0,0,0,3,1,0,0,0
"770",4,2,74,0,-0.0154137,2.32,-3.19999999999999,-1,0,0,0,2,1,0,0,0
"777",4,2,76,0,-0.02160872,1.85,-2.69999999999999,-1,0,0,0,2,1,0,0,0
"784",4,2,79,0,-0.0256697,1.47,-2.40000000000001,-1,0,0,0,4,1,0,0,0
"791",4,2,82,0,-0.02803377,1.17,-2.09999999999999,-1,0,0,0,3,1,0,0,0
"798",4,3,85,0,-0.02905103,0.94,-1.90000000000001,-1,0,0,0,3,1,0,0,0
"805",4,3,88,0,-0.02906895,0.75,-1.69999999999999,-1,0,0,0,3,4,0,0,0
"812",4,3,91,0,-0.02816642,0.59,-1.59999999999999,-1,0,0,0,3,3,0,0,0
"819",4,3,94,0,-0.02662878,0.52,-1.40000000000001,36,1,0,0,2,3,0,0,0
"826",4,3,97,0,-0.02351139,8.01,-0.900000000000006,36,1,0,0,2,3,0,0,0
"833",4,3,100,0,-0.01101559,18.62,1.59999999999999,36,1,0,0,2,3,0,0,0
"840",5,4,2,1,-0.00127309,29.17,1.80000000000001,31,0,0,0,2,3,0,0,0
"847",5,4,5,0,0.03264825,28.3,-1.30000000000001,21,0,0,0,2,2,0,0,0
"854",5,4,8,0,0.05241277,18.56,3.80000000000001,21,0,0,0,2,2,0,0,0
"861",5,4,11,0,0.0727803,14.63,-2.80000000000001,11,0,0,0,2,2,0,0,0
"868",5,4,14,0,0.07633002,11.84,0,11,0,0,0,2,2,0,0,0
"875",5,4,16,0,0.0606696,7.69,-6.90000000000001,-3,0,0,0,2,2,0,0,0
"882",5,1,19,0,0.02868612,2.35,-8.90000000000001,-6,0,0,0,2,4,0,4,0
"889",5,1,22,0,-0.00942416,2.67,-8.40000000000001,-6,0,0,0,2,3,0,3,0
"896",5,1,25,0,-0.04470883,2.01,-7.90000000000001,-6,0,0,0,4,3,0,3,0
"903",5,1,28,0,-0.07771687,1.63,-7.5,-1,0,0,0,3,3,0,3,0
"910",5,1,31,0,-0.10875665,4.34,-7.09999999999999,-1,0,0,0,3,3,0,3,0
"917",5,1,33,0,-0.13509863,5.93,-6,4,0,0,0,3,2,0,3,0
"924",5,1,36,0,-0.15425395,9.11,-4.69999999999999,4,0,0,0,3,2,0,2,0
"931",5,1,39,0,-0.16371099,7.65,-3,4,0,0,0,3,2,0,2,0
"938",5,1,42,0,-0.16465927,5.89,-1.59999999999999,4,0,0,0,2,2,0,2,0
"945",5,1,45,0,-0.15875816,4.81,-0.5,4,0,0,0,2,2,0,2,0
"952",5,1,48,0,-0.14728683,3.85,0.400000000000006,8,0,0,0,2,2,0,2,0
"959",5,2,50,0,-0.13103172,6.56,1.2,8,0,0,0,4,2,0,2,0
"966",5,2,53,0,-0.10765072,6.02,2.59999999999999,8,0,0,0,3,2,0,2,0
"973",5,2,56,0,-0.07754162,1.68,3.59999999999999,-1,0,0,0,3,2,0,2,0
"980",5,2,59,0,-0.04670958,-5.49,3.3,-1,0,0,0,3,2,0,2,0
"987",5,2,62,0,-0.02000426,-3.48,2.40000000000001,-1,0,0,0,3,2,0,2,0
"994",5,2,65,0,0.00256714,-2.91,1.7,-1,0,0,0,4,2,0,2,0
"1001",5,2,68,0,0.02189433,-2.35,1.2,-1,0,0,0,3,4,0,1,0
"1008",5,2,71,0,0.03858067,-1.89,0.799999999999997,-1,0,0,0,3,3,0,1,0
"1015",5,2,73,0,0.05306676,-1.53,0.400000000000006,-1,0,0,0,3,3,0,1,0
"1022",5,2,76,0,0.06589865,-1.24,0.200000000000003,-1,0,0,0,3,3,0,1,0
"1029",5,2,79,0,0.07734457,-1,-0.0999999999999943,-1,0,0,0,3,4,0,1,0
"1036",5,2,82,0,0.08773188,-0.81,-0.200000000000003,-1,0,0,0,2,3,0,1,0
"1043",5,3,85,0,0.097175,-0.65,-0.400000000000006,-1,0,0,0,2,3,0,1,0
"1050",5,3,88,0,0.10586346,-0.54,-0.5,-1,0,0,0,2,3,0,1,0
"1057",5,3,91,0,0.11382124,-0.45,-0.599999999999994,-1,0,0,0,2,3,0,1,0
"1064",5,3,94,0,0.12152948,-0.36,-0.700000000000003,-1,0,0,0,2,3,0,1,0
"1071",5,3,97,0,0.12885348,-0.29,-0.700000000000003,-1,0,0,0,2,2,0,1,0
"1078",5,3,100,0,0.13577306,-3.21,-0.799999999999997,-48,1,0,0,2,2,0,1,0
"1085",6,4,1,1,0.16430304,-13.53,2.80000000000001,-43,0,0,0,2,2,0,1,0
"1092",6,4,1,0,0.1931746,-24.28,9.19999999999999,-33,0,0,0,2,2,0,1,0
"1099",6,4,2,0,0.23822908,-30.91,3.19999999999999,-33,0,0,0,2,4,0,1,0
"1106",6,4,3,0,0.27451512,-29.86,6.80000000000001,-23,0,0,0,2,3,0,1,0
"1113",6,4,4,0,0.30521361,-25.91,0.900000000000006,-33,0,0,0,1,3,0,1,1
"1120",6,4,4,0,0.34548905,-26.02,5.90000000000001,-23,0,0,0,1,3,0,1,1
"1127",6,4,5,0,0.37201903,-26.76,0.0999999999999943,-23,0,0,0,1,3,0,1,1
"1134",6,4,6,0,0.41292799,-19.85,3.59999999999999,-25,0,0,0,1,3,0,1,1
"1141",6,1,7,0,0.44688235,-25.7,3.19999999999999,-21,0,0,0,1,2,0,1,2
"1148",6,1,7,0,0.45977438,-21.18,-1.69999999999999,-21,0,0,0,1,3,4,1,2
"1155",6,1,8,0,0.44711897,-16.54,-5.30000000000001,-21,0,0,0,1,3,3,1,2
"1162",6,1,9,0,0.41483938,-13.56,-8.30000000000001,-21,0,0,0,1,3,3,1,2
"1169",6,1,10,0,0.3667164,-8.28,-10.6,-11,0,0,0,1,3,3,1,2
"1176",6,1,11,0,0.3095479,0.82,-11.4,-11,0,0,0,1,3,3,1,2
"1183",6,1,12,0,0.25187748,0.71,-11.3,-1,0,0,0,1,2,2,1,0
"1190",6,1,12,0,0.19613132,9.07,-10.6,-1,0,0,0,1,2,2,1,0
"1197",6,1,13,0,0.14955596,8.56,-8.69999999999999,-1,0,0,0,1,2,2,1,0
"1204",6,1,14,0,0.11289585,6.65,-7.30000000000001,-1,0,0,0,1,2,2,1,0
"1211",6,1,15,0,0.08395777,5.48,-6.10000000000002,-1,0,0,0,1,2,2,1,0
"1218",6,1,16,0,0.06128619,4.45,-5.19999999999999,-1,0,0,0,1,2,2,1,0
"1225",6,1,16,0,0.04378281,3.62,-4.40000000000001,-1,0,0,0,1,2,2,1,0
"1232",6,1,17,0,0.03082223,2.97,-3.80000000000001,-1,0,0,0,1,2,2,0,0
"1239",6,1,18,0,0.02084605,2.42,-3.30000000000001,-1,0,0,0,1,2,2,0,0
"1246",6,1,19,0,0.01370833,1.97,-2.80000000000001,-1,0,0,0,1,2,2,0,0
"1253",6,1,20,0,0.00881385,1.61,-2.5,-1,0,0,0,1,2,2,0,0
"1260",6,1,21,0,0.00578284,1.31,-2.19999999999999,-1,0,0,0,1,1,2,0,0
"1267",6,1,21,0,0.00431919,1.07,-2,-1,0,0,0,1,1,1,0,0
"1274",6,1,22,0,0.00405002,0.87,-1.80000000000001,-1,0,0,0,1,1,1,0,0
"1281",6,1,23,0,0.00483427,0.71,-1.69999999999999,-1,0,0,0,1,1,1,0,0
"1288",6,1,24,0,0.00643209,0.57,-1.5,-1,0,0,0,1,1,1,0,0
"1295",6,1,25,0,0.00869271,0.47,-1.40000000000001,-1,0,0,0,1,1,1,0,0
"1302",6,1,25,0,0.01142962,0.38,-1.40000000000001,-1,0,0,0,1,1,1,0,0
"1309",6,1,26,0,0.01464759,0.31,-1.30000000000001,-1,0,0,0,1,1,1,0,0
"1316",6,1,27,0,0.01829285,0.25,-1.19999999999999,-1,0,0,0,1,1,1,0,0
"1323",6,1,28,0,0.02217284,0.21,-1.19999999999999,-1,0,0,0,1,1,1,0,0
"1330",6,1,29,0,0.02636003,0.17,-1.19999999999999,-1,0,0,0,1,1,1,0,0
"1337",6,1,30,0,0.03069519,0.14,-1.09999999999999,-1,0,0,0,1,1,1,0,0
"1344",6,1,30,0,0.03514501,-0.9,-1.09999999999999,-2,0,0,0,0,1,1,0,0
"1351",6,1,31,0,0.03876327,-0.73,-1.30000000000001,-2,0,0,0,0,1,1,0,0
"1358",6,1,32,0,0.04149469,-0.59,-1.40000000000001,-2,0,0,0,0,1,1,0,0
"1365",6,1,33,0,0.04362882,-0.48,-1.5,-2,0,0,0,0,1,1,0,0
"1372",6,1,34,0,0.0451357,-0.4,-1.59999999999999,-2,0,0,0,0,1,1,0,0
"1379",6,1,35,0,0.04626376,-0.32,-1.69999999999999,-2,0,0,0,0,1,1,0,0
"1386",6,1,35,0,0.046988,-0.26,-1.69999999999999,-2,0,0,0,0,1,1,0,0
"1393",6,1,36,0,0.04736428,-0.21,-1.80000000000001,-2,0,0,0,0,1,1,0,0
"1400",6,1,37,0,0.0475562,-0.18,-1.80000000000001,-2,0,0,0,0,1,1,0,0
"1407",6,1,38,0,0.04750152,-0.15,-1.90000000000001,-2,0,0,0,0,1,1,0,0
"1414",6,1,39,0,0.04723952,-1.14,-1.90000000000001,-3,0,0,0,0,1,1,0,0
"1421",6,1,39,0,0.04588083,-0.9,-2.09999999999999,-3,0,0,0,0,1,1,0,0
"1428",6,1,40,0,0.04351379,-0.74,-2.30000000000001,-3,0,4,0,0,1,1,0,0
"1435",6,1,41,0,0.0402862,-0.6,-2.40000000000001,-3,0,3,0,0,1,1,0,0
"1442",6,1,42,0,0.03634053,-0.49,-2.5,-3,0,3,0,0,1,1,0,0
"1449",6,1,43,0,0.03181544,-0.4,-2.59999999999999,-3,0,3,0,0,1,1,0,0
"1456",6,1,44,0,0.02690155,-0.32,-2.69999999999999,-3,0,3,0,0,1,1,0,0
"1463",6,1,44,0,0.02155527,-0.27,-2.69999999999999,-3,0,3,0,0,1,1,0,0
"1470",6,1,45,0,0.0159879,-0.22,-2.80000000000001,-3,0,2,0,0,1,1,0,0
"1477",6,1,46,0,0.01013507,-0.18,-2.80000000000001,-3,0,2,0,0,1,1,0,0
"1484",6,1,47,0,0.0040777,-0.14,-2.90000000000001,-3,0,2,0,0,1,1,0,0
"1491",6,1,48,0,-0.00209112,-0.12,-2.90000000000001,-3,0,2,0,0,1,1,0,0
"1498",6,1,48,0,-0.00840252,-0.09,-2.90000000000001,-3,0,2,0,0,0,0,0,0
"1505",6,1,49,0,-0.0146573,0.11,-2.90000000000001,-1,0,2,0,0,0,0,0,0
"1512",6,1,50,0,-0.02040537,1.88,-2.59999999999999,0,0,2,0,0,0,0,0,0
"1519",6,1,51,0,-0.02404635,2.38,-2.30000000000001,0,0,2,0,0,0,0,0,0
"1526",6,1,52,0,-0.02557717,2.03,-1.90000000000001,0,0,2,0,0,0,0,0,0
"1533",6,1,52,0,-0.02471705,1.64,-1.5,0,0,2,0,0,0,0,0,0
"1540",6,1,53,0,-0.0219633,1.33,-1.30000000000001,0,0,2,0,0,0,0,0,0
"1547",6,1,54,0,-0.01767054,1.09,-1,0,0,1,0,0,0,0,0,0
"1554",6,1,55,0,-0.0120933,0.89,-0.800000000000011,0,0,1,0,0,0,0,0,0
"1561",6,1,56,0,-0.00547644,0.72,-0.699999999999989,0,0,1,0,0,0,0,0,0
"1568",6,1,56,0,0.00208904,0.6,-0.599999999999994,0,0,1,0,0,0,0,0,0
"1575",6,1,57,0,0.01009068,0.49,-0.5,0,0,1,0,0,0,0,0,0
"1582",6,1,58,0,0.01895677,0.4,-0.400000000000006,0,0,1,0,0,0,0,0,0
"1589",6,1,59,0,0.02838203,0.33,-0.300000000000011,0,0,1,0,0,0,0,0,0
"1596",6,1,60,0,0.03820088,0.27,-0.199999999999989,0,0,1,0,0,0,0,0,0
"1603",6,1,61,0,0.04842826,0.22,-0.199999999999989,0,0,1,0,0,0,0,0,0
"1610",6,1,61,0,0.05902956,0.18,-0.199999999999989,0,0,1,0,0,0,0,0,0
"1617",6,1,62,0,0.06989979,0.15,-0.0999999999999943,0,0,1,0,0,0,0,0,0
"1624",6,1,63,0,0.08097941,0.12,-0.0999999999999943,0,0,1,0,0,0,0,0,0
"1631",6,1,64,0,0.09217949,-2.35,-0.199999999999989,-3,0,1,0,0,0,0,0,0
"1638",6,1,65,0,0.10131383,-2.54,-0.699999999999989,-3,0,1,0,0,0,0,0,0
"1645",6,1,66,0,0.10732731,-2.05,-1.09999999999999,-3,0,1,0,0,0,0,0,0
"1652",6,1,67,0,0.11119294,-1.7,-1.40000000000001,-3,0,1,0,0,0,0,0,0
"1659",6,1,68,0,0.11309525,-1.41,-1.69999999999999,-3,0,1,0,0,0,0,0,0
"1666",6,1,68,0,0.11338266,-1.17,-1.90000000000001,-3,0,1,0,0,0,0,0,0
"1673",6,1,69,0,0.11229215,-0.97,-2.09999999999999,-3,0,1,0,0,0,0,0,0
"1680",6,1,70,0,0.11004603,-0.81,-2.19999999999999,-3,0,1,0,0,0,0,0,0
"1687",6,1,71,0,0.10683713,-0.67,-2.40000000000001,-3,0,1,0,0,0,0,0,0
"1694",6,1,72,0,0.10286311,-0.56,-2.5,-3,0,1,0,0,0,0,0,0
"1701",6,1,73,0,0.09820302,-0.47,-2.59999999999999,-3,0,1,0,0,0,0,0,0
"1708",6,1,74,0,0.09292114,-0.39,-2.59999999999999,-4,0,1,0,0,0,0,0,0
"1715",6,1,75,0,0.08694794,-1.42,-2.80000000000001,-4,0,1,0,0,0,0,0,0
"1722",6,1,76,0,0.07975889,-1.06,-3,-4,0,1,0,0,0,0,0,0
"1729",6,1,77,0,0.0710828,-0.9,-3.09999999999999,-4,0,1,0,0,0,0,0,0
"1736",6,1,78,0,0.06133261,-0.75,-3.30000000000001,-4,0,1,0,0,0,0,0,0
"1743",6,1,79,0,0.05061828,-0.63,-3.40000000000001,-4,0,1,0,0,0,0,0,0
"1750",6,1,80,0,0.03916613,-0.53,-3.5,-4,0,1,0,0,0,0,0,0
"1757",6,1,81,0,0.02699334,-0.45,-3.59999999999999,-4,0,1,0,0,0,0,0,0
"1764",6,1,81,0,0.01427808,-0.37,-3.59999999999999,-4,0,1,0,0,0,0,0,0
"1771",6,1,82,0,0.00108093,-0.31,-3.69999999999999,-4,0,1,0,0,0,0,0,0
"1778",6,1,83,0,-0.01256224,-0.26,-3.69999999999999,-4,0,0,0,0,0,0,0,0
"1785",6,1,84,0,-0.02654627,-0.22,-3.80000000000001,-4,0,0,0,0,0,0,0,0
"1792",6,1,85,0,-0.04081047,-0.19,-3.80000000000001,-4,0,0,0,0,0,0,0,0
"1799",6,2,86,0,-0.05535234,-0.16,-3.80000000000001,-4,0,0,0,0,0,0,0,0
"1806",6,2,87,0,-0.07013729,-0.13,-3.90000000000001,-4,0,0,0,0,0,0,0,0
"1813",6,2,88,0,-0.08473942,-0.12,-3.90000000000001,-4,0,0,0,0,0,0,0,0
"1820",6,2,89,0,-0.09989539,-0.1,-3.90000000000001,-4,0,0,0,0,0,0,0,0
"1827",6,2,90,0,-0.11520019,-0.08,-3.90000000000001,-4,0,0,0,0,0,0,0,0
"1834",6,2,91,0,-0.13055954,3.4,-3.90000000000001,6,0,0,0,0,0,0,0,0
"1841",6,2,92,0,-0.1414287,10.29,-2.90000000000001,6,0,0,0,4,0,0,0,0
"1848",6,2,93,0,-0.1414596,7.65,-1.40000000000001,6,0,0,0,3,0,0,0,0
"1855",6,2,94,0,-0.13217017,6.59,-0.199999999999989,6,0,0,0,3,0,0,0,0
"1862",6,2,95,0,-0.11538524,2.24,0.699999999999989,6,0,0,0,3,0,0,0,0
"1869",6,3,96,0,-0.09520871,0.93,0.900000000000006,6,0,0,0,3,0,0,0,0
"1876",6,3,97,0,-0.07392836,1.07,1.09999999999999,6,0,0,0,2,0,0,0,0
"1883",6,3,98,0,-0.05197124,0.84,1.19999999999999,6,0,0,0,2,0,0,0,0
