"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"686",4,4,37,0,-1.69933629,30,-13.6,17,0,0,0,3,3,3,0,1
"693",4,4,39,0,-1.7425225,26.62,-7.09999999999999,17,0,0,0,2,3,3,0,1
"700",4,4,42,0,-1.76047424,23.04,-2,27,0,0,0,2,2,2,0,1
"707",4,4,42,0,-1.79220355,27.31,-6.40000000000001,17,0,0,0,2,2,2,0,1
"714",4,4,45,0,-1.79803239,19.53,-1.09999999999999,17,0,0,0,2,2,2,0,1
"721",4,4,47,0,-1.79671044,15.39,-3.5,11,0,0,0,2,2,2,0,1
"728",4,2,49,0,-1.80081231,12.44,-2.59999999999999,9,0,0,0,4,2,2,0,1
"735",4,2,52,0,-1.79695377,9.89,-0.300000000000011,9,0,0,0,3,2,2,0,1
"742",4,2,55,0,-1.78166369,7.93,1.59999999999999,9,0,0,0,3,2,2,0,1
"749",4,2,58,0,-1.75799691,6.38,3,9,0,0,0,3,4,4,0,1
"756",4,2,61,0,-1.72635692,5.11,4.19999999999999,9,0,0,0,3,3,3,0,1
"763",4,2,64,0,-1.68886409,4.09,5.19999999999999,9,0,0,0,3,3,3,0,1
"770",4,2,67,0,-1.64668024,3.28,5.90000000000001,9,0,0,0,2,3,3,0,1
"777",4,2,70,0,-1.6005943,2.63,6.5,9,0,0,0,2,3,3,0,1
"784",4,2,73,0,-1.5515013,2.11,7,9,0,0,0,2,2,3,0,1
"791",4,2,76,0,-1.49996151,1.69,7.40000000000001,9,0,0,0,2,2,2,0,1
"798",4,2,79,0,-1.44634349,1.35,7.69999999999999,9,0,0,0,2,2,2,0,1
"805",4,2,82,0,-1.39113629,1.08,8,9,0,0,0,2,2,2,0,1
"812",4,2,85,0,-1.33462747,0.87,8.19999999999999,9,0,0,0,4,2,2,0,1
"819",4,2,88,0,-1.27690013,0.7,8.40000000000001,9,0,0,0,3,2,2,0,1
"826",4,3,90,0,-1.21983724,2.3,8.5,39,1,0,0,3,2,2,0,1
"833",4,3,93,0,-1.1575352,12.12,9.59999999999999,39,1,0,0,3,2,2,0,1
"840",4,3,96,0,-1.08136721,22.83,13,39,1,0,0,3,2,2,0,1
"847",4,3,99,0,-0.97924729,25.4,18.5,39,1,4,0,3,2,2,0,1
"854",5,4,1,1,-0.86481534,16.85,18,34,0,3,0,2,2,2,0,1
"861",5,4,4,0,-0.74205809,13.83,21,34,0,3,0,4,1,2,0,3
"868",5,4,6,0,-0.6295046,11.13,13.6,-26,1,3,0,3,1,1,0,3
"875",5,4,8,0,-0.53417812,5,15.5,-26,1,3,0,3,1,1,0,3
"882",5,4,10,0,-0.45673182,-5.54,5.69999999999999,-36,1,3,0,3,1,1,0,3
"889",5,4,13,0,-0.41947394,-16.27,3.80000000000001,-36,1,2,0,3,1,1,0,3
"896",5,4,16,0,-0.42577575,-26.74,-9.40000000000001,-45,1,2,0,2,1,1,0,3
"903",5,1,18,0,-0.49231889,-30.65,-18.9,-48,1,2,0,2,3,4,0,3
"910",5,1,21,0,-0.61112778,-24.87,-24.9,-48,1,2,0,2,3,3,0,3
"917",5,1,24,0,-0.75898046,-19.82,-29.4,-48,1,2,0,3,3,3,0,3
"924",5,1,26,0,-0.92801837,-15.7,-33,-1,0,2,0,3,3,3,0,1
"931",5,1,29,0,-1.11311313,-5.97,-35.3,19,0,2,0,3,3,3,0,1
"938",5,1,31,0,-1.30443017,4.76,-35.7,19,0,2,0,3,2,2,0,1
"945",5,1,34,0,-1.49131379,15.49,-34,19,0,2,0,3,2,2,0,1
"952",5,1,36,0,-1.65925709,25.98,-30.1,19,0,2,0,2,2,2,0,1
"959",5,1,39,0,-1.80391741,30.75,-23.7,19,0,2,0,2,2,2,0,1
"966",5,1,42,0,-1.91283737,29.87,-17.4,19,0,1,0,4,2,2,0,1
"973",5,1,45,0,-1.9852635,30.02,-11.1,19,0,1,0,3,2,2,0,1
"980",5,1,48,0,-2.02020188,26.14,-5,19,0,1,0,3,2,2,0,1
"987",5,1,51,0,-2.022503,20.59,-0.400000000000006,29,0,1,0,3,2,2,0,1
"994",5,2,54,0,-1.99929946,23.29,3.7,29,0,1,0,3,2,2,0,1
"1001",5,2,56,0,-1.94847851,23.31,8.7,29,0,1,0,3,2,2,0,1
"1008",5,2,59,0,-1.86999675,17.11,12.6,29,0,1,0,2,2,2,0,1
"1015",5,2,62,0,-1.77427854,14.28,15.6,29,0,1,0,2,1,2,0,1
"1022",5,2,65,0,-1.65991477,11.53,18.2,19,0,1,0,2,1,1,0,1
"1029",5,2,68,0,-1.53282315,5.55,20.1,19,0,1,0,2,1,1,0,1
"1036",5,2,71,0,-1.39980872,-2.3,20.5,19,0,1,0,2,1,1,0,1
"1043",5,2,73,0,-1.26780078,-1.07,20.1,19,0,1,0,2,1,1,0,1
"1050",5,2,76,0,-1.13696538,-1.02,19.9,9,0,1,0,2,1,1,0,1
"1057",5,2,79,0,-1.00809013,-8.9,19.3,9,0,1,0,2,1,1,0,1
"1064",5,2,82,0,-0.88777012,-9.36,17.3,9,0,1,0,4,1,1,0,1
"1071",5,2,85,0,-0.7774351,-7.1,15.8,9,0,1,0,3,1,1,0,3
"1078",5,3,88,0,-0.67494409,-5.88,14.5,9,0,1,0,3,1,1,0,3
"1085",5,3,91,0,-0.58151684,-4.81,13.5,-48,1,1,0,3,1,1,0,3
"1092",5,3,94,0,-0.49099102,-10.32,12.4,-48,1,1,0,3,1,1,0,3
"1099",5,3,97,0,-0.41250456,-20.94,9.5,-48,1,1,0,3,1,1,0,3
"1106",5,3,100,0,-0.35874003,-30.41,4.09999999999999,-48,1,1,0,2,1,1,0,3
"1113",6,4,1,1,-0.31721932,-29.95,2.80000000000001,-43,0,1,0,2,4,4,0,3
"1120",6,4,2,0,-0.28697684,-30.01,6.59999999999999,-33,0,1,0,2,3,3,0,0
"1127",6,4,3,0,-0.25661646,-30,0.300000000000011,-33,0,1,0,2,3,3,0,0
"1134",6,4,3,0,-0.20798195,-29.25,4.09999999999999,-23,0,1,0,2,3,3,0,0
"1141",6,4,4,0,-0.16437722,-23.26,8.90000000000001,-13,0,1,0,2,3,3,0,0
"1148",6,4,5,0,-0.11558402,-19.03,4.90000000000001,-13,0,1,0,2,2,3,0,0
"1155",6,4,6,0,-0.04374238,-15.45,9.5,-5,0,1,0,2,2,2,0,0
"1162",6,1,7,0,0.03334368,-12.56,10.8,-1,0,1,0,2,2,2,0,0
"1169",6,1,8,0,0.10251297,-10.22,8.59999999999999,-1,0,1,0,4,2,2,0,0
"1176",6,1,8,0,0.15983008,-8.32,6.80000000000001,-1,0,1,0,3,2,2,0,0
"1183",6,1,9,0,0.2075223,-6.78,5.40000000000001,-1,0,1,0,3,2,2,0,0
"1190",6,1,10,0,0.24742455,-5.52,4.19999999999999,-1,0,1,0,3,2,2,0,0
"1197",6,1,11,0,0.28087473,-4.5,3.19999999999999,-1,0,0,0,3,2,2,0,0
"1204",6,1,12,0,0.30911948,-3.67,2.5,-1,0,0,0,3,2,2,0,1
"1211",6,1,12,0,0.33314179,-2.99,1.80000000000001,-1,0,0,0,2,2,2,0,1
"1218",6,1,13,0,0.35359596,-2.44,1.30000000000001,-1,0,0,0,2,2,2,0,1
"1225",6,1,14,0,0.37082826,-1.99,0.900000000000006,-1,0,0,0,2,2,2,0,1
"1232",6,1,15,0,0.38626055,-1.62,0.5,-1,0,0,0,2,1,1,0,2
"1239",6,1,16,0,0.39975185,-1.32,0.199999999999989,12,0,0,0,2,1,1,0,2
"1246",6,1,17,0,0.41217421,4.6,0.300000000000011,12,0,0,0,2,1,1,0,2
"1253",6,1,17,0,0.43005278,11.62,2,12,0,0,0,2,1,1,0,2
"1260",6,1,18,0,0.46022719,8.51,3.90000000000001,12,0,0,0,2,1,1,0,2
"1267",6,1,19,0,0.50049939,7.02,5.40000000000001,12,0,0,0,2,1,1,0,2
"1274",6,1,20,0,0.54884675,5.7,6.69999999999999,12,0,0,0,2,1,1,0,2
"1281",6,1,21,0,0.60369451,4.64,7.69999999999999,12,0,0,0,2,4,4,0,2
"1288",6,1,21,0,0.66314755,3.78,8.5,12,0,0,0,1,3,4,0,2
"1295",6,1,22,0,0.72753633,3.08,9.09999999999999,-18,0,0,0,1,3,3,0,2
"1302",6,1,23,0,0.7951555,-1.79,9.5,-18,0,0,0,1,3,3,0,2
"1309",6,1,24,0,0.86022957,-12.46,8.19999999999999,-18,0,0,0,1,3,3,0,1
"1316",6,1,25,0,0.91077198,-22.83,4.5,-18,0,0,0,1,3,3,0,1
"1323",6,1,25,0,0.93535968,-19.69,-0.0999999999999943,-18,0,0,0,1,2,2,0,1
"1330",6,1,26,0,0.93569853,-15.54,-3.40000000000001,-18,0,0,0,1,2,2,0,1
"1337",6,1,27,0,0.91781052,-12.64,-6.10000000000002,-18,0,0,0,4,2,2,0,1
"1344",6,1,28,0,0.88499988,-10.24,-8.39999999999998,-18,0,0,0,3,2,2,0,1
"1351",6,1,29,0,0.84029413,-8.3,-10.2,-18,0,0,0,3,2,2,0,1
"1358",6,1,29,0,0.78600124,-6.73,-11.7,-18,0,0,0,3,2,2,0,3
"1365",6,1,30,0,0.72406545,-5.46,-12.9,-18,0,0,0,3,2,2,0,3
"1372",6,1,31,0,0.65598019,-4.42,-13.8,-16,0,0,0,3,2,2,0,3
"1379",6,1,32,0,0.58343825,-1.55,-14.4,-16,0,0,0,2,2,2,0,3
"1386",6,1,33,0,0.50909204,-1.42,-14.7,-16,0,0,0,2,2,2,0,3
"1393",6,1,33,0,0.43333475,-1.13,-14.9,-16,0,0,0,2,2,2,0,3
"1400",6,1,34,0,0.35847391,-0.92,-15.1,-11,0,0,0,2,1,1,0,3
"1407",6,1,35,0,0.28120935,4.31,-14.8,-11,0,0,0,2,1,1,0,0
"1414",6,1,36,0,0.20719728,3.51,-14.1,-1,0,0,0,4,1,1,0,0
"1421",6,1,36,0,0.13840716,11.78,-12.6,-1,0,0,0,3,1,1,0,0
"1428",6,1,37,0,0.08125457,10.01,-10.4,-1,0,0,0,3,1,1,0,0
"1435",6,1,38,0,0.03558699,8.15,-8.69999999999999,-1,0,0,0,3,1,1,0,0
"1442",6,1,39,0,-0.00098257,6.64,-7.10000000000002,-1,0,0,0,3,1,1,0,0
"1449",6,1,40,0,-0.02985727,5.44,-6.10000000000002,-1,0,0,0,3,1,1,0,0
"1456",6,1,40,0,-0.0527454,4.43,-5.19999999999999,-1,0,0,0,2,1,1,0,0
"1463",6,1,41,0,-0.07022026,3.65,-4.40000000000001,-1,0,0,0,2,1,1,0,0
"1470",6,1,42,0,-0.08415586,2.99,-3.80000000000001,-1,0,0,0,2,1,1,0,0
"1477",6,1,43,0,-0.09451635,5.11,-3.19999999999999,2,0,0,0,2,1,1,0,0
"1484",6,1,44,0,-0.0996686,4.53,-2.19999999999999,2,0,0,0,2,1,1,0,0
"1491",6,1,45,0,-0.09945969,3.69,-1.5,2,0,0,0,2,1,1,0,0
"1498",6,1,45,0,-0.09495007,3.03,-0.900000000000006,2,0,0,0,2,1,1,0,0
"1505",6,1,46,0,-0.08687082,2.5,-0.300000000000011,2,0,0,0,2,1,1,0,0
"1512",6,1,47,0,-0.07574157,2.06,0.0999999999999943,2,0,0,0,2,1,1,0,0
"1519",6,1,48,0,-0.0621588,1.7,0.400000000000006,2,0,0,0,2,1,1,0,0
"1526",6,1,49,0,-0.04650367,1.4,0.699999999999989,2,0,0,0,4,1,1,0,0
"1533",6,1,50,0,-0.02907829,1.16,0.900000000000006,2,0,0,0,3,1,1,0,0
"1540",6,1,51,0,-0.01072145,0.96,1.09999999999999,2,0,0,0,3,1,1,0,0
"1547",6,1,51,0,0.00936785,0.8,1.30000000000001,2,0,0,0,3,1,1,0,0
"1554",6,1,52,0,0.03052733,0.65,1.40000000000001,2,0,0,0,3,1,1,0,0
"1561",6,1,53,0,0.05260399,0.54,1.5,2,0,0,0,3,1,1,0,0
"1568",6,1,54,0,0.07560771,0.45,1.59999999999999,2,0,0,0,2,1,1,0,0
"1575",6,1,55,0,0.09908586,0.37,1.69999999999999,2,0,0,0,2,1,1,0,0
"1582",6,1,56,0,0.12309377,0.31,1.69999999999999,2,0,0,0,2,1,1,0,0
"1589",6,1,57,0,0.14759448,0.26,1.80000000000001,2,0,0,0,2,1,1,0,0
"1596",6,1,58,0,0.17190397,0.22,1.80000000000001,2,0,0,0,2,1,1,0,0
"1603",6,1,59,0,0.19720574,0.18,1.80000000000001,2,0,0,0,2,1,1,0,0
"1610",6,1,60,0,0.22286401,0.15,1.90000000000001,2,0,0,0,2,1,1,0,0
"1617",6,1,61,0,0.24884805,0.12,1.90000000000001,2,0,0,0,2,1,1,0,0
"1624",6,1,62,0,0.27507446,0.1,1.90000000000001,2,0,0,0,2,1,1,0,0
"1631",6,1,63,0,0.30159146,0.08,1.90000000000001,2,0,0,0,2,0,1,0,1
"1638",6,1,63,0,0.32831018,0.07,1.90000000000001,2,0,0,0,2,0,0,0,1
"1645",6,1,64,0,0.35515326,0.06,2,2,0,0,0,1,0,0,0,1
"1652",6,1,65,0,0.38230228,0.05,2,2,0,0,0,1,0,0,0,1
"1659",6,1,66,0,0.40951789,0.04,2,2,0,0,0,1,0,0,0,2
"1666",6,1,67,0,0.43697933,0.03,2,2,0,0,0,1,0,0,0,2
"1673",6,1,68,0,0.46375893,0.02,2,2,0,0,0,1,0,0,0,2
"1680",6,1,69,0,0.49148733,0.2,2,5,0,0,0,1,0,0,0,2
"1687",6,1,70,0,0.52029564,3.34,2.30000000000001,5,0,0,0,1,0,0,0,2
"1694",6,1,71,0,0.55266138,2.32,2.69999999999999,5,0,0,0,1,4,4,0,2
"1701",6,1,72,0,0.58799327,2.02,3.09999999999999,5,0,0,0,1,3,3,0,2
"1708",6,1,73,0,0.62568134,1.7,3.40000000000001,5,0,0,0,1,3,3,0,2
"1715",6,1,74,0,0.66554448,1.43,3.59999999999999,5,0,0,0,1,3,3,0,2
"1722",6,1,75,0,0.70718134,1.2,3.90000000000001,-15,0,0,0,1,3,3,0,2
"1729",6,1,76,0,0.74940474,-6.52,3.80000000000001,-15,0,0,0,1,3,3,0,2
"1736",6,1,77,0,0.78404424,-16.9,2.09999999999999,-15,0,0,0,1,2,2,0,2
"1743",6,1,78,0,0.80015882,-15.47,-0.699999999999989,-15,0,0,0,1,2,2,0,1
"1750",6,1,79,0,0.79784009,-12.68,-2.90000000000001,-15,0,0,0,1,2,2,0,2
"1757",6,1,80,0,0.78061595,-10.81,-4.80000000000001,-15,0,0,0,1,2,2,0,2
"1764",6,1,81,0,0.75053646,-9.1,-6.30000000000001,-15,0,3,0,1,2,2,0,2
"1771",6,1,82,0,0.70969869,-7.69,-7.69999999999999,-15,0,3,0,1,2,2,0,3
"1778",6,1,83,0,0.65971624,-6.5,-8.80000000000001,-15,0,3,0,1,4,4,0,3
"1785",6,1,84,0,0.60171005,-5.5,-9.80000000000001,-15,0,3,0,1,3,3,0,3
"1792",6,1,85,0,0.53735726,-4.65,-10.6,-15,0,3,0,1,3,3,0,3
"1799",6,1,86,0,0.46758013,-3.94,-11.2,-15,0,2,0,1,3,3,0,3
"1806",6,2,87,0,0.39576973,2.75,-11.7,-15,0,2,0,1,3,3,0,3
"1813",6,2,88,0,0.32505319,11.11,-10.8,-15,0,2,0,1,3,3,0,3
"1820",6,2,89,0,0.26574526,8.49,-9.10000000000002,-15,0,2,0,1,2,2,0,0
"1827",6,2,90,0,0.21649527,7.25,-7.89999999999998,-15,0,2,0,1,2,2,0,0
"1834",6,2,91,0,0.17558517,6.17,-6.89999999999998,-15,0,2,0,1,2,2,0,0
"1841",6,2,92,0,0.14183256,5.22,-6,-15,0,2,0,1,2,2,0,0
"1848",6,2,93,0,0.11411074,4.43,-5.19999999999999,-15,0,2,0,1,2,2,0,0
"1855",6,2,94,0,0.09154239,3.76,-4.59999999999999,-15,0,2,0,1,2,2,0,0
"1862",6,2,95,0,0.07336075,3.19,-4,-15,0,2,0,1,2,2,0,0
"1869",6,3,96,0,0.05885438,2.71,-3.59999999999999,-15,0,2,0,1,2,2,0,0
"1876",6,3,97,0,0.04750837,2.3,-3.19999999999999,-15,0,1,0,0,2,2,0,0
"1883",6,3,98,0,0.03885515,1.96,-2.90000000000001,-15,0,1,0,0,2,2,0,0
